enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
17580,city_44,0.725,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,61
14054,city_114,0.926,Male,No relevent experience,no_enrollment,,,>20,<10,Pvt Ltd,never,60
20023,city_111,0.698,,Has relevent experience,Full time course,Graduate,STEM,7,500-999,NGO,1,8
8604,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,43
4335,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,142
23909,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,7
8018,city_24,0.698,Male,No relevent experience,Full time course,Graduate,STEM,12,10000+,Public Sector,2,67
29222,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,122
32317,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,NGO,1,31
26123,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,25
20681,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,4,15
27931,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,,1,69
10602,city_16,0.91,,Has relevent experience,Full time course,Masters,STEM,5,50-99,,,92
20993,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,2,20
17031,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,43
15533,city_42,0.563,,Has relevent experience,no_enrollment,,,>20,,,>4,128
12770,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,never,3
16861,city_46,0.762,,No relevent experience,Full time course,Graduate,STEM,3,,,never,264
9738,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,13,,,3,77
21262,city_158,0.7659999999999999,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,158
4649,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,never,50
24893,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,2,42
482,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,14,50-99,Pvt Ltd,1,89
9475,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,11
31022,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,1,114
26884,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,,3,35
8228,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,73
23452,city_16,0.91,,No relevent experience,no_enrollment,High School,,5,,,,42
11182,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,35
26537,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,2,30
7236,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Pvt Ltd,>4,15
6015,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,54
30741,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,NGO,1,84
30376,city_149,0.6890000000000001,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,44
8955,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,80
6563,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,>4,87
19425,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,2,32
12080,city_102,0.804,,No relevent experience,Full time course,Graduate,STEM,7,,,never,11
18395,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,Other,4,50-99,Pvt Ltd,1,57
31280,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,8
5338,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,1,54
21956,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,9
380,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,110
9326,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,,1,51
32458,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,500-999,Pvt Ltd,2,72
16932,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,500-999,Pvt Ltd,1,67
25830,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,36
9394,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,15
3340,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,72
9108,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,12
15190,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,13,,Public Sector,1,57
9240,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,158
6622,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Funded Startup,1,80
16730,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,62
25912,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,57
21769,city_118,0.722,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,70
31434,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,65
12076,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,>4,23
20962,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,4,21
14071,city_114,0.926,Male,Has relevent experience,Full time course,High School,,4,,,2,47
32986,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,45
10176,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,18
32256,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,82
21560,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,2,37
18802,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Humanities,14,,,1,24
23893,city_65,0.802,Female,No relevent experience,no_enrollment,Masters,STEM,14,,,1,11
3290,city_79,0.698,Female,No relevent experience,,High School,,<1,,,>4,67
13611,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,never,44
12670,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,9
10659,city_65,0.802,,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,156
5900,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,80
6487,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,3,42
27830,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,1
13758,city_173,0.878,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,1000-4999,Public Sector,3,51
29887,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,18
32538,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,90
17992,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,62
20260,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,never,55
16241,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,Other,6,500-999,Public Sector,1,112
15783,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,never,27
2022,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,4,101
22157,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,28
16340,city_65,0.802,,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,never,64
1911,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,36
23109,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,104
13976,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,,NGO,2,63
25287,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,,1,102
6304,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,1000-4999,Public Sector,>4,142
7692,city_11,0.55,Male,Has relevent experience,Full time course,Masters,STEM,>20,,,>4,128
10694,city_116,0.743,Female,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,1,44
30107,city_118,0.722,Male,No relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,55
10702,city_98,0.949,Female,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,3,152
2271,city_21,0.624,Male,No relevent experience,Full time course,,,3,,Pvt Ltd,never,53
12333,city_143,0.74,,No relevent experience,no_enrollment,Graduate,STEM,3,,,,46
29272,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,12
1755,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,32
27069,city_115,0.789,,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,18
27316,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,2
28454,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,33
1063,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,2,82
23372,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,129
12269,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,1,65
29481,city_67,0.855,Male,No relevent experience,no_enrollment,,,7,,,1,80
16367,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,44
32794,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,16
24991,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,,,1,9
14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19
31752,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Early Stage Startup,1,158
24473,city_28,0.939,,No relevent experience,Full time course,High School,,2,,,never,182
14640,city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,5,10000+,Public Sector,1,328
26626,city_102,0.804,,Has relevent experience,Part time course,Graduate,STEM,8,10/49,Pvt Ltd,1,17
11389,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,>4,118
23954,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,51
272,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,6,,,2,30
24602,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,17
4533,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,66
25365,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14,,,>4,64
27618,city_104,0.924,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,1,45
15898,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,Arts,4,10/49,,2,33
19049,city_44,0.725,,No relevent experience,Full time course,Masters,STEM,8,,,1,27
14390,city_74,0.579,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,80
15099,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,97
5933,city_173,0.878,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,248
17761,city_18,0.8240000000000001,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,1,16
3184,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,140
13788,city_93,0.865,,No relevent experience,no_enrollment,,,3,,,never,302
30080,city_103,0.92,Male,Has relevent experience,no_enrollment,,,6,,,never,25
19513,city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,53
346,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,High School,,>20,500-999,Pvt Ltd,>4,37
29373,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,14,10000+,NGO,>4,65
11877,city_73,0.754,Male,No relevent experience,Part time course,Masters,STEM,10,10000+,Public Sector,2,41
27374,city_20,0.7959999999999999,Male,No relevent experience,Full time course,High School,,4,1000-4999,,1,53
444,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,30
18274,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,70
27823,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,25
32236,city_21,0.624,,No relevent experience,Full time course,High School,,6,,,1,16
28750,city_2,0.7879999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,126
27980,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,7,10000+,Pvt Ltd,1,11
11250,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,4,10000+,NGO,1,68
9054,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,167
2783,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,78
364,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,23
13727,city_173,0.878,Male,Has relevent experience,,High School,,5,50-99,Pvt Ltd,1,36
4772,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,3,14
11073,city_67,0.855,Male,No relevent experience,Full time course,High School,,<1,,,1,110
27767,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,6,10000+,Pvt Ltd,1,26
23302,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,12
31810,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,500-999,Pvt Ltd,1,79
21053,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,11
13122,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,68
23526,city_90,0.698,Male,No relevent experience,no_enrollment,,,6,,,2,136
13013,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,65
25201,city_10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,2,73
13799,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,50-99,Pvt Ltd,2,212
17058,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,45
11490,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,never,56
10916,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,15
13824,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,17,10000+,Pvt Ltd,>4,22
32671,city_145,0.555,,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,never,42
7166,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,32
15239,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,14
12102,city_19,0.682,Male,Has relevent experience,,Masters,STEM,4,50-99,Pvt Ltd,1,68
1861,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Public Sector,>4,8
4675,city_11,0.55,Male,No relevent experience,Full time course,High School,,4,,,never,23
30566,city_141,0.763,,No relevent experience,no_enrollment,High School,,<1,,,never,28
8806,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,22
931,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,6
866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,22
32874,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,86
64,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,188
3715,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,232
18116,city_99,0.915,Male,No relevent experience,no_enrollment,High School,,4,,,never,12
3943,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,10/49,Public Sector,1,16
16929,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Other,15,1000-4999,Pvt Ltd,4,43
16479,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,6,100-500,Pvt Ltd,1,4
20988,city_103,0.92,Male,No relevent experience,Part time course,High School,,3,,,1,24
27212,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,140
7500,city_45,0.89,,No relevent experience,no_enrollment,Graduate,No Major,11,,,2,37
7441,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,4,51
23173,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,100
12299,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Funded Startup,1,8
9860,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,10/49,Pvt Ltd,3,20
17445,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,>4,78
101,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Funded Startup,3,12
13429,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,10/49,Pvt Ltd,>4,22
19953,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,8,,,4,56
32348,city_128,0.527,Male,No relevent experience,no_enrollment,Masters,STEM,4,,,3,48
21292,city_75,0.939,,Has relevent experience,Part time course,Graduate,STEM,5,500-999,Public Sector,4,22
29715,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,47
24476,city_64,0.6659999999999999,Male,No relevent experience,Full time course,High School,,2,,,never,44
13908,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,>4,76
17128,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,6
