연월,업종명,이용자구분,성별,이용자수,이용건수,이용금액
202002,골프장 운영업,제주도민,여성,1849,2006,182710961
202002,골프장 운영업,중국,알수없음,21,28,20494550
202002,과실 및 채소 소매업,기타외국,알수없음,26,28,4648500
202002,과실 및 채소 소매업,내국인,남성,5640,6100,247565838
202002,과실 및 채소 소매업,내국인,여성,5479,5960,209071020
202002,과실 및 채소 소매업,법인,알수없음,3379,3839,941745262
202002,과실 및 채소 소매업,제주도민,남성,4400,4888,384334852
202002,과실 및 채소 소매업,제주도민,여성,5159,5732,370655096
202002,관광 민예품 및 선물용품 소매업,기타외국,알수없음,36,47,14875000
202002,관광 민예품 및 선물용품 소매업,내국인,남성,4007,4254,108410960
202002,관광 민예품 및 선물용품 소매업,내국인,여성,5226,5702,135098800
202002,관광 민예품 및 선물용품 소매업,법인,알수없음,607,646,54686780
202002,관광 민예품 및 선물용품 소매업,제주도민,남성,390,414,16678000
202002,관광 민예품 및 선물용품 소매업,제주도민,여성,549,582,25473200
202002,그외 기타 분류안된 오락관련 서비스업,내국인,남성,89,94,2391000
202002,그외 기타 분류안된 오락관련 서비스업,내국인,여성,84,87,1482500
202002,그외 기타 분류안된 오락관련 서비스업,제주도민,남성,30,30,396150
202002,그외 기타 분류안된 오락관련 서비스업,제주도민,여성,23,24,432000
202002,그외 기타 스포츠시설 운영업,내국인,남성,136,146,9006500
202002,그외 기타 스포츠시설 운영업,내국인,여성,104,110,5871500
202002,그외 기타 스포츠시설 운영업,법인,알수없음,30,30,2994000
202002,그외 기타 종합 소매업,내국인,남성,2064,2285,90355480
202002,그외 기타 종합 소매업,내국인,여성,1672,1887,80348660
202002,그외 기타 종합 소매업,법인,알수없음,5431,7468,842901740
202002,그외 기타 종합 소매업,제주도민,남성,16717,19453,1548359600
202002,그외 기타 종합 소매업,제주도민,여성,16597,19555,1330017080
202002,기타 갬블링 및 베팅업,일본,알수없음,34,36,259000000
202002,기타 대형 종합 소매업,기타외국,알수없음,68,82,4602310
202002,기타 대형 종합 소매업,내국인,남성,7571,8556,385115140
202002,기타 대형 종합 소매업,내국인,여성,5860,6723,292194000
202002,기타 대형 종합 소매업,법인,알수없음,7611,9271,689868380
202002,기타 대형 종합 소매업,제주도민,남성,28395,32598,1661734958
202002,기타 대형 종합 소매업,제주도민,여성,32493,38101,1818624220
202002,기타 대형 종합 소매업,중국,알수없음,853,1049,127488120
202002,기타 수상오락 서비스업,내국인,남성,36,42,2608200
202002,기타 수상오락 서비스업,제주도민,남성,21,28,938500
202002,기타 외국식 음식점업,내국인,남성,1886,1964,60494594
202002,기타 외국식 음식점업,내국인,여성,900,917,30168944
202002,기타 외국식 음식점업,법인,알수없음,3787,4158,197232779
202002,기타 외국식 음식점업,제주도민,남성,8320,8669,273980201
202002,기타 외국식 음식점업,제주도민,여성,4645,4976,154075451
202002,기타 주점업,내국인,남성,611,653,121893200
202002,기타 주점업,내국인,여성,102,112,16058500
202002,기타 주점업,법인,알수없음,946,999,248139400
202002,기타 주점업,제주도민,남성,4559,4926,909354858
202002,기타 주점업,제주도민,여성,638,674,97713240
202002,기타음식료품위주종합소매업,내국인,남성,10269,11574,382710150
202002,기타음식료품위주종합소매업,내국인,여성,7830,8825,278872790
202002,기타음식료품위주종합소매업,법인,알수없음,11671,14452,970850876
202002,기타음식료품위주종합소매업,제주도민,남성,38302,43920,1550480298
202002,기타음식료품위주종합소매업,제주도민,여성,33730,39102,1421406857
202002,기타음식료품위주종합소매업,중국,알수없음,40,43,2978800
202002,내항 여객 운송업,내국인,남성,1784,1800,54740200
202002,내항 여객 운송업,내국인,여성,1358,1364,38893700
202002,내항 여객 운송업,법인,알수없음,461,540,22598600
202002,내항 여객 운송업,제주도민,남성,455,514,14641230
202002,내항 여객 운송업,제주도민,여성,249,295,7782200
202002,마사지업,내국인,남성,27,31,3947000
202002,마사지업,법인,알수없음,20,22,3805000
202002,마사지업,제주도민,남성,67,72,8360000
202002,면세점,기타외국,알수없음,212,249,24999560
202002,면세점,내국인,남성,21009,30706,1960194395
202002,면세점,내국인,여성,14665,21870,1493792035
202002,면세점,동남아,알수없음,251,305,25044041
202002,면세점,법인,알수없음,3580,5903,554903853
202002,면세점,일본,알수없음,175,207,14993586
202002,면세점,제주도민,남성,3636,4778,306668996
202002,면세점,제주도민,여성,2543,3575,275006993
202002,면세점,중국,알수없음,438,744,217843940
202002,비알콜 음료점업,내국인,남성,13193,14314,135944809
202002,비알콜 음료점업,내국인,여성,11769,12765,126831004
202002,비알콜 음료점업,법인,알수없음,9564,10841,170839098
202002,비알콜 음료점업,제주도민,남성,36896,41548,350257638
202002,비알콜 음료점업,제주도민,여성,43749,48962,421225693
202002,비알콜 음료점업,중국,알수없음,77,90,776240
202002,빵 및 과자류 소매업,내국인,남성,9104,9726,142570638
202002,빵 및 과자류 소매업,내국인,여성,10635,11362,160361810
202002,빵 및 과자류 소매업,법인,알수없음,9460,10407,322060980
202002,빵 및 과자류 소매업,제주도민,남성,29326,31228,402297275
202002,빵 및 과자류 소매업,제주도민,여성,41524,44279,551393820
202002,빵 및 과자류 소매업,중국,알수없음,83,93,1276130
202002,서양식 음식점업,기타외국,알수없음,31,31,637800
202002,서양식 음식점업,내국인,남성,22804,24414,511114996
202002,서양식 음식점업,내국인,여성,25009,26836,507067852
202002,서양식 음식점업,법인,알수없음,12765,14069,482131023
202002,서양식 음식점업,제주도민,남성,30742,33703,739504522
202002,서양식 음식점업,제주도민,여성,36553,39776,750657810
202002,서양식 음식점업,중국,알수없음,81,95,1921760
202002,수산물 소매업,내국인,남성,5016,5453,242566480
202002,수산물 소매업,내국인,여성,4684,5178,186421466
202002,수산물 소매업,법인,알수없음,2434,2726,677253584
202002,수산물 소매업,제주도민,남성,2325,2574,233891822
202002,수산물 소매업,제주도민,여성,2195,2379,256238028
202002,슈퍼마켓,기타외국,알수없음,80,90,1680060
202002,슈퍼마켓,내국인,남성,29081,33455,679496806
202002,슈퍼마켓,내국인,여성,18115,20864,487889296
202002,슈퍼마켓,법인,알수없음,52275,69988,4494774172
202002,슈퍼마켓,제주도민,남성,182284,216701,4862848702
202002,슈퍼마켓,제주도민,여성,158205,187920,4896918046
202002,슈퍼마켓,중국,알수없음,563,696,27211440
202002,스포츠 및 레크레이션 용품 임대업,기타외국,알수없음,34,38,4757000
202002,스포츠 및 레크레이션 용품 임대업,내국인,남성,2320,2554,147546950
202002,스포츠 및 레크레이션 용품 임대업,내국인,여성,1191,1350,88164800
202002,스포츠 및 레크레이션 용품 임대업,법인,알수없음,1633,1843,378788410
202002,스포츠 및 레크레이션 용품 임대업,제주도민,남성,8108,8937,755161938
202002,스포츠 및 레크레이션 용품 임대업,제주도민,여성,5695,6253,728494818
202002,스포츠 및 레크레이션 용품 임대업,중국,알수없음,147,198,40397470
202002,여관업,내국인,남성,7134,7501,564234287
202002,여관업,내국인,여성,4337,4525,307560362
202002,여관업,법인,알수없음,4960,7210,1338028295
202002,여관업,제주도민,남성,4067,4359,232249947
202002,여관업,제주도민,여성,1627,1760,105367904
202002,여관업,중국,알수없음,72,79,8287217
202002,여행사업,내국인,남성,860,886,55657240
202002,여행사업,내국인,여성,614,632,34771290
202002,여행사업,법인,알수없음,320,339,110341435
202002,여행사업,제주도민,남성,68,75,13338470
202002,여행사업,제주도민,여성,74,91,17797850
202002,욕탕업,내국인,남성,1949,2099,32161000
202002,욕탕업,내국인,여성,907,1002,16088912
202002,욕탕업,법인,알수없음,941,1025,32298300
202002,욕탕업,제주도민,남성,5114,5667,112722324
202002,욕탕업,제주도민,여성,2947,3288,86526800
202002,육류 소매업,내국인,남성,2184,2319,94877941
202002,육류 소매업,내국인,여성,1517,1628,63990878
202002,육류 소매업,법인,알수없음,3562,3996,775985833
202002,육류 소매업,제주도민,남성,8319,8979,457003290
202002,육류 소매업,제주도민,여성,8476,9123,488926074
202002,일반유흥 주점업,내국인,남성,1325,1482,319692810
202002,일반유흥 주점업,내국인,여성,397,445,56915300
202002,일반유흥 주점업,법인,알수없음,1883,2043,808631200
202002,일반유흥 주점업,제주도민,남성,7033,7754,1601259112
202002,일반유흥 주점업,제주도민,여성,1812,1912,203677827
202002,일식 음식점업,내국인,남성,5922,6069,387989912
202002,일식 음식점업,내국인,여성,3960,4048,215406150
202002,일식 음식점업,법인,알수없음,5892,6146,631757870
202002,일식 음식점업,제주도민,남성,9893,10117,596913209
202002,일식 음식점업,제주도민,여성,6310,6420,300419870
202002,일식 음식점업,중국,알수없음,21,27,1999500
202002,자동차 임대업,내국인,남성,6523,6595,340676299
202002,자동차 임대업,내국인,여성,3346,3393,164667212
202002,자동차 임대업,법인,알수없음,2816,2865,394201493
202002,자동차 임대업,제주도민,남성,449,476,70741709
202002,자동차 임대업,제주도민,여성,230,237,24265155
202002,전시 및 행사 대행업,기타외국,알수없음,51,55,1377600
202002,전시 및 행사 대행업,내국인,남성,7135,7804,186651800
202002,전시 및 행사 대행업,내국인,여성,6236,6923,162184510
202002,전시 및 행사 대행업,동남아,알수없음,21,21,478500
202002,전시 및 행사 대행업,법인,알수없음,1074,1226,61530340
202002,전시 및 행사 대행업,제주도민,남성,1120,1278,31619900
202002,전시 및 행사 대행업,제주도민,여성,1217,1437,35976320
202002,전시 및 행사 대행업,중국,알수없음,57,71,3107500
202002,정기 항공 운송업,내국인,남성,6407,6192,654417510
202002,정기 항공 운송업,내국인,여성,5144,5041,549571163
202002,정기 항공 운송업,법인,알수없음,2271,2775,252200451
202002,정기 항공 운송업,제주도민,남성,1133,1144,49985943
202002,정기 항공 운송업,제주도민,여성,893,964,45173600
202002,중식 음식점업,내국인,남성,5422,5630,141551450
202002,중식 음식점업,내국인,여성,2455,2531,64758660
202002,중식 음식점업,법인,알수없음,10542,11739,426352150
202002,중식 음식점업,제주도민,남성,19862,20726,538531790
202002,중식 음식점업,제주도민,여성,10594,10923,291983130
202002,중식 음식점업,중국,알수없음,76,90,6249380
202002,차량용 가스 충전업,내국인,남성,1570,1662,58942451
202002,차량용 가스 충전업,내국인,여성,751,791,30268220
202002,차량용 가스 충전업,법인,알수없음,2915,3100,399283664
202002,차량용 가스 충전업,제주도민,남성,5608,5871,366473052
202002,차량용 가스 충전업,제주도민,여성,3669,3792,286524756
202002,차량용 주유소 운영업,내국인,남성,25960,27144,1166855187
202002,차량용 주유소 운영업,내국인,여성,12694,13272,514001372
202002,차량용 주유소 운영업,법인,알수없음,46314,50348,4055751394
202002,차량용 주유소 운영업,제주도민,남성,89280,94898,5498285502
202002,차량용 주유소 운영업,제주도민,여성,42078,43735,2356567257
202002,체인화 편의점,기타외국,알수없음,114,128,5082330
202002,체인화 편의점,내국인,남성,129178,149080,1240012650
202002,체인화 편의점,내국인,여성,66190,74100,637086480
202002,체인화 편의점,법인,알수없음,53851,63017,701934048
202002,체인화 편의점,제주도민,남성,364488,429284,3377731005
202002,체인화 편의점,제주도민,여성,181494,209552,1821817955
202002,체인화 편의점,중국,알수없음,611,720,16541980
202002,택시 운송업,제주도민,남성,60,60,385380
202002,택시 운송업,제주도민,여성,52,53,315800
202002,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,25,28,518800
202002,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,11841,12610,147552544
