Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT)
30/03/2004,01.00.00,0.7,866.0,33.0,1.8
30/03/2004,02.00.00,0.7,900.0,32.0,1.7
30/03/2004,03.00.00,0.8,949.0,25.0,1.4
30/03/2004,04.00.00,-200.0,897.0,29.0,1.3
30/03/2004,05.00.00,0.7,956.0,26.0,2.3
30/03/2004,06.00.00,1.1,1054.0,86.0,5.3
30/03/2004,07.00.00,2.6,1343.0,294.0,13.4
30/03/2004,08.00.00,4.0,1584.0,664.0,23.8
30/03/2004,09.00.00,4.2,1556.0,695.0,21.5
30/03/2004,10.00.00,4.7,1565.0,735.0,21.0
30/03/2004,11.00.00,3.9,1429.0,649.0,18.4
30/03/2004,12.00.00,3.7,1419.0,586.0,18.9
30/03/2004,13.00.00,3.4,1373.0,546.0,17.1
30/03/2004,14.00.00,2.2,1185.0,245.0,10.4
30/03/2004,15.00.00,1.9,1122.0,178.0,8.0
30/03/2004,16.00.00,1.6,1085.0,130.0,6.2
30/03/2004,17.00.00,2.1,1249.0,151.0,9.7
30/03/2004,18.00.00,2.2,1236.0,272.0,9.6
30/03/2004,19.00.00,2.7,1334.0,301.0,11.9
30/03/2004,20.00.00,2.4,1264.0,237.0,8.7
30/03/2004,21.00.00,1.3,1073.0,95.0,4.7
30/03/2004,22.00.00,1.2,1053.0,68.0,3.8
30/03/2004,23.00.00,1.5,1098.0,101.0,4.7
31/03/2004,00.00.00,1.3,1029.0,81.0,3.8
31/03/2004,01.00.00,1.0,973.0,50.0,2.7
31/03/2004,02.00.00,0.9,972.0,66.0,2.8
31/03/2004,03.00.00,0.5,832.0,22.0,1.0
31/03/2004,04.00.00,0.5,851.0,18.0,0.8
31/03/2004,05.00.00,0.6,909.0,31.0,1.5
31/03/2004,06.00.00,1.0,1038.0,57.0,3.5
31/03/2004,07.00.00,3.1,1636.0,342.0,15.6
31/03/2004,08.00.00,4.1,1580.0,644.0,19.9
31/03/2004,09.00.00,2.2,1262.0,216.0,8.6
31/03/2004,10.00.00,1.7,1197.0,117.0,6.5
31/03/2004,11.00.00,1.9,1277.0,156.0,7.7
31/03/2004,12.00.00,2.9,1430.0,332.0,11.3
31/03/2004,13.00.00,2.2,1242.0,232.0,9.1
31/03/2004,14.00.00,2.6,1349.0,295.0,11.2
31/03/2004,15.00.00,3.1,1390.0,386.0,13.5
31/03/2004,16.00.00,2.3,1224.0,278.0,10.1
31/03/2004,17.00.00,2.4,1253.0,263.0,11.3
31/03/2004,18.00.00,2.8,1312.0,322.0,11.8
31/03/2004,19.00.00,2.7,1254.0,226.0,11.5
31/03/2004,20.00.00,2.3,1198.0,221.0,9.3
31/03/2004,21.00.00,1.5,1060.0,109.0,5.5
31/03/2004,22.00.00,1.4,1050.0,105.0,5.1
31/03/2004,23.00.00,1.2,1029.0,84.0,4.8
01/04/2004,00.00.00,1.6,1143.0,106.0,6.3
01/04/2004,01.00.00,1.2,1044.0,100.0,5.1
01/04/2004,02.00.00,1.1,1034.0,71.0,4.1
01/04/2004,03.00.00,0.9,956.0,72.0,4.0
01/04/2004,04.00.00,0.7,909.0,44.0,2.4
01/04/2004,05.00.00,0.9,996.0,45.0,2.9
01/04/2004,06.00.00,1.7,1154.0,134.0,7.4
01/04/2004,07.00.00,4.2,1510.0,505.0,19.8
01/04/2004,08.00.00,6.2,1722.0,1042.0,31.9
01/04/2004,09.00.00,4.6,1512.0,737.0,21.0
01/04/2004,10.00.00,2.8,1258.0,375.0,11.7
01/04/2004,11.00.00,1.6,1094.0,124.0,6.8
01/04/2004,12.00.00,1.7,1129.0,137.0,7.4
01/04/2004,13.00.00,1.7,1125.0,179.0,8.6
01/04/2004,14.00.00,1.7,-200.0,222.0,-200.0
01/04/2004,15.00.00,1.9,-200.0,197.0,-200.0
01/04/2004,16.00.00,2.3,-200.0,319.0,-200.0
01/04/2004,17.00.00,3.3,1308.0,388.0,16.4
01/04/2004,18.00.00,4.2,1529.0,589.0,21.2
01/04/2004,19.00.00,5.5,1592.0,840.0,25.0
01/04/2004,20.00.00,4.9,1536.0,655.0,20.2
01/04/2004,21.00.00,2.5,1192.0,254.0,10.8
01/04/2004,22.00.00,2.0,1186.0,188.0,9.9
01/04/2004,23.00.00,2.0,1203.0,120.0,8.5
02/04/2004,00.00.00,2.0,1139.0,157.0,8.0
02/04/2004,01.00.00,1.3,1072.0,88.0,5.6
02/04/2004,02.00.00,1.0,954.0,68.0,3.2
02/04/2004,03.00.00,0.9,951.0,57.0,3.3
02/04/2004,04.00.00,-200.0,926.0,36.0,2.8
02/04/2004,05.00.00,0.7,968.0,51.0,2.6
02/04/2004,06.00.00,1.1,1067.0,93.0,4.3
02/04/2004,07.00.00,2.6,1386.0,284.0,13.0
02/04/2004,08.00.00,3.9,1474.0,486.0,20.3
02/04/2004,09.00.00,5.0,1569.0,798.0,20.7
02/04/2004,10.00.00,3.3,1375.0,524.0,15.9
02/04/2004,11.00.00,2.9,1328.0,468.0,14.2
02/04/2004,12.00.00,3.1,1341.0,454.0,15.9
02/04/2004,13.00.00,3.0,1297.0,461.0,16.1
02/04/2004,14.00.00,2.7,1303.0,391.0,14.7
02/04/2004,15.00.00,2.7,1281.0,337.0,14.0
02/04/2004,16.00.00,2.6,1248.0,297.0,13.6
02/04/2004,17.00.00,3.7,1382.0,588.0,19.7
02/04/2004,18.00.00,4.5,1491.0,721.0,23.3
02/04/2004,19.00.00,4.7,1620.0,710.0,24.1
02/04/2004,20.00.00,5.5,1693.0,787.0,25.4
02/04/2004,21.00.00,3.0,1374.0,415.0,14.1
02/04/2004,22.00.00,1.9,1287.0,245.0,10.1
02/04/2004,23.00.00,2.3,1408.0,294.0,12.1
03/04/2004,00.00.00,1.6,1254.0,139.0,9.0
03/04/2004,01.00.00,1.3,1141.0,98.0,6.3
03/04/2004,02.00.00,1.2,1141.0,88.0,5.3
03/04/2004,03.00.00,0.9,1042.0,66.0,3.8
03/04/2004,04.00.00,0.8,986.0,57.0,3.0
03/04/2004,05.00.00,0.8,1005.0,57.0,3.3
03/04/2004,06.00.00,0.9,1041.0,60.0,3.5
03/04/2004,07.00.00,2.0,1272.0,200.0,9.5
03/04/2004,08.00.00,3.0,1436.0,451.0,15.2
03/04/2004,09.00.00,3.1,1472.0,422.0,14.3
03/04/2004,10.00.00,-200.0,1418.0,-200.0,11.2
03/04/2004,11.00.00,-200.0,1410.0,-200.0,11.4
03/04/2004,12.00.00,-200.0,1438.0,-200.0,13.4
03/04/2004,13.00.00,-200.0,1278.0,-200.0,10.6
03/04/2004,14.00.00,-200.0,1257.0,-200.0,10.8
03/04/2004,15.00.00,-200.0,1331.0,-200.0,11.9
03/04/2004,16.00.00,-200.0,1361.0,-200.0,13.5
03/04/2004,17.00.00,-200.0,1398.0,-200.0,15.2
03/04/2004,18.00.00,-200.0,1483.0,-200.0,17.1
03/04/2004,19.00.00,-200.0,1697.0,-200.0,26.7
03/04/2004,20.00.00,-200.0,1459.0,-200.0,14.2
03/04/2004,21.00.00,-200.0,1268.0,-200.0,8.5
03/04/2004,22.00.00,-200.0,1469.0,-200.0,14.3
03/04/2004,23.00.00,-200.0,1316.0,-200.0,9.3
04/04/2004,00.00.00,-200.0,1224.0,-200.0,7.8
04/04/2004,01.00.00,-200.0,1215.0,-200.0,6.7
04/04/2004,02.00.00,-200.0,1115.0,-200.0,5.4
04/04/2004,03.00.00,-200.0,1124.0,-200.0,5.6
04/04/2004,04.00.00,-200.0,1028.0,-200.0,3.5
04/04/2004,05.00.00,-200.0,1010.0,-200.0,3.0
04/04/2004,06.00.00,-200.0,1074.0,-200.0,4.4
04/04/2004,07.00.00,-200.0,1034.0,-200.0,3.5
04/04/2004,08.00.00,-200.0,1130.0,-200.0,4.2
04/04/2004,09.00.00,-200.0,1275.0,-200.0,8.0
04/04/2004,10.00.00,-200.0,1324.0,-200.0,9.0
04/04/2004,11.00.00,-200.0,1268.0,-200.0,8.1
04/04/2004,12.00.00,-200.0,1272.0,-200.0,8.6
04/04/2004,13.00.00,-200.0,1160.0,-200.0,7.1
04/04/2004,14.00.00,-200.0,1136.0,-200.0,5.6
04/04/2004,15.00.00,-200.0,1296.0,-200.0,10.0
04/04/2004,16.00.00,-200.0,1345.0,-200.0,10.5
04/04/2004,17.00.00,-200.0,1296.0,-200.0,10.1
04/04/2004,18.00.00,-200.0,1258.0,-200.0,10.0
04/04/2004,19.00.00,-200.0,1420.0,-200.0,13.0
04/04/2004,20.00.00,-200.0,1366.0,-200.0,10.5
04/04/2004,21.00.00,-200.0,1113.0,-200.0,5.2
04/04/2004,22.00.00,-200.0,1196.0,-200.0,6.9
04/04/2004,23.00.00,-200.0,1188.0,-200.0,6.4
05/04/2004,00.00.00,-200.0,1102.0,-200.0,4.7
05/04/2004,01.00.00,-200.0,969.0,-200.0,2.4
05/04/2004,02.00.00,-200.0,983.0,-200.0,2.2
05/04/2004,03.00.00,-200.0,876.0,-200.0,1.1
05/04/2004,04.00.00,-200.0,884.0,-200.0,0.9
05/04/2004,05.00.00,-200.0,1024.0,-200.0,3.1
05/04/2004,06.00.00,-200.0,1126.0,-200.0,6.2
05/04/2004,07.00.00,-200.0,1415.0,-200.0,13.2
05/04/2004,08.00.00,-200.0,1631.0,-200.0,25.8
05/04/2004,09.00.00,-200.0,1499.0,-200.0,18.2
05/04/2004,10.00.00,3.1,1461.0,424.0,14.3
05/04/2004,11.00.00,3.0,1430.0,339.0,13.7
05/04/2004,12.00.00,3.2,1498.0,445.0,15.7
05/04/2004,13.00.00,3.1,1454.0,535.0,15.4
05/04/2004,14.00.00,2.5,1402.0,278.0,12.6
05/04/2004,15.00.00,2.1,1327.0,256.0,9.8
05/04/2004,16.00.00,2.0,1273.0,245.0,9.6
05/04/2004,17.00.00,3.2,1457.0,458.0,16.3
05/04/2004,18.00.00,4.1,1543.0,710.0,19.8
05/04/2004,19.00.00,3.9,1499.0,678.0,18.0
05/04/2004,20.00.00,3.1,1378.0,436.0,13.6
05/04/2004,21.00.00,2.0,1243.0,178.0,8.7
05/04/2004,22.00.00,1.7,1196.0,160.0,7.7
05/04/2004,23.00.00,1.6,1137.0,177.0,7.3
06/04/2004,00.00.00,1.0,1015.0,101.0,4.1
06/04/2004,01.00.00,0.8,978.0,66.0,2.7
06/04/2004,02.00.00,0.5,933.0,40.0,1.5
06/04/2004,03.00.00,0.5,927.0,54.0,1.9
06/04/2004,04.00.00,0.5,908.0,39.0,1.8
06/04/2004,05.00.00,0.8,980.0,62.0,3.4
06/04/2004,06.00.00,1.7,1236.0,120.0,8.5
06/04/2004,07.00.00,4.5,1664.0,599.0,24.1
06/04/2004,08.00.00,6.2,1757.0,1084.0,33.7
06/04/2004,09.00.00,4.4,1524.0,776.0,22.0
06/04/2004,10.00.00,2.9,1329.0,470.0,14.1
06/04/2004,11.00.00,1.6,1167.0,169.0,7.6
06/04/2004,12.00.00,2.6,1369.0,304.0,14.5
06/04/2004,13.00.00,2.9,1284.0,405.0,13.6
06/04/2004,14.00.00,2.5,1221.0,297.0,11.5
06/04/2004,15.00.00,1.9,1096.0,220.0,9.2
06/04/2004,16.00.00,1.9,1143.0,226.0,10.3
06/04/2004,17.00.00,2.7,1251.0,456.0,14.0
06/04/2004,18.00.00,3.0,1268.0,470.0,15.0
06/04/2004,19.00.00,3.3,1314.0,503.0,15.1
06/04/2004,20.00.00,3.2,1315.0,459.0,14.8
06/04/2004,21.00.00,1.8,1095.0,227.0,8.5
06/04/2004,22.00.00,1.3,1027.0,152.0,5.9
06/04/2004,23.00.00,1.1,1012.0,94.0,4.8
07/04/2004,00.00.00,0.9,948.0,93.0,4.0
07/04/2004,01.00.00,0.7,889.0,49.0,2.3
07/04/2004,02.00.00,0.4,830.0,30.0,1.4
07/04/2004,03.00.00,0.3,801.0,30.0,0.7
07/04/2004,04.00.00,0.3,804.0,30.0,0.7
07/04/2004,05.00.00,0.3,824.0,32.0,0.8
07/04/2004,06.00.00,0.8,1000.0,59.0,3.6
07/04/2004,07.00.00,2.8,1307.0,277.0,12.9
07/04/2004,08.00.00,3.1,1286.0,454.0,15.7
07/04/2004,09.00.00,2.3,1150.0,211.0,8.6
07/04/2004,10.00.00,1.6,1087.0,196.0,7.4
07/04/2004,11.00.00,1.5,1016.0,110.0,6.6
07/04/2004,12.00.00,1.6,1029.0,164.0,7.8
07/04/2004,13.00.00,1.8,1109.0,151.0,9.1
07/04/2004,14.00.00,1.4,997.0,112.0,6.1
07/04/2004,15.00.00,1.9,1177.0,117.0,7.5
07/04/2004,16.00.00,1.2,1045.0,120.0,5.9
07/04/2004,17.00.00,2.3,1171.0,251.0,12.7
07/04/2004,18.00.00,3.3,1221.0,435.0,13.5
07/04/2004,19.00.00,3.1,1262.0,345.0,14.5
07/04/2004,20.00.00,3.3,1207.0,343.0,11.0
07/04/2004,21.00.00,1.2,956.0,62.0,3.2
07/04/2004,22.00.00,1.3,1020.0,70.0,4.3
07/04/2004,23.00.00,1.9,1107.0,114.0,7.1
08/04/2004,00.00.00,1.4,1020.0,88.0,4.8
08/04/2004,01.00.00,1.5,1051.0,95.0,5.7
08/04/2004,02.00.00,1.1,965.0,83.0,4.1
08/04/2004,03.00.00,0.8,890.0,63.0,3.3
08/04/2004,04.00.00,-200.0,823.0,38.0,1.8
08/04/2004,05.00.00,0.8,869.0,68.0,2.8
08/04/2004,06.00.00,1.1,939.0,59.0,4.8
08/04/2004,07.00.00,2.6,1274.0,226.0,13.8
08/04/2004,08.00.00,5.1,1512.0,802.0,27.1
08/04/2004,09.00.00,4.2,1435.0,585.0,19.1
08/04/2004,10.00.00,2.6,1207.0,324.0,11.7
08/04/2004,11.00.00,2.4,1223.0,308.0,12.7
08/04/2004,12.00.00,2.1,1121.0,238.0,11.3
08/04/2004,13.00.00,2.6,1176.0,301.0,14.2
08/04/2004,14.00.00,2.8,1144.0,294.0,13.9
08/04/2004,15.00.00,2.5,1136.0,353.0,13.2
08/04/2004,16.00.00,1.9,1085.0,209.0,10.7
08/04/2004,17.00.00,3.6,1297.0,538.0,19.7
08/04/2004,18.00.00,4.6,1408.0,808.0,24.0
08/04/2004,19.00.00,6.3,1618.0,974.0,29.1
08/04/2004,20.00.00,4.3,1319.0,544.0,15.8
08/04/2004,21.00.00,1.6,1045.0,138.0,7.0
08/04/2004,22.00.00,1.4,1058.0,92.0,6.3
08/04/2004,23.00.00,2.0,-200.0,137.0,-200.0
09/04/2004,00.00.00,2.4,-200.0,189.0,-200.0
09/04/2004,01.00.00,1.8,-200.0,159.0,-200.0
09/04/2004,02.00.00,1.0,-200.0,80.0,-200.0
09/04/2004,03.00.00,1.0,-200.0,66.0,-200.0
09/04/2004,04.00.00,1.0,-200.0,87.0,-200.0
09/04/2004,05.00.00,0.9,-200.0,79.0,-200.0
09/04/2004,06.00.00,1.5,-200.0,150.0,-200.0
09/04/2004,07.00.00,2.6,-200.0,196.0,-200.0
09/04/2004,08.00.00,2.9,-200.0,299.0,-200.0
09/04/2004,09.00.00,2.7,-200.0,254.0,-200.0
09/04/2004,10.00.00,2.4,-200.0,226.0,-200.0
09/04/2004,11.00.00,2.6,-200.0,262.0,-200.0
09/04/2004,12.00.00,4.1,-200.0,505.0,-200.0
09/04/2004,13.00.00,4.3,-200.0,512.0,-200.0
09/04/2004,14.00.00,2.2,-200.0,159.0,-200.0
09/04/2004,15.00.00,3.4,-200.0,337.0,-200.0
09/04/2004,16.00.00,3.6,-200.0,357.0,-200.0
09/04/2004,17.00.00,2.5,-200.0,194.0,-200.0
09/04/2004,18.00.00,2.8,-200.0,278.0,-200.0
09/04/2004,19.00.00,3.4,-200.0,303.0,-200.0
09/04/2004,20.00.00,3.0,-200.0,234.0,-200.0
09/04/2004,21.00.00,2.1,-200.0,128.0,-200.0
09/04/2004,22.00.00,2.4,-200.0,160.0,-200.0
09/04/2004,23.00.00,2.3,1176.0,169.0,8.4
10/04/2004,00.00.00,1.3,1047.0,77.0,5.4
10/04/2004,01.00.00,1.7,1116.0,98.0,6.9
10/04/2004,02.00.00,1.7,1074.0,102.0,6.4
10/04/2004,03.00.00,1.0,922.0,65.0,3.6
10/04/2004,04.00.00,0.8,898.0,69.0,3.3
10/04/2004,05.00.00,1.0,970.0,89.0,4.0
10/04/2004,06.00.00,1.4,1073.0,134.0,6.0
10/04/2004,07.00.00,1.7,1081.0,157.0,8.2
10/04/2004,08.00.00,2.0,1159.0,167.0,9.9
10/04/2004,09.00.00,2.0,1112.0,157.0,8.8
10/04/2004,10.00.00,1.9,1112.0,172.0,8.4
10/04/2004,11.00.00,2.1,1063.0,114.0,7.5
10/04/2004,12.00.00,1.8,1032.0,166.0,7.8
10/04/2004,13.00.00,1.5,936.0,94.0,6.4
10/04/2004,14.00.00,1.3,883.0,108.0,5.1
10/04/2004,15.00.00,1.4,942.0,98.0,6.9
10/04/2004,16.00.00,1.5,943.0,132.0,6.8
10/04/2004,17.00.00,1.7,1007.0,144.0,7.4
10/04/2004,18.00.00,2.0,1037.0,165.0,8.7
10/04/2004,19.00.00,2.5,1127.0,210.0,11.2
10/04/2004,20.00.00,2.4,1123.0,277.0,10.5
10/04/2004,21.00.00,2.0,1110.0,168.0,8.2
10/04/2004,22.00.00,2.9,1247.0,248.0,11.6
10/04/2004,23.00.00,2.5,1220.0,235.0,9.7
11/04/2004,00.00.00,1.4,1028.0,84.0,5.1
11/04/2004,01.00.00,1.2,978.0,75.0,4.0
11/04/2004,02.00.00,1.0,949.0,62.0,3.7
11/04/2004,03.00.00,1.0,910.0,66.0,4.0
11/04/2004,04.00.00,-200.0,863.0,49.0,3.0
11/04/2004,05.00.00,0.7,836.0,38.0,2.9
11/04/2004,06.00.00,0.8,856.0,44.0,2.9
11/04/2004,07.00.00,0.9,888.0,60.0,3.0
11/04/2004,08.00.00,1.1,912.0,88.0,3.7
11/04/2004,09.00.00,1.0,938.0,70.0,3.9
11/04/2004,10.00.00,1.6,1053.0,94.0,6.2
11/04/2004,11.00.00,1.8,1087.0,126.0,7.3
11/04/2004,12.00.00,2.6,1153.0,181.0,9.2
11/04/2004,13.00.00,1.1,894.0,66.0,4.0
11/04/2004,14.00.00,0.6,797.0,54.0,2.3
11/04/2004,15.00.00,0.9,854.0,48.0,3.1
11/04/2004,16.00.00,1.0,892.0,66.0,3.2
11/04/2004,17.00.00,1.2,935.0,65.0,3.3
11/04/2004,18.00.00,1.4,989.0,68.0,4.0
11/04/2004,19.00.00,2.0,1063.0,118.0,5.7
11/04/2004,20.00.00,1.1,922.0,65.0,3.4
11/04/2004,21.00.00,1.1,925.0,63.0,3.5
11/04/2004,22.00.00,1.1,924.0,61.0,2.9
11/04/2004,23.00.00,1.1,914.0,63.0,3.1
12/04/2004,00.00.00,0.7,840.0,31.0,1.6
12/04/2004,01.00.00,0.6,799.0,29.0,1.1
12/04/2004,02.00.00,0.7,856.0,34.0,2.0
12/04/2004,03.00.00,0.6,830.0,34.0,1.7
12/04/2004,04.00.00,0.3,753.0,9.0,0.7
12/04/2004,05.00.00,0.3,785.0,14.0,0.5
12/04/2004,06.00.00,0.4,835.0,23.0,0.7
12/04/2004,07.00.00,0.5,865.0,36.0,0.9
12/04/2004,08.00.00,0.6,922.0,39.0,1.5
12/04/2004,09.00.00,0.8,975.0,38.0,2.2
12/04/2004,10.00.00,1.0,1040.0,55.0,2.9
12/04/2004,11.00.00,1.3,1115.0,75.0,3.9
12/04/2004,12.00.00,1.1,1004.0,64.0,2.8
12/04/2004,13.00.00,0.6,895.0,39.0,1.4
12/04/2004,14.00.00,0.7,917.0,42.0,1.7
12/04/2004,15.00.00,1.2,1025.0,78.0,3.6
12/04/2004,16.00.00,1.4,1035.0,69.0,3.1
12/04/2004,17.00.00,1.2,1025.0,67.0,3.5
12/04/2004,18.00.00,1.3,1040.0,83.0,3.9
12/04/2004,19.00.00,1.8,1070.0,79.0,5.2
12/04/2004,20.00.00,1.2,964.0,68.0,3.7
12/04/2004,21.00.00,0.8,904.0,56.0,2.7
12/04/2004,22.00.00,0.8,913.0,49.0,2.6
12/04/2004,23.00.00,0.8,914.0,56.0,2.4
13/04/2004,00.00.00,0.7,893.0,48.0,2.0
13/04/2004,01.00.00,0.5,844.0,27.0,1.3
13/04/2004,02.00.00,0.3,837.0,29.0,1.2
13/04/2004,03.00.00,0.4,868.0,32.0,1.3
13/04/2004,04.00.00,0.3,825.0,47.0,0.9
13/04/2004,05.00.00,0.7,956.0,66.0,3.1
13/04/2004,06.00.00,1.6,1124.0,163.0,6.9
13/04/2004,07.00.00,3.9,1496.0,524.0,19.1
13/04/2004,08.00.00,4.5,1452.0,657.0,22.1
13/04/2004,09.00.00,2.7,1172.0,324.0,11.8
13/04/2004,10.00.00,1.6,1020.0,144.0,7.3
13/04/2004,11.00.00,1.6,1044.0,135.0,8.0
13/04/2004,12.00.00,1.6,1020.0,140.0,7.2
13/04/2004,13.00.00,1.5,1009.0,141.0,7.7
13/04/2004,14.00.00,1.8,1073.0,181.0,9.7
13/04/2004,15.00.00,2.1,1098.0,227.0,9.8
13/04/2004,16.00.00,1.7,1061.0,149.0,7.7
13/04/2004,17.00.00,3.0,1289.0,425.0,15.3
13/04/2004,18.00.00,4.6,1442.0,669.0,21.5
13/04/2004,19.00.00,5.0,1479.0,680.0,21.7
13/04/2004,20.00.00,3.5,1266.0,446.0,14.6
13/04/2004,21.00.00,2.1,1149.0,205.0,9.3
13/04/2004,22.00.00,2.1,1168.0,194.0,9.4
13/04/2004,23.00.00,1.5,1079.0,115.0,6.8
14/04/2004,00.00.00,1.1,1047.0,74.0,4.9
14/04/2004,01.00.00,0.9,936.0,85.0,3.9
14/04/2004,02.00.00,0.7,900.0,66.0,2.7
14/04/2004,03.00.00,0.4,839.0,60.0,1.9
14/04/2004,04.00.00,-200.0,840.0,40.0,1.7
14/04/2004,05.00.00,0.9,905.0,47.0,3.3
14/04/2004,06.00.00,1.6,1079.0,116.0,7.4
14/04/2004,07.00.00,3.9,1417.0,478.0,18.2
14/04/2004,08.00.00,5.0,1529.0,836.0,27.7
14/04/2004,09.00.00,4.3,1397.0,655.0,18.3
14/04/2004,10.00.00,2.7,1214.0,312.0,12.3
14/04/2004,11.00.00,2.1,1109.0,195.0,8.9
14/04/2004,12.00.00,2.1,1122.0,238.0,10.4
14/04/2004,13.00.00,-200.0,1094.0,-200.0,9.7
14/04/2004,14.00.00,-200.0,1164.0,-200.0,12.8
14/04/2004,15.00.00,-200.0,1188.0,-200.0,12.9
14/04/2004,16.00.00,-200.0,1098.0,-200.0,8.9
14/04/2004,17.00.00,-200.0,1180.0,-200.0,11.0
14/04/2004,18.00.00,-200.0,1195.0,-200.0,12.6
14/04/2004,19.00.00,-200.0,1234.0,-200.0,13.3
14/04/2004,20.00.00,-200.0,1425.0,-200.0,18.1
14/04/2004,21.00.00,-200.0,1320.0,-200.0,13.0
14/04/2004,22.00.00,-200.0,1158.0,-200.0,7.8
14/04/2004,23.00.00,-200.0,1060.0,-200.0,5.8
15/04/2004,00.00.00,-200.0,1036.0,-200.0,4.7
15/04/2004,01.00.00,-200.0,943.0,-200.0,3.1
15/04/2004,02.00.00,-200.0,899.0,-200.0,2.1
15/04/2004,03.00.00,-200.0,889.0,-200.0,1.7
15/04/2004,04.00.00,-200.0,847.0,-200.0,1.3
15/04/2004,05.00.00,-200.0,918.0,-200.0,2.6
15/04/2004,06.00.00,-200.0,1105.0,-200.0,7.9
15/04/2004,07.00.00,-200.0,1491.0,-200.0,21.4
15/04/2004,08.00.00,-200.0,1508.0,-200.0,22.1
15/04/2004,09.00.00,3.9,1489.0,536.0,19.1
15/04/2004,10.00.00,3.8,1451.0,481.0,17.3
15/04/2004,11.00.00,3.8,1454.0,460.0,17.5
15/04/2004,12.00.00,3.9,1392.0,597.0,17.0
15/04/2004,13.00.00,3.5,1351.0,465.0,17.0
15/04/2004,14.00.00,4.0,1418.0,542.0,19.5
15/04/2004,15.00.00,3.0,1303.0,437.0,14.8
15/04/2004,16.00.00,3.1,1292.0,383.0,14.0
15/04/2004,17.00.00,5.2,1560.0,778.0,24.4
15/04/2004,18.00.00,5.9,1765.0,926.0,28.1
15/04/2004,19.00.00,7.3,1875.0,1189.0,33.7
15/04/2004,20.00.00,6.1,1746.0,824.0,24.2
15/04/2004,21.00.00,4.6,1607.0,660.0,19.8
15/04/2004,22.00.00,2.5,1277.0,203.0,9.3
15/04/2004,23.00.00,2.2,1207.0,136.0,7.3
16/04/2004,00.00.00,2.0,1209.0,114.0,7.1
16/04/2004,01.00.00,1.9,1189.0,110.0,6.7
16/04/2004,02.00.00,1.6,1132.0,127.0,6.0
16/04/2004,03.00.00,1.0,974.0,68.0,2.7
16/04/2004,04.00.00,1.0,1033.0,70.0,3.6
16/04/2004,05.00.00,1.2,1075.0,93.0,5.4
16/04/2004,06.00.00,2.0,1242.0,179.0,10.0
16/04/2004,07.00.00,4.5,1657.0,523.0,23.2
16/04/2004,08.00.00,4.1,1406.0,546.0,18.7
16/04/2004,09.00.00,2.6,1150.0,251.0,9.9
16/04/2004,10.00.00,2.3,1184.0,222.0,10.2
16/04/2004,11.00.00,2.6,1223.0,212.0,11.0
16/04/2004,12.00.00,2.4,1196.0,263.0,10.5
16/04/2004,13.00.00,4.3,1559.0,535.0,18.9
16/04/2004,14.00.00,4.6,1544.0,609.0,18.9
16/04/2004,15.00.00,4.0,1485.0,449.0,17.5
16/04/2004,16.00.00,4.7,1498.0,536.0,17.7
16/04/2004,17.00.00,5.7,1593.0,743.0,23.0
16/04/2004,18.00.00,5.2,1529.0,575.0,20.4
16/04/2004,19.00.00,6.4,1689.0,783.0,26.8
16/04/2004,20.00.00,6.0,1535.0,706.0,19.9
16/04/2004,21.00.00,3.4,1304.0,299.0,12.5
16/04/2004,22.00.00,2.7,1235.0,159.0,9.6
16/04/2004,23.00.00,3.1,1281.0,171.0,10.0
17/04/2004,00.00.00,2.6,1167.0,162.0,8.1
17/04/2004,01.00.00,2.2,1134.0,111.0,7.1
17/04/2004,02.00.00,1.9,1100.0,134.0,6.4
17/04/2004,03.00.00,-200.0,1057.0,-200.0,5.1
17/04/2004,04.00.00,-200.0,902.0,-200.0,3.0
17/04/2004,05.00.00,-200.0,982.0,-200.0,4.2
17/04/2004,06.00.00,-200.0,997.0,-200.0,5.1
17/04/2004,07.00.00,-200.0,1141.0,-200.0,8.1
17/04/2004,08.00.00,-200.0,1163.0,-200.0,8.8
17/04/2004,09.00.00,-200.0,1107.0,-200.0,7.2
17/04/2004,10.00.00,-200.0,1228.0,-200.0,9.2
17/04/2004,11.00.00,-200.0,1033.0,-200.0,6.0
17/04/2004,12.00.00,-200.0,984.0,-200.0,5.0
17/04/2004,13.00.00,-200.0,1066.0,-200.0,7.5
17/04/2004,14.00.00,-200.0,926.0,-200.0,3.9
17/04/2004,15.00.00,-200.0,979.0,-200.0,5.0
17/04/2004,16.00.00,-200.0,993.0,-200.0,5.4
17/04/2004,17.00.00,-200.0,970.0,-200.0,5.0
17/04/2004,18.00.00,-200.0,997.0,-200.0,5.5
17/04/2004,19.00.00,-200.0,1097.0,-200.0,7.8
17/04/2004,20.00.00,-200.0,1105.0,-200.0,8.2
17/04/2004,21.00.00,-200.0,993.0,-200.0,5.3
17/04/2004,22.00.00,-200.0,1136.0,-200.0,7.9
17/04/2004,23.00.00,-200.0,1297.0,-200.0,10.7
18/04/2004,00.00.00,-200.0,1110.0,-200.0,6.9
18/04/2004,01.00.00,-200.0,1027.0,-200.0,6.3
18/04/2004,02.00.00,-200.0,1024.0,-200.0,5.6
18/04/2004,03.00.00,-200.0,992.0,-200.0,5.4
18/04/2004,04.00.00,-200.0,929.0,-200.0,3.2
18/04/2004,05.00.00,-200.0,892.0,-200.0,1.9
