ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_1,A
467134,Female,Yes,33,No,Healthcare,0.0,Low,5.0,Cat_5,D
460315,Female,No,35,No,Doctor,14.0,Low,6.0,Cat_7,A
463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,B
461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5,D
465182,Female,No,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
459278,Male,Yes,65,No,Executive,,High,2.0,Cat_6,A
459541,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,C
463691,Female,No,33,No,Homemaker,0.0,Low,3.0,Cat_6,B
459854,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_6,C
460704,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_6,B
461737,Female,Yes,51,Yes,Doctor,0.0,Average,6.0,Cat_4,C
460121,Male,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_6,A
466815,Male,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,D
467756,Male,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C
460948,Male,Yes,53,Yes,Engineer,4.0,Low,3.0,Cat_3,B
462211,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4,D
464249,Male,Yes,80,No,Lawyer,,High,2.0,Cat_6,C
467438,Male,No,27,No,Entertainment,5.0,Low,3.0,Cat_6,D
465648,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2,A
464495,Female,No,33,No,Marketing,1.0,Low,9.0,Cat_6,C
464646,Male,Yes,61,No,Engineer,7.0,Average,5.0,Cat_4,D
467564,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
464838,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
462438,Male,No,22,No,Doctor,1.0,Low,3.0,Cat_2,D
463560,Female,No,18,No,Healthcare,9.0,Low,5.0,Cat_4,D
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,A
459793,Male,Yes,37,Yes,Artist,1.0,High,,Cat_6,B
459213,Female,No,42,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,D
463752,Female,No,28,Yes,Healthcare,,Low,2.0,Cat_3,D
462809,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
467629,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,D
463201,Female,No,21,No,Healthcare,0.0,Low,2.0,Cat_4,D
466274,Male,Yes,69,Yes,Executive,0.0,Low,,Cat_6,A
465282,Female,No,36,Yes,Artist,0.0,Low,3.0,Cat_6,A
462762,Male,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,D
464175,Female,No,30,No,Healthcare,0.0,Low,,Cat_6,D
467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C
461892,Female,No,42,Yes,Healthcare,0.0,Low,1.0,Cat_2,A
459713,Male,No,19,No,Healthcare,,Low,3.0,Cat_6,C
467706,Female,Yes,42,Yes,Artist,,Average,4.0,Cat_6,A
459275,Female,No,18,No,Doctor,2.0,Low,4.0,Cat_6,D
460894,Male,Yes,38,No,Executive,5.0,High,3.0,Cat_6,A
461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,C
460314,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
466350,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,C
464279,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A
467570,Male,No,18,No,Healthcare,14.0,Low,,Cat_6,A
466134,Male,Yes,39,Yes,Doctor,0.0,High,3.0,Cat_6,C
464904,Female,Yes,28,No,Engineer,9.0,Average,2.0,Cat_4,A
465506,Male,Yes,43,Yes,Entertainment,1.0,Average,4.0,Cat_4,B
463003,Male,Yes,42,Yes,Artist,3.0,Average,2.0,Cat_6,A
460388,Female,No,35,Yes,Artist,13.0,Low,2.0,Cat_6,B
462441,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
460516,Female,,85,No,Lawyer,0.0,High,1.0,Cat_3,C
462010,Female,No,31,Yes,Artist,14.0,Low,3.0,Cat_2,A
463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,C
464308,Female,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466988,Female,No,72,Yes,Lawyer,0.0,Low,,Cat_6,B
460522,Female,Yes,29,No,Homemaker,,Average,2.0,Cat_4,C
459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,B
465726,Male,No,70,No,,,Low,4.0,Cat_4,D
467896,Female,No,22,No,Healthcare,4.0,Low,3.0,Cat_6,D
459771,Female,,30,Yes,Doctor,0.0,Low,3.0,Cat_3,A
464190,Male,No,37,Yes,Executive,3.0,Low,1.0,Cat_6,D
464763,Female,Yes,49,No,Engineer,,Average,4.0,Cat_4,B
463411,Male,Yes,43,Yes,Entertainment,,Average,2.0,Cat_6,B
461974,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,A
467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,A
460254,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_6,B
462166,Male,Yes,26,Yes,Artist,0.0,Low,2.0,Cat_1,C
459070,Female,Yes,66,No,Lawyer,,Low,1.0,Cat_6,A
463080,Male,No,33,No,Artist,0.0,Low,4.0,Cat_5,B
463018,Female,No,40,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
464605,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
460483,Female,,38,Yes,Executive,0.0,High,1.0,Cat_3,D
464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,A
464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,D
466577,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
462800,Female,Yes,62,Yes,Lawyer,9.0,Average,2.0,Cat_4,B
459563,Male,Yes,72,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
460676,Female,Yes,51,Yes,Marketing,9.0,Average,1.0,Cat_3,A
464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
460437,Female,No,26,Yes,Artist,8.0,Low,1.0,Cat_6,D
466526,Male,No,33,No,Healthcare,1.0,Low,5.0,Cat_2,B
461685,Female,No,30,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
464527,Male,No,25,No,Executive,12.0,Low,3.0,Cat_6,A
465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0,Cat_6,C
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,B
463379,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,D
460476,Male,Yes,52,No,Doctor,,Average,4.0,Cat_3,B
466948,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_7,B
460718,Male,Yes,55,No,Executive,3.0,Low,,Cat_4,D
463089,Male,Yes,48,Yes,Executive,6.0,High,4.0,Cat_6,C
460161,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_3,B
459708,Female,No,39,Yes,Engineer,1.0,Low,1.0,Cat_6,A
465237,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,D
460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,D
466791,Male,Yes,88,No,Lawyer,1.0,Low,1.0,Cat_6,A
459074,Female,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_4,B
462927,Female,No,33,No,Homemaker,8.0,Low,2.0,Cat_6,D
460846,Female,No,22,No,Marketing,0.0,Low,4.0,Cat_6,D
459937,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_6,A
464545,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,A
462430,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D
467007,Female,Yes,35,No,Engineer,0.0,High,1.0,Cat_6,A
460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A
459663,Male,No,31,Yes,Artist,,Low,6.0,Cat_3,A
460638,Female,No,26,Yes,Artist,0.0,Low,4.0,Cat_3,D
462870,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6,D
463660,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
464925,Male,,60,No,Executive,7.0,Average,2.0,Cat_4,A
465511,Male,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_6,A
462114,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
461095,Female,No,21,No,Healthcare,,Low,3.0,Cat_3,D
465404,Female,Yes,25,Yes,Entertainment,0.0,Average,2.0,Cat_1,A
463508,Female,Yes,31,No,Artist,0.0,Low,3.0,Cat_6,A
464963,Female,Yes,47,Yes,Entertainment,1.0,Low,2.0,Cat_4,B
466784,Male,No,26,No,Doctor,4.0,Low,,Cat_6,D
465012,Male,Yes,62,No,Executive,0.0,High,4.0,Cat_6,B
464320,Male,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,A
464533,Male,Yes,38,No,Executive,,High,6.0,Cat_6,D
464514,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_7,A
459403,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_7,C
464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6,D
460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1,D
459431,Male,Yes,68,No,Artist,0.0,Low,2.0,Cat_6,A
467216,Female,No,26,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
464380,Female,Yes,49,Yes,Artist,6.0,Average,6.0,Cat_6,C
466335,Female,No,30,No,Healthcare,1.0,Low,3.0,Cat_4,D
461779,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,B
459617,Male,No,28,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
461429,Male,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6,C
462609,Female,Yes,52,No,Doctor,4.0,Low,1.0,Cat_4,C
461043,Male,Yes,49,No,Healthcare,0.0,Low,7.0,Cat_4,D
461592,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
463573,Male,No,29,No,Doctor,1.0,Low,2.0,Cat_6,D
465808,Male,Yes,41,Yes,Artist,0.0,Average,3.0,Cat_3,D
462080,Female,No,43,Yes,Artist,9.0,Low,1.0,Cat_6,A
465923,Female,No,30,Yes,Engineer,9.0,Low,5.0,Cat_6,D
462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
462642,Male,Yes,39,No,Executive,,Average,7.0,Cat_4,D
465253,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,D
463096,Female,No,33,Yes,Doctor,,Low,3.0,Cat_6,D
462094,Female,No,37,Yes,Healthcare,,Low,1.0,Cat_6,D
461945,Female,Yes,87,Yes,Artist,0.0,Low,1.0,Cat_6,C
465467,Male,,29,No,Healthcare,1.0,Low,3.0,Cat_6,A
467006,Female,No,73,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
466544,Male,Yes,41,Yes,Executive,1.0,Average,3.0,Cat_6,A
462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6,A
466574,Male,Yes,59,Yes,Artist,7.0,Low,2.0,Cat_6,C
460100,Female,No,29,Yes,Doctor,1.0,Low,1.0,Cat_3,A
465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6,D
460194,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_2,D
461034,Female,No,20,No,Marketing,3.0,Low,6.0,Cat_3,D
463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6,B
461915,Male,Yes,51,No,Artist,,Average,2.0,Cat_2,B
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,A
465584,Male,Yes,47,No,Entertainment,3.0,Average,2.0,Cat_6,A
467685,Male,Yes,51,No,Marketing,0.0,High,6.0,Cat_4,B
460109,Male,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,A
465196,Female,No,31,Yes,Artist,2.0,Low,2.0,Cat_4,D
464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6,C
461748,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
466246,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6,B
464317,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
464075,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,B
467502,Female,No,26,No,Healthcare,,Low,6.0,Cat_7,D
467114,Male,Yes,61,Yes,Marketing,1.0,Average,3.0,Cat_6,C
466140,Male,Yes,28,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
465858,Female,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,A
465573,Male,Yes,41,No,Artist,1.0,Average,6.0,Cat_6,B
465611,Male,No,53,Yes,Doctor,0.0,Low,1.0,Cat_6,C
463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
467707,Male,Yes,82,Yes,Lawyer,5.0,High,2.0,Cat_6,A
465493,Female,No,26,No,Artist,0.0,Low,3.0,Cat_4,A
461506,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,D
467690,Female,Yes,67,No,Lawyer,,High,2.0,Cat_6,D
460778,Male,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,D
463962,Female,,35,Yes,Artist,12.0,Low,2.0,Cat_6,B
465861,Female,No,40,Yes,Entertainment,14.0,Low,1.0,Cat_6,A
466087,Male,,22,No,Healthcare,8.0,High,6.0,Cat_4,D
463803,Female,No,30,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
459507,Male,Yes,67,No,Lawyer,,High,2.0,Cat_1,B
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D
466470,Male,Yes,67,Yes,Homemaker,1.0,Average,2.0,Cat_2,B
461917,Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_6,D
462858,Female,No,32,Yes,Engineer,9.0,Low,4.0,Cat_6,A
460262,Male,No,28,No,Executive,9.0,Low,4.0,Cat_6,D
463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0,Cat_6,B
466800,Female,No,18,No,Healthcare,6.0,Low,3.0,Cat_6,D
460415,Female,No,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6,D
466171,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
460183,Male,No,35,No,Entertainment,9.0,Low,2.0,Cat_6,D
461131,Male,Yes,67,Yes,Artist,1.0,High,,Cat_6,B
466495,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,B
463367,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,C
464294,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6,C
460209,Female,Yes,26,Yes,Entertainment,5.0,Low,7.0,Cat_6,D
460796,Male,Yes,67,No,Lawyer,0.0,Low,3.0,Cat_6,B
464292,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B
460180,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6,A
462002,Female,No,37,No,Artist,0.0,Low,2.0,Cat_6,D
460572,Female,No,33,Yes,Engineer,1.0,Low,4.0,Cat_3,A
466924,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_6,D
460033,Female,,45,Yes,Entertainment,5.0,Low,3.0,Cat_6,D
466061,Female,No,41,,,2.0,Low,1.0,Cat_3,A
466970,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,Cat_4,A
466964,Male,No,45,Yes,Artist,5.0,Low,1.0,Cat_4,C
467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
460370,Female,Yes,27,Yes,Executive,9.0,High,2.0,Cat_6,B
467421,Male,Yes,50,No,Doctor,1.0,Average,3.0,Cat_6,C
462954,Female,Yes,48,Yes,Homemaker,12.0,Low,1.0,Cat_6,A
459639,Female,Yes,56,Yes,Artist,,Low,1.0,Cat_6,B
465645,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6,C
461612,Female,No,31,Yes,Healthcare,8.0,Low,5.0,Cat_6,C
461530,Male,Yes,38,Yes,Engineer,0.0,Low,2.0,Cat_6,D
465186,Female,Yes,43,No,Artist,4.0,Average,4.0,Cat_1,A
463336,Female,Yes,62,No,Engineer,4.0,Low,1.0,Cat_4,B
459363,Male,No,46,Yes,Artist,2.0,Low,1.0,Cat_6,C
465179,Female,Yes,61,Yes,Artist,1.0,High,2.0,Cat_6,C
466306,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
459306,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,D
460346,Female,Yes,43,Yes,Artist,12.0,Average,,Cat_6,A
460093,Female,No,46,Yes,Artist,3.0,Low,1.0,Cat_3,A
460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C
459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6,B
463732,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
460168,Male,Yes,86,Yes,Executive,0.0,High,2.0,Cat_2,C
459949,Female,No,59,Yes,Artist,0.0,Low,1.0,Cat_6,C
466711,Male,Yes,72,No,Executive,1.0,High,4.0,Cat_6,B
463549,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
461457,Female,Yes,32,No,Doctor,0.0,Low,5.0,Cat_6,A
460908,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
464912,Male,,32,Yes,Doctor,,Average,2.0,Cat_4,A
467126,Female,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_3,B
464573,Female,Yes,39,Yes,Artist,7.0,Average,3.0,Cat_6,B
461845,Female,Yes,48,Yes,Doctor,1.0,Average,4.0,Cat_6,D
467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,C
460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
462616,Male,No,30,No,Healthcare,0.0,Low,5.0,Cat_4,D
462195,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4,D
462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B
462123,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
460416,Male,No,28,Yes,Healthcare,14.0,Low,1.0,Cat_6,D
465541,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_7,D
466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6,C
467312,Female,Yes,55,Yes,Artist,0.0,Low,2.0,Cat_6,B
462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6,B
459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,C
466197,Female,Yes,31,No,Engineer,8.0,Low,2.0,Cat_4,C
464263,Female,Yes,88,Yes,Lawyer,1.0,Low,,Cat_6,D
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
467667,Male,Yes,33,No,Doctor,9.0,Low,2.0,Cat_6,A
460141,Male,No,37,Yes,Artist,11.0,Low,1.0,Cat_6,A
459456,Female,No,65,No,Lawyer,,Low,1.0,Cat_6,D
462855,Male,No,20,No,Healthcare,,Low,,Cat_6,D
461031,Male,Yes,59,No,Executive,1.0,High,2.0,Cat_6,C
463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,Cat_6,C
460668,Female,No,27,Yes,Doctor,,Low,2.0,Cat_3,D
466416,Male,Yes,88,No,Executive,0.0,High,3.0,Cat_6,D
460740,Male,Yes,35,Yes,Artist,2.0,Average,3.0,Cat_6,C
464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4,B
465023,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_2,B
459377,Male,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_6,D
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
463062,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_6,B
461630,Male,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C
463620,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,B
466687,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,D
465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A
463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,B
462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D
467922,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,Cat_6,D
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6,B
463445,Male,Yes,48,Yes,Artist,0.0,Average,3.0,Cat_6,A
462622,Male,Yes,47,No,Executive,0.0,Low,4.0,Cat_4,D
459325,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6,D
467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,C
466323,Male,No,28,No,Doctor,4.0,Low,1.0,Cat_3,B
459220,Female,Yes,80,Yes,Lawyer,1.0,High,2.0,Cat_6,D
465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,D
467072,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6,C
464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,Cat_4,B
465144,Male,No,32,Yes,Doctor,9.0,Low,1.0,Cat_6,A
466201,Male,Yes,40,Yes,Doctor,1.0,Average,5.0,Cat_4,D
461274,Female,Yes,87,Yes,Lawyer,,High,2.0,Cat_6,C
461085,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_3,D
460341,Female,No,32,No,Entertainment,13.0,Low,5.0,Cat_7,B
460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,B
462637,Female,Yes,58,No,Marketing,,Average,6.0,Cat_4,D
459627,Male,No,40,Yes,Artist,14.0,Low,2.0,Cat_2,A
462893,Female,Yes,52,No,Artist,1.0,Average,3.0,Cat_4,C
464488,Female,No,43,Yes,Artist,7.0,Low,9.0,Cat_6,B
467883,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B
465896,Male,No,32,No,Doctor,2.0,Low,2.0,Cat_6,D
459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,A
465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4,C
462838,Female,Yes,32,Yes,Homemaker,0.0,Low,3.0,Cat_5,B
461264,Male,No,19,No,Doctor,0.0,Low,3.0,Cat_4,D
464110,Male,Yes,63,Yes,Doctor,0.0,High,2.0,Cat_6,C
462443,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_4,D
459618,Male,Yes,59,Yes,Doctor,0.0,Average,2.0,Cat_4,C
463621,Male,Yes,53,No,Entertainment,1.0,Low,1.0,Cat_6,A
465810,Female,No,28,No,Engineer,1.0,Low,2.0,Cat_4,D
460989,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_1,D
465547,Female,Yes,71,,Lawyer,1.0,Low,1.0,Cat_6,C
466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4,A
460655,Male,No,19,Yes,Marketing,,Low,4.0,Cat_6,D
461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6,C
465162,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_6,B
460725,Male,Yes,41,Yes,Artist,0.0,High,2.0,Cat_2,B
467608,Male,No,27,Yes,Engineer,6.0,Low,1.0,Cat_6,D
466187,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_3,C
460118,Female,Yes,36,Yes,Artist,4.0,Low,2.0,Cat_6,D
459407,Female,No,37,Yes,Doctor,0.0,Low,3.0,Cat_6,A
465621,Male,No,36,Yes,Doctor,9.0,Low,1.0,Cat_6,D
459790,Male,No,28,No,Doctor,10.0,Low,3.0,Cat_6,C
462589,Female,No,29,No,Engineer,9.0,Low,8.0,Cat_4,A
467459,Male,Yes,42,Yes,Executive,,High,5.0,Cat_6,D
464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
459086,Female,No,28,No,Healthcare,1.0,Low,2.0,Cat_6,B
466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0,Cat_6,C
464378,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_6,B
462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,Cat_4,A
463028,Male,No,33,No,Doctor,1.0,Low,4.0,Cat_6,D
463292,Male,Yes,36,No,Executive,1.0,High,3.0,Cat_6,B
462923,Male,Yes,33,No,Homemaker,9.0,Average,2.0,Cat_6,A
459711,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6,D
463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B
467503,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,D
464601,Female,No,25,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
462691,Male,Yes,25,No,Doctor,,Average,2.0,Cat_4,B
464118,Male,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
463749,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
464666,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,Cat_4,B
461972,Male,Yes,40,No,,,Average,5.0,Cat_3,B
467691,Female,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
464140,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,B
463332,Female,Yes,38,Yes,Engineer,1.0,Low,2.0,Cat_6,C
464701,Male,No,31,No,Doctor,0.0,Low,2.0,Cat_4,A
463906,Female,Yes,40,Yes,Engineer,0.0,Average,4.0,Cat_6,B
462789,Female,No,19,No,Healthcare,,Low,6.0,Cat_3,D
459589,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_6,D
465903,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,B
463075,Male,Yes,52,Yes,Artist,0.0,Low,4.0,Cat_6,C
465251,Male,No,19,No,Healthcare,3.0,Low,5.0,Cat_6,D
466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_2,B
467153,Female,Yes,51,Yes,Artist,0.0,Low,,Cat_6,A
463745,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_3,A
463644,Female,No,30,Yes,Healthcare,0.0,Low,3.0,Cat_7,A
462410,Female,No,32,No,Healthcare,1.0,Low,5.0,Cat_7,B
460333,Female,No,40,No,Entertainment,12.0,Low,4.0,Cat_6,A
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
461181,Male,No,19,No,Healthcare,,Low,4.0,Cat_3,D
465953,Female,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,D
