기업ID,사원ID,성별,년도,기본급,성과급
ID_4,688eca31ecef44fa,남성,2022,3570,1522
ID_6,8a2359e326cb4894,여성,2022,3344,899
ID_4,ed8b709b70c349b3,여성,2018,3130,1789
ID_4,9e1763f696ee4dc3,남성,2022,3439,1623
ID_3,4dfd253b671b40b8,남성,2021,4926,664
ID_4,9e5e4185a1e8440e,남성,2022,3557,1966
ID_10,ddd8f523e23e423c,여성,2021,4009,617
ID_10,035c7e934a4e4432,남성,2021,3974,500
ID_1,83248d85e40746c7,남성,2023,4627,1467
ID_9,db39bc23fc4d4ab4,여성,2019,5039,1874
ID_3,a67874a00fac479a,남성,2024,5487,624
ID_4,426aaf30a3d14536,남성,2019,3218,2000
ID_10,4212e399e80841a9,남성,2020,3899,754
ID_8,405ddab2f82140b2,여성,2021,3498,1481
ID_4,66b076d1dcfc4b8d,여성,2019,3203,1556
ID_10,315be862244d4972,남성,2022,4252,596
ID_1,335eb22a31bc4d00,여성,2019,3943,2000
ID_3,ebced1389bb74c11,남성,2023,5394,564
ID_9,23c451c3c4184463,남성,2024,5710,1651
ID_5,b455929f207a4cdb,여성,2024,6319,1560
ID_2,bcb0191171394013,여성,2020,4928,592
ID_5,6687782040e74513,남성,2024,6763,1508
ID_3,5db029144cfd46b7,남성,2019,4615,763
ID_10,2eda5a5b53384377,여성,2020,3847,594
ID_1,2b2991524cf449fc,여성,2019,3966,1742
ID_10,0a029edee7894e66,여성,2024,4157,583
ID_1,f733c47e638a43a6,여성,2019,3956,1940
ID_4,837b67881ab845b0,남성,2019,3210,1729
ID_1,bd217bb0ac5e4e29,남성,2021,4158,1322
ID_1,7cf5f6f071f04608,여성,2024,4368,1539
ID_7,2d186d7277e04880,남성,2022,4027,1622
ID_5,086a4c33b97d4176,남성,2019,5546,2000
ID_4,b2fbe2c1cc104f73,남성,2019,3210,1994
ID_7,967725f2557148b7,남성,2021,3809,1522
ID_7,ac2e21cb63ec486b,여성,2021,3846,1755
ID_6,00ca8eefeed5479d,남성,2023,3617,554
ID_3,4b182d6c899d4e67,여성,2023,5091,500
ID_6,5a64fd77b73a4763,남성,2025,3651,847
ID_9,4b0d6966ecbb454d,여성,2021,5282,1544
ID_9,040a324ed9f44394,여성,2020,5180,1816
ID_4,bc5309262800471f,여성,2022,3540,1340
ID_7,cafe625160d44473,여성,2022,3934,1634
ID_4,ecbf69f0b41240a3,남성,2019,3218,1646
ID_10,93ba82e145174b5f,여성,2025,4654,500
ID_5,5a306242a4a94b2c,남성,2024,6527,1856
ID_1,318bb81c17844cfd,남성,2021,4238,2000
ID_1,f45990f786094e7a,남성,2019,3957,1769
ID_3,3ad8a74b517f4898,남성,2025,5556,778
ID_3,567cf7e087bd4897,여성,2025,5309,634
ID_3,4af1caf2e8114c20,남성,2018,4482,500
ID_8,57dc7d2711f94127,여성,2025,3871,1119
ID_2,395c193b9fea40f8,남성,2020,4832,500
ID_10,709c01b4b7f246be,남성,2019,3785,949
ID_8,1254518c810e4270,여성,2019,3302,1420
ID_2,265b433046dc4062,남성,2024,5357,735
ID_1,c50127087103485e,남성,2023,4673,1398
ID_5,086a4c33b97d4176,남성,2021,5780,1707
ID_3,8c5ca0f925e34bce,남성,2023,5004,500
ID_9,5633e8ccadf647d0,여성,2025,5758,1635
ID_4,1b6b1768cd044593,남성,2022,3598,1726
ID_1,15aa2ed2a7804d57,여성,2019,3960,2000
ID_3,833cfcc656ec48f0,여성,2018,4482,500
ID_1,cf65f4a7ad644eac,남성,2024,4547,1835
ID_5,b48fd4e9f93240d9,남성,2022,6149,2000
ID_4,6676e5b2d265415b,남성,2023,3771,1968
ID_10,635c10a9ee904a26,남성,2021,4013,500
ID_4,da465c1e0d724e1c,여성,2024,3809,1199
ID_3,87cda4d2d46241a0,남성,2020,4671,500
ID_3,c920367eb2584d38,여성,2018,4482,705
ID_8,d57f2eded35248ae,여성,2022,3714,1654
ID_6,9f1de54e64aa43c7,남성,2022,3442,518
ID_3,41d7fd58d4844b1f,여성,2018,4482,679
ID_8,85620d0b01a04171,여성,2021,3433,1681
ID_4,a1bbc9fdc5924c83,남성,2018,3130,1570
ID_4,641d905f9cc640d9,여성,2023,3463,1884
ID_1,996d6c1a07f74b83,남성,2022,4453,1720
ID_3,0660c0926f204585,남성,2021,5034,603
ID_7,d123f1f1798e41ca,남성,2018,3474,1477
ID_10,9fda41ea0c12488a,여성,2021,4007,570
ID_8,0bd21fa91ae84ba8,남성,2023,3718,1373
ID_5,8d6b7c0fe1134c9a,여성,2018,5433,2000
ID_7,2af39848c788457d,여성,2019,3598,1657
ID_1,8b05593c2cb840fc,남성,2019,3991,1912
ID_2,e633c4e223e14966,여성,2020,4936,705
ID_7,d7e2b36c5be0471b,남성,2020,3617,1441
ID_10,d5ac4e4243294002,여성,2023,4197,837
ID_10,a7c29845dd254abb,여성,2023,4095,500
ID_2,be233d4440a5403f,남성,2019,4793,645
ID_1,49449088f5be4e36,남성,2021,4254,1793
ID_6,8981bb8fa57647ae,남성,2020,3177,916
ID_6,3b23b23a08c641e2,남성,2020,3180,836
ID_1,c724aa01fab6469d,여성,2025,4911,1723
ID_6,c03299a1cb2c4aab,여성,2018,3021,722
ID_8,ac752db15f4c4752,남성,2022,3551,1531
ID_4,62f841f727e24783,여성,2021,3488,2000
ID_8,293cd36535d546f4,여성,2021,3500,1264
ID_7,e95f79364a3745ed,남성,2022,3764,1814
ID_10,e73c77aa6eaf4050,여성,2023,4256,500
ID_5,1242f953442e41e5,남성,2024,6701,2000
ID_8,09d09637b617405d,여성,2023,3779,1316
ID_2,75e4e301a46e4f4d,여성,2021,4972,788
ID_5,9411716c8b1348eb,여성,2019,5592,1872
ID_1,37e535f7483f4cf2,여성,2024,4682,1585
ID_8,ac752db15f4c4752,남성,2019,3276,1261
ID_7,d36086e1f4c345db,남성,2020,3711,1151
ID_4,90e5603e53e54f32,여성,2023,3554,1686
ID_2,7bb9f9cdb7f4469a,여성,2019,4802,500
ID_3,8fc4f796015047f1,여성,2021,5013,587
ID_5,0e85c460af9b4cba,남성,2020,5725,1269
ID_4,0964a4a806b047a5,남성,2021,3412,1829
ID_2,b6e69cafdeb8479a,여성,2019,4731,527
ID_3,bb703c421a0a4dea,여성,2019,4644,500
ID_4,65538019513e4eed,남성,2024,3597,1919
ID_7,ab37c0818ad540d8,남성,2025,4408,1322
ID_3,b2e71a55dfe54ca8,여성,2023,5256,520
ID_1,c5f8ea67200e403c,여성,2023,4300,2000
ID_10,f98b64678beb45c5,여성,2020,3867,500
ID_10,b5a25855b26e47bc,남성,2022,3951,500
ID_9,8d5266c50c1c45b2,여성,2022,5378,1787
ID_8,055a212bf5a14b7e,여성,2022,3495,1177
ID_1,f27794993a0a411d,여성,2020,4080,1996
ID_10,437d4eb43b26429a,남성,2018,3646,546
ID_5,03699751acf7481b,여성,2025,7129,1546
ID_2,993def3ff3144d92,남성,2020,4894,706
ID_4,fe8ab1217fbd4e37,남성,2023,3499,2000
ID_5,01fcf652582642c4,남성,2019,5574,1648
ID_9,23c451c3c4184463,남성,2021,5289,1663
ID_3,85724a08c15d46ff,여성,2019,4613,500
ID_8,95da0af31ba34b91,여성,2025,4005,1069
ID_3,c920367eb2584d38,여성,2020,4823,611
ID_1,2d84a61d119a47ee,남성,2020,4045,1756
ID_9,7820f6fa090044ee,여성,2023,5718,1742
ID_1,b46b331fc47640ec,남성,2018,3860,1828
ID_5,4c749178e03e4de2,여성,2024,6735,1586
ID_2,e475112e0bf14ee2,여성,2019,4813,644
ID_8,6450425e167b478c,남성,2020,3331,1656
ID_6,74d144ec390d47c2,남성,2024,3536,974
ID_10,709c01b4b7f246be,남성,2024,4561,708
ID_4,6699eb678e314b87,남성,2025,3864,1841
ID_9,0a7c5ac948fb4a96,남성,2022,5684,1705
ID_4,3dcfde8e4a844071,남성,2025,3756,1662
ID_6,d40ff6e6d359455f,여성,2025,3866,500
ID_4,0fa78f5f5cc94834,남성,2023,3698,2000
ID_8,a82b138439944898,여성,2022,3454,1458
ID_5,dc9323aba0b846d8,남성,2022,5888,1940
ID_10,2074aaf8a619403a,남성,2024,4587,527
ID_2,4273ea86c99f41fd,여성,2023,5342,500
ID_1,d3c01ee67ab74895,여성,2020,4075,1849
ID_2,1579012ed524409a,남성,2024,5610,500
ID_10,7815cae0f3ca40c0,남성,2020,3941,500
ID_4,87fa1043d4f34088,여성,2022,3534,1398
ID_9,b529d33f7cb640df,여성,2020,5269,1752
ID_8,cc1c794ddcc5480d,여성,2021,3407,993
ID_8,e225208dd6224b8b,남성,2020,3390,1360
ID_9,d32ef3c912494aae,남성,2021,5272,1580
ID_5,1da98e8a406646d3,남성,2025,6891,1585
ID_10,287afa6369484d46,남성,2021,3891,500
ID_3,f08b6e7676304693,여성,2018,4482,672
ID_5,cef8a8484fa74933,남성,2021,5794,1459
ID_10,644d3084b205404d,여성,2023,4379,679
ID_3,63e4f31a5ee24e2f,남성,2022,4878,613
ID_3,3162d30d34f54ac8,여성,2025,5553,628
ID_5,9aef466ab2094e24,여성,2019,5610,2000
ID_7,c08c9602236a4f6f,남성,2022,4029,1787
ID_4,f628194480254f82,여성,2020,3364,2000
ID_1,09857a51463b475f,여성,2024,4876,1652
ID_10,abb87b9a25504a6e,남성,2018,3646,500
ID_1,1872744f9637462a,여성,2019,3946,1886
ID_10,27023cbc752845ac,여성,2019,3786,599
ID_1,101b68b9e2704f5e,남성,2025,4808,1808
ID_5,0342f81bac754a10,남성,2020,5726,1877
ID_10,13e06d153ef14c94,여성,2020,3852,564
ID_1,e124a356de39497c,남성,2019,3998,2000
ID_7,4527ded2530f44a1,여성,2023,3906,1381
ID_8,ac752db15f4c4752,남성,2020,3365,1488
ID_4,546d81057a4d4eb8,남성,2022,3441,2000
ID_4,643ea3ee5db04a17,여성,2024,3701,1631
ID_9,0e94da6a18434d90,남성,2023,5666,1703
ID_7,e5e0d7c96b8c4bc1,남성,2023,4104,1518
ID_6,c2ff4e0db8894342,남성,2022,3388,988
ID_10,06c41d6b706d4c2b,남성,2019,3764,564
ID_3,fc0b7e3be0024909,남성,2020,4702,734
ID_1,4007650092c94839,여성,2021,4275,1648
ID_1,7f240caf79df4583,여성,2019,3981,1514
ID_9,c60f41030e5d40ff,여성,2021,5430,1502
ID_3,c5a37080cbaf49d2,여성,2019,4654,628
ID_2,c4b36f4f9826492e,남성,2020,4994,716
ID_3,15149736396b4bc0,여성,2020,4691,635
ID_1,cf65f4a7ad644eac,남성,2022,4305,1576
ID_6,33782f3beb8f4a63,남성,2025,3667,841
ID_4,d266a1177e8c404a,남성,2019,3204,2000
ID_1,78c6b15d584b485a,여성,2022,4502,2000
ID_6,0a948e9320da4b06,여성,2019,3082,500
ID_1,60e394c12e954614,남성,2025,4607,1800
ID_5,d215f3e44bc7491c,남성,2023,6487,2000
ID_3,bb07a9826a114901,여성,2020,4821,755
ID_4,e0c0444a182b4995,여성,2018,3130,2000
ID_1,56477838a3c64e0d,여성,2019,3977,1905
ID_6,db133c553f5b4327,남성,2022,3383,846
ID_5,cef8a8484fa74933,남성,2023,6047,1833
ID_4,efd14b38c9994686,여성,2023,3585,1853
ID_4,092b37d581b44fbc,여성,2022,3521,1636
ID_3,ed541cf59f8c4d05,여성,2023,5228,719
ID_2,4273ea86c99f41fd,여성,2022,5193,827
ID_6,8981bb8fa57647ae,남성,2023,3426,667
ID_7,fa6f7ff8d8814122,여성,2018,3474,1592
ID_4,fd02abb545ce4b9f,여성,2021,3374,1655
ID_3,838ec7b158774d94,여성,2020,4680,500
ID_8,b313363068e84b18,여성,2024,3984,1056
ID_1,d336141c74464d12,여성,2018,3860,1952
ID_10,35f39ba4996149c3,남성,2019,3792,578
ID_1,19b415e81dc8454e,여성,2022,4392,1487
ID_9,6273f7e71ccc49ee,남성,2020,5155,1465
ID_8,e225208dd6224b8b,남성,2019,3288,1087
ID_5,d199ec5a3bac48bb,여성,2023,6418,2000
ID_4,a28fc446113c44d6,여성,2020,3349,1469
ID_1,17c900e537fd4f3a,남성,2022,4433,1602
ID_5,522c68dd5e914bb9,여성,2025,6559,1379
ID_6,41d8edefd8e9494d,남성,2019,3141,658
ID_5,8fb1b9020869455c,남성,2022,6107,1767
ID_5,8edb37014ea94833,여성,2024,6414,1499
ID_4,9e1763f696ee4dc3,남성,2024,3605,1720
ID_3,48ef551ccfed4e5b,남성,2019,4631,508
ID_6,41d8edefd8e9494d,남성,2024,3816,664
ID_5,de1b6252d8e64381,남성,2021,6097,1821
ID_6,5999833e789e466f,여성,2025,3895,500
ID_1,afd88e3a60104b96,여성,2023,4422,1999
ID_1,fb3ad3286de74d27,남성,2024,4782,2000
ID_7,d123f1f1798e41ca,남성,2019,3546,1576
ID_7,c445d36a81a340e0,여성,2019,3553,1535
ID_7,d60f48e1c6e94ca4,남성,2019,3582,1442
ID_3,a8efe2cd4bc940ab,남성,2020,4668,500
ID_2,051b0b85d0544836,남성,2020,4973,801
ID_1,1d74b4e7982f43d2,남성,2018,3860,1843
ID_10,3c5667f435ce4e0c,남성,2021,3887,500
ID_7,e73f10473f6f4bde,여성,2021,3805,1821
ID_3,9dfe740ded9d45a2,남성,2024,5369,500
ID_5,f10ab7aa316b4b4d,남성,2023,6247,1700
ID_4,c6ec43f7c4b04628,여성,2023,3679,1507
ID_7,1bc179154d2746f7,여성,2025,4548,1404
ID_6,c4b45a8afe584d0a,남성,2020,3146,951
ID_10,0a029edee7894e66,여성,2021,3893,500
ID_7,6077605d2c3741ac,여성,2025,4339,1317
ID_1,21394b9ee6a44021,여성,2019,3980,1884
ID_2,df855f2679e844e8,남성,2021,5132,746
ID_8,a5354104508f46a0,남성,2021,3497,1392
ID_7,2a19634a9306474a,남성,2021,3707,1775
ID_6,10204451b51847c3,여성,2021,3252,785
ID_6,3693b780f59647cf,남성,2025,3770,701
ID_3,f80a185e235742d8,남성,2018,4482,500
ID_1,0907f5af3e684f2d,여성,2023,4394,1885
ID_8,293cd36535d546f4,여성,2023,3724,1037
ID_4,092b37d581b44fbc,여성,2021,3419,1926
ID_4,4e4f878b4ec844a5,여성,2020,3345,1450
ID_6,8e5a3324088041a1,남성,2022,3375,707
ID_8,c503c13cb9c447ce,남성,2022,3588,1021
ID_1,37e535f7483f4cf2,여성,2020,4117,2000
ID_2,4ac7a94388f1498a,여성,2022,5070,697
ID_2,a414d527832d41c6,남성,2022,5101,758
ID_7,e6595abd4b3342a7,남성,2018,3474,1453
ID_7,1b88ad0efbb94c98,여성,2019,3601,1729
ID_1,8e3fff73f7a54140,여성,2024,4379,1617
ID_3,307a65cd2f6840ce,남성,2018,4482,636
ID_7,44df228624bc4028,남성,2024,4230,1784
ID_4,9dbc334ab9334c3d,남성,2022,3637,1851
ID_3,f34de687b00d4509,여성,2019,4604,738
ID_2,2b9e067b3de14389,남성,2023,5502,752
ID_8,6196daf24ec44db2,남성,2019,3284,1543
ID_5,545513e14b4e4e14,남성,2022,6115,1964
ID_2,9b0b2b82e52249b8,남성,2025,5790,598
ID_6,39d1ef024a474e36,여성,2020,3180,630
ID_8,6c877bf281394bbb,여성,2021,3449,1262
ID_2,e633c4e223e14966,여성,2025,5766,500
ID_4,df9a7945c7e240fa,남성,2023,3711,2000
ID_8,5869f081d3764f50,남성,2025,3903,1676
ID_10,7b34ad45e5024aeb,남성,2021,4068,545
ID_6,dd4fbad7e3c24a34,남성,2020,3193,790
ID_3,305a0eaa81ed4a4f,여성,2024,5569,500
ID_8,124f6a0a0e114e86,남성,2022,3700,1282
ID_9,5633e8ccadf647d0,여성,2023,5498,2000
ID_1,367810b37c4e4692,여성,2023,4291,1541
ID_1,9caf76ffa5fe40d5,남성,2023,4358,1915
ID_2,9399c734a5c64524,남성,2025,5743,608
ID_2,f8b0ab70d41a4065,여성,2018,4638,691
ID_6,e6707d345d764ee2,남성,2025,3824,500
ID_10,0a3694c12ea44500,남성,2021,3919,634
ID_3,781ed7070297441b,남성,2019,4582,593
ID_8,6228267e79a1452b,여성,2022,3475,1637
ID_9,99b5635815b144dc,남성,2020,5235,1588
ID_6,8f70550f2d9e47d1,남성,2019,3091,1024
ID_4,ec914c13c5bb4bca,여성,2024,3852,1663
ID_10,a7a5fbd8848048ba,여성,2022,4137,500
ID_4,799cac246496422f,여성,2021,3403,1540
ID_10,cc5923e23ebc42af,남성,2023,4308,521
ID_9,f3640bb904124fb0,남성,2023,5487,1776
ID_1,ee9dc77e042b4b6e,여성,2023,4524,1812
ID_4,23b0300742264eee,여성,2021,3330,2000
ID_4,120df3c9e2744723,여성,2018,3130,1808
ID_1,101b68b9e2704f5e,남성,2020,4110,1903
ID_5,545513e14b4e4e14,남성,2023,6299,1766
ID_3,c9a6e1eef21e47d1,남성,2023,5020,589
ID_1,29bec547167546c2,여성,2020,4053,1978
ID_7,2debbd851a13413c,남성,2023,4036,1756
ID_4,2a5faac471954e0e,남성,2019,3219,1956
ID_10,1d470e3302614b4e,남성,2022,3949,603
ID_9,eca779e37be0452e,남성,2018,4899,1787
ID_10,b6a1c5f0f9974292,여성,2018,3646,803
ID_9,b6a2fafbe925474e,여성,2021,5344,1883
ID_7,7741659963c44e5a,여성,2023,3879,1721
ID_7,d36086e1f4c345db,남성,2019,3590,1411
ID_10,1f01774587dd426f,남성,2023,4178,645
ID_7,e82ad72cc78c40d0,남성,2019,3563,1816
ID_1,6cf2250378bc4cd6,여성,2021,4329,2000
ID_3,a67874a00fac479a,남성,2020,4795,678
ID_9,e19d2435a98f4fdf,여성,2021,5383,1849
ID_6,373469edc1374c92,남성,2019,3101,811
ID_7,01aa0060f95d4895,여성,2022,4042,1334
ID_6,8f70550f2d9e47d1,남성,2021,3236,532
ID_5,110adb7e52cc4176,여성,2021,5860,1504
ID_1,af576979ccb24a88,여성,2020,4142,1785
ID_1,bacf3a08958449c6,여성,2023,4320,1976
ID_1,4372084a74d5451d,여성,2019,4006,1373
ID_9,cefac43492ad4ccd,여성,2022,5680,1877
ID_3,838ec7b158774d94,여성,2021,4782,500
ID_6,fc790996ce604dc0,여성,2020,3252,819
ID_2,be233d4440a5403f,남성,2024,5652,660
ID_1,e1f6210d37fa4d3e,여성,2023,4522,1294
ID_4,799cac246496422f,여성,2025,3805,1362
ID_6,c03299a1cb2c4aab,여성,2023,3446,882
ID_2,14e05f5f65a74985,남성,2024,5273,569
ID_5,cadf261316764181,여성,2023,6275,1996
ID_1,0a7addf729de4045,여성,2023,4670,1878
ID_8,1034824174be493f,여성,2022,3509,1048
ID_10,e17059c524e24820,남성,2022,4229,500
ID_9,a5fd4ef2a3bb4357,여성,2018,4899,1867
ID_7,fc829761a7da4006,여성,2022,3927,1832
ID_2,68a636e6f71a445c,남성,2019,4818,581
ID_4,9dbc334ab9334c3d,남성,2024,3920,2000
ID_7,44df228624bc4028,남성,2019,3590,1457
ID_1,692933f6e77e4ece,여성,2019,3937,1737
ID_9,6fe6f0b44236429a,남성,2019,5039,1646
ID_6,c5357ae572e34244,여성,2022,3502,633
ID_7,c6e4b5bb0f7043a1,여성,2019,3584,1698
ID_4,426aaf30a3d14536,남성,2021,3401,1737
ID_4,3b2ce0c85f7840f6,여성,2023,3725,1844
ID_7,861d2d9f4d514914,남성,2023,4127,1576
ID_1,101b68b9e2704f5e,남성,2021,4241,1845
ID_8,a82b138439944898,여성,2023,3524,1322
ID_3,355857660d774193,여성,2022,5239,671
ID_4,da28e7ec7869405a,여성,2018,3130,1700
ID_4,b47b40156e544526,남성,2023,3771,1236
ID_4,6699eb678e314b87,남성,2020,3324,2000
ID_4,f20cc1b6159d417b,남성,2025,3642,1668
ID_1,d7b4b9d9ee024f39,여성,2019,3983,1952
ID_9,d32ef3c912494aae,남성,2023,5536,1802
ID_1,162f8fdc203d460d,여성,2020,4107,1727
ID_4,3dcfde8e4a844071,남성,2023,3566,1530
ID_1,84c4cad92dc04d35,남성,2018,3860,1775
ID_1,a8d8b3c3bdeb4e56,남성,2019,3950,2000
ID_3,8fc4f796015047f1,여성,2019,4652,500
ID_4,cc8883f32ff04131,여성,2024,3642,1478
ID_2,dfa8c24d213440e7,여성,2023,5292,918
ID_2,58de67719ca44a2d,남성,2020,4952,581
ID_5,110adb7e52cc4176,여성,2024,6320,1712
ID_4,634de541b5004a7c,남성,2020,3360,2000
ID_4,912433d6e5de403d,여성,2018,3130,1793
ID_8,37751ac2d4c746c8,남성,2022,3505,1711
ID_4,f9cc932ee12b403e,여성,2025,3984,1992
ID_9,529ba9f545184f99,남성,2022,5468,1747
ID_5,5a306242a4a94b2c,남성,2021,5955,1912
ID_1,73c81c365cb74889,여성,2019,4008,1910
ID_1,b94b0b36af1d4127,여성,2020,4054,1506
ID_9,fabe27efe85d441a,남성,2020,5161,2000
ID_5,de4c2501eca44516,여성,2020,5869,2000
ID_9,9cd659d2c9fe4df6,여성,2024,5910,1675
ID_9,9a59b18de4f2483a,남성,2022,5331,1429
ID_8,6d50d293914b437f,여성,2024,3678,1139
ID_4,2aee2572ef5347f7,남성,2019,3200,1322
ID_4,0e4186a9b3b04370,남성,2024,3802,2000
ID_10,7b34ad45e5024aeb,남성,2022,4219,812
ID_8,6859e4c8cbe74318,여성,2024,3775,1580
ID_9,db510b5d4dde434d,여성,2025,5885,1702
ID_5,f0643300a2a94583,남성,2023,6041,2000
ID_7,929295db29284788,여성,2023,4014,1574
ID_9,f0178de6213746a6,여성,2022,5504,1924
ID_9,d8d443335d0e4ea5,남성,2022,5566,1771
ID_8,180eb67803554961,남성,2022,3723,1251
ID_10,5ec8571af2ca41a4,남성,2025,4787,500
ID_1,31192d39c0cd42d2,남성,2025,4447,1684
ID_4,2a5faac471954e0e,남성,2024,3703,1562
ID_9,b6a2fafbe925474e,여성,2022,5501,1426
ID_9,b6a2fafbe925474e,여성,2020,5192,1608
ID_10,b5a25855b26e47bc,남성,2020,3795,679
ID_7,161a0d314c554896,남성,2019,3603,1449
ID_3,5465e8f298d142e8,여성,2020,4769,500
ID_8,3a4b71bcba404136,여성,2020,3403,1810
ID_10,3fda66041b334758,여성,2021,3925,621
ID_8,93f3c2ad418e4bb3,남성,2020,3356,1795
ID_6,ac8b5356c057427e,남성,2019,3114,596
ID_1,f45990f786094e7a,남성,2018,3860,2000
ID_6,060df73e2b964dcf,남성,2020,3208,925
ID_8,293cd36535d546f4,여성,2020,3393,1248
ID_7,ab37c0818ad540d8,남성,2020,3719,1294
ID_4,0d74fcb6094d4546,여성,2022,3507,1799
ID_3,486d0805aed14a8c,여성,2023,5184,835
ID_6,7534f24d5b604e35,남성,2023,3477,764
ID_10,3c5667f435ce4e0c,남성,2019,3725,725
ID_4,75e8472dac5643cd,여성,2022,3650,1761
ID_4,c6f3ba165d91497f,여성,2021,3409,2000
ID_7,aa2920ef7a1447f1,남성,2018,3474,1512
ID_6,0a948e9320da4b06,여성,2021,3209,685
ID_8,1cb19c8f293640c3,남성,2022,3480,1266
ID_10,4212e399e80841a9,남성,2023,4313,549
ID_2,3c668abe293a4e3a,남성,2018,4638,772
ID_1,a0d46b0e9f9544eb,남성,2023,4583,1826
ID_10,44a36fc472df4c8c,여성,2021,3926,504
ID_7,33b32d63e5164ed7,남성,2022,3846,1341
ID_1,7c5e2915b0714af4,남성,2021,4180,1779
ID_4,75d5532e22314d86,남성,2024,3813,2000
ID_3,bd8437c4121149c9,여성,2019,4630,595
ID_8,f97b918d90404297,남성,2023,3755,1257
ID_10,de2b71819427486a,남성,2019,3728,721
ID_5,3d49ee0cacbf4212,여성,2021,5835,1448
ID_3,e53f9195f4634d28,여성,2022,5076,650
ID_1,5917b315c7ff4b1b,여성,2020,4053,1758
ID_7,b9f2f5a35aa14fa0,남성,2024,4120,1596
ID_2,b83abee5e6c14639,남성,2019,4757,550
ID_8,dcefc7d3306b4ef4,여성,2018,3189,2000
ID_10,05f039715c2d46bb,남성,2019,3791,618
ID_9,9c465dd9d3254164,여성,2025,5756,1794
ID_9,9222b64feaec4421,남성,2023,5933,2000
ID_3,328cb33695354944,여성,2024,5121,849
ID_10,437d4eb43b26429a,남성,2024,4374,500
ID_5,ecca3053d59240b1,여성,2022,6157,1087
ID_10,8031a72afeb54f75,남성,2020,3901,500
ID_5,57bc2829fcf949f2,여성,2021,5834,1672
ID_8,e8338e6a1cf64d80,남성,2025,3964,1151
ID_9,c9f1d28aa34c4e1a,여성,2024,5963,1568
ID_1,7c5e2915b0714af4,남성,2024,4527,1350
ID_8,585f9a74d78b4f77,남성,2022,3521,1566
ID_7,75a5d39aa19b4f60,남성,2025,4515,1461
ID_7,83a9582deb0541a9,여성,2020,3749,1743
ID_1,d336141c74464d12,여성,2023,4567,1828
ID_4,c5d0e57695e44a34,남성,2021,3512,2000
ID_5,6087b63e10a64aea,남성,2025,6316,1928
ID_9,71eeee10732e418d,여성,2023,5942,2000
ID_8,ea849adb480440b4,여성,2020,3438,1310
ID_6,a628fe1bf36440b5,여성,2020,3148,500
ID_5,c525da8b0f164819,남성,2019,5616,2000
ID_4,092b37d581b44fbc,여성,2023,3626,2000
ID_5,8d6b7c0fe1134c9a,여성,2020,5662,2000
ID_5,0ca314bf7df2451b,여성,2024,6326,1837
ID_4,7c04f08228484734,여성,2022,3449,1747
ID_7,3e9f7bae9797430e,여성,2023,4017,1641
ID_9,983bb30aa88d4e2b,여성,2019,5017,1694
ID_10,25dae079f4944e28,여성,2019,3781,750
ID_9,baa6970960d44103,여성,2021,5443,1673
ID_9,baa6970960d44103,여성,2025,6262,1370
ID_4,23b0300742264eee,여성,2022,3400,2000
ID_7,2d186d7277e04880,남성,2019,3605,1461
ID_1,57c322f198004eed,여성,2019,3988,1897
ID_6,8e5a3324088041a1,남성,2023,3470,528
ID_4,3201d223ede44167,여성,2021,3422,2000
ID_3,4dd5b4d65e8c4db1,남성,2023,5037,790
ID_8,1cb19c8f293640c3,남성,2023,3557,1051
ID_10,978407928ea74a0c,여성,2023,4189,686
ID_10,55f3a1adffce4537,여성,2022,4159,500
ID_9,24d6872a911e47a4,여성,2024,5860,1630
ID_5,3d49ee0cacbf4212,여성,2022,5976,1554
ID_10,26b38357b4b845f9,남성,2023,4417,500
ID_6,3e08d40a7c0445ee,여성,2024,3594,771
ID_7,44df228624bc4028,남성,2018,3474,1616
ID_2,75e4e301a46e4f4d,여성,2024,5329,763
ID_3,fe896637375c4e41,남성,2020,4715,735
ID_4,c8883dbf5aab4bd1,여성,2021,3453,2000
ID_10,9ddf00eb92c74c1e,남성,2023,4051,500
ID_1,87c52c9c8e584f82,여성,2020,4102,1951
ID_9,9889ea547ef64253,여성,2023,5606,1744
ID_5,f952a84fb17a465d,남성,2022,5936,1740
ID_4,0ea2f34819464753,여성,2024,3657,1743
ID_1,17c900e537fd4f3a,남성,2019,3996,1654
ID_1,0a7addf729de4045,여성,2020,4165,2000
ID_6,8f70550f2d9e47d1,남성,2023,3387,745
ID_3,dace80c900fe431d,여성,2024,5173,500
ID_4,a334ee0420054b90,남성,2020,3342,2000
ID_3,e0ff19f9c8b349ff,여성,2022,5086,503
ID_3,48ef551ccfed4e5b,남성,2020,4784,500
ID_9,3e34dc850dd84ff6,여성,2022,5540,2000
ID_10,5c1a6635fa3640d2,여성,2022,4252,500
ID_10,733abb743d2c4061,여성,2024,4318,618
ID_7,72f92b7858584305,남성,2022,3844,1722
ID_5,f6955acc68184796,남성,2021,6095,1591
ID_6,f52b9a713da54f5e,여성,2019,3125,543
ID_4,ec6ae6506ab34324,여성,2022,3430,1192
ID_5,fc0105b229ce4b9c,남성,2021,6082,1379
ID_6,359a1ca3806b49a4,여성,2023,3523,688
ID_1,7cf5f6f071f04608,여성,2023,4279,1768
ID_7,55e0a30da9a044ba,남성,2022,3923,1368
ID_4,8691184786464d58,여성,2020,3308,2000
ID_3,bf32a47fe1094075,남성,2018,4482,500
