ID,satisfaction
1644,neutral or dissatisfied
1645,neutral or dissatisfied
1646,neutral or dissatisfied
1648,neutral or dissatisfied
1649,neutral or dissatisfied
1650,neutral or dissatisfied
1652,satisfied
1653,satisfied
1654,neutral or dissatisfied
1655,neutral or dissatisfied
1656,neutral or dissatisfied
1657,satisfied
1658,neutral or dissatisfied
1659,satisfied
1660,neutral or dissatisfied
1661,satisfied
1664,neutral or dissatisfied
1665,neutral or dissatisfied
1666,neutral or dissatisfied
1667,neutral or dissatisfied
1671,neutral or dissatisfied
1672,neutral or dissatisfied
1674,satisfied
1675,satisfied
1676,neutral or dissatisfied
1677,neutral or dissatisfied
1678,satisfied
1679,satisfied
1680,satisfied
1681,neutral or dissatisfied
1682,neutral or dissatisfied
1683,satisfied
1684,neutral or dissatisfied
1685,satisfied
1686,neutral or dissatisfied
1687,neutral or dissatisfied
1688,satisfied
1690,neutral or dissatisfied
1691,neutral or dissatisfied
1692,satisfied
1693,satisfied
1694,neutral or dissatisfied
1695,neutral or dissatisfied
1696,satisfied
1698,satisfied
1699,neutral or dissatisfied
1700,neutral or dissatisfied
1701,neutral or dissatisfied
1702,neutral or dissatisfied
1703,satisfied
1704,satisfied
1707,satisfied
1708,neutral or dissatisfied
1709,satisfied
1710,satisfied
1711,neutral or dissatisfied
1713,neutral or dissatisfied
1714,satisfied
1715,satisfied
1716,neutral or dissatisfied
1717,satisfied
1718,satisfied
1719,satisfied
1720,satisfied
1721,satisfied
1722,neutral or dissatisfied
1724,neutral or dissatisfied
1725,neutral or dissatisfied
1726,neutral or dissatisfied
1727,satisfied
1729,satisfied
1730,neutral or dissatisfied
1731,neutral or dissatisfied
1732,satisfied
1733,neutral or dissatisfied
1734,neutral or dissatisfied
1735,satisfied
1736,satisfied
1738,satisfied
1740,satisfied
1742,neutral or dissatisfied
1744,neutral or dissatisfied
1745,neutral or dissatisfied
1746,satisfied
1747,satisfied
1748,satisfied
1750,neutral or dissatisfied
1751,satisfied
1752,satisfied
1753,neutral or dissatisfied
1755,neutral or dissatisfied
1756,satisfied
1757,satisfied
1761,neutral or dissatisfied
1762,neutral or dissatisfied
1763,neutral or dissatisfied
1764,satisfied
1765,neutral or dissatisfied
1766,neutral or dissatisfied
1767,neutral or dissatisfied
1768,neutral or dissatisfied
1769,neutral or dissatisfied
1770,neutral or dissatisfied
1771,neutral or dissatisfied
1773,satisfied
1774,neutral or dissatisfied
1775,satisfied
1776,neutral or dissatisfied
1777,neutral or dissatisfied
1778,neutral or dissatisfied
1779,neutral or dissatisfied
1780,neutral or dissatisfied
1781,satisfied
1782,neutral or dissatisfied
1783,satisfied
1784,neutral or dissatisfied
1786,satisfied
1787,neutral or dissatisfied
1791,neutral or dissatisfied
1792,neutral or dissatisfied
1793,satisfied
1794,neutral or dissatisfied
1795,neutral or dissatisfied
1796,satisfied
1797,satisfied
1798,satisfied
1799,satisfied
1800,neutral or dissatisfied
1801,satisfied
1802,neutral or dissatisfied
1803,neutral or dissatisfied
1804,neutral or dissatisfied
1805,neutral or dissatisfied
1806,satisfied
1807,neutral or dissatisfied
1808,neutral or dissatisfied
1809,neutral or dissatisfied
1810,satisfied
1811,satisfied
1812,neutral or dissatisfied
1814,neutral or dissatisfied
1815,neutral or dissatisfied
1818,neutral or dissatisfied
1822,satisfied
1823,satisfied
1824,neutral or dissatisfied
1825,neutral or dissatisfied
1826,neutral or dissatisfied
1827,neutral or dissatisfied
1829,satisfied
1830,neutral or dissatisfied
1832,satisfied
1835,satisfied
1836,neutral or dissatisfied
1837,satisfied
1838,satisfied
1839,satisfied
1840,satisfied
1841,neutral or dissatisfied
1842,satisfied
1843,neutral or dissatisfied
1844,satisfied
1845,neutral or dissatisfied
1847,satisfied
1848,neutral or dissatisfied
1849,neutral or dissatisfied
1850,neutral or dissatisfied
1851,satisfied
1852,satisfied
1853,satisfied
1854,neutral or dissatisfied
1855,satisfied
1856,neutral or dissatisfied
1858,neutral or dissatisfied
1859,neutral or dissatisfied
1860,neutral or dissatisfied
1862,satisfied
1863,satisfied
1865,satisfied
1866,neutral or dissatisfied
1867,satisfied
1868,satisfied
1869,neutral or dissatisfied
1870,satisfied
1871,satisfied
1873,satisfied
1874,satisfied
1876,neutral or dissatisfied
1877,satisfied
1878,satisfied
1879,satisfied
1880,neutral or dissatisfied
1882,neutral or dissatisfied
1883,satisfied
1886,neutral or dissatisfied
1887,neutral or dissatisfied
1889,neutral or dissatisfied
1890,neutral or dissatisfied
1891,satisfied
1892,neutral or dissatisfied
1893,neutral or dissatisfied
1894,satisfied
1895,neutral or dissatisfied
1898,satisfied
1899,neutral or dissatisfied
1900,neutral or dissatisfied
1902,neutral or dissatisfied
1903,neutral or dissatisfied
1904,satisfied
1905,neutral or dissatisfied
1906,neutral or dissatisfied
1907,neutral or dissatisfied
1908,satisfied
1910,neutral or dissatisfied
1911,neutral or dissatisfied
1912,neutral or dissatisfied
1913,neutral or dissatisfied
1914,neutral or dissatisfied
1916,neutral or dissatisfied
1917,satisfied
1918,neutral or dissatisfied
1919,neutral or dissatisfied
1920,satisfied
1921,neutral or dissatisfied
1923,neutral or dissatisfied
1924,satisfied
1925,neutral or dissatisfied
1926,neutral or dissatisfied
1927,neutral or dissatisfied
1928,neutral or dissatisfied
1929,neutral or dissatisfied
1930,neutral or dissatisfied
1931,satisfied
1933,satisfied
1934,neutral or dissatisfied
1936,satisfied
1937,neutral or dissatisfied
1938,neutral or dissatisfied
1939,satisfied
1940,neutral or dissatisfied
1943,satisfied
1944,neutral or dissatisfied
1946,satisfied
1947,neutral or dissatisfied
1949,satisfied
1951,neutral or dissatisfied
1953,satisfied
1954,satisfied
1956,satisfied
1957,satisfied
1958,satisfied
1959,neutral or dissatisfied
1960,neutral or dissatisfied
1961,satisfied
1962,neutral or dissatisfied
1963,neutral or dissatisfied
1964,neutral or dissatisfied
1965,satisfied
1966,satisfied
1968,neutral or dissatisfied
1969,neutral or dissatisfied
1970,neutral or dissatisfied
1971,neutral or dissatisfied
1972,satisfied
1973,satisfied
1975,neutral or dissatisfied
1976,satisfied
1977,satisfied
1980,neutral or dissatisfied
1981,satisfied
1982,satisfied
1983,neutral or dissatisfied
1984,neutral or dissatisfied
1985,satisfied
1986,satisfied
1988,satisfied
1990,neutral or dissatisfied
1993,neutral or dissatisfied
1994,satisfied
1995,neutral or dissatisfied
1996,satisfied
1998,neutral or dissatisfied
1999,satisfied
2000,neutral or dissatisfied
2001,satisfied
2002,satisfied
2004,neutral or dissatisfied
2005,neutral or dissatisfied
2006,neutral or dissatisfied
2007,neutral or dissatisfied
2008,satisfied
2009,neutral or dissatisfied
2010,satisfied
2012,satisfied
2013,neutral or dissatisfied
2014,satisfied
2015,satisfied
2017,neutral or dissatisfied
2019,neutral or dissatisfied
2021,satisfied
2022,satisfied
2023,neutral or dissatisfied
2024,neutral or dissatisfied
2026,satisfied
2027,neutral or dissatisfied
2028,satisfied
2031,neutral or dissatisfied
2032,neutral or dissatisfied
2033,neutral or dissatisfied
2034,neutral or dissatisfied
2035,neutral or dissatisfied
2036,neutral or dissatisfied
2037,satisfied
2042,neutral or dissatisfied
2044,satisfied
2045,satisfied
2046,neutral or dissatisfied
2048,satisfied
2049,neutral or dissatisfied
2050,satisfied
2051,neutral or dissatisfied
2053,satisfied
2055,neutral or dissatisfied
2056,neutral or dissatisfied
2058,neutral or dissatisfied
2059,neutral or dissatisfied
2060,neutral or dissatisfied
2062,neutral or dissatisfied
2063,satisfied
2065,neutral or dissatisfied
2066,satisfied
2068,neutral or dissatisfied
2069,satisfied
2070,satisfied
2071,neutral or dissatisfied
2072,neutral or dissatisfied
2073,satisfied
2076,neutral or dissatisfied
2077,neutral or dissatisfied
2079,satisfied
2080,satisfied
2082,satisfied
2083,neutral or dissatisfied
2084,neutral or dissatisfied
2085,neutral or dissatisfied
2087,satisfied
2088,neutral or dissatisfied
2089,satisfied
2090,neutral or dissatisfied
2091,neutral or dissatisfied
2092,satisfied
2093,satisfied
2094,satisfied
2095,neutral or dissatisfied
2096,neutral or dissatisfied
2097,neutral or dissatisfied
2098,neutral or dissatisfied
2099,neutral or dissatisfied
2100,satisfied
2103,neutral or dissatisfied
2104,satisfied
2105,satisfied
2106,neutral or dissatisfied
2107,satisfied
2108,neutral or dissatisfied
2109,neutral or dissatisfied
2110,neutral or dissatisfied
2111,satisfied
2112,neutral or dissatisfied
2113,neutral or dissatisfied
2114,neutral or dissatisfied
2116,neutral or dissatisfied
2117,satisfied
2118,satisfied
2119,satisfied
2120,neutral or dissatisfied
2121,neutral or dissatisfied
2123,satisfied
2124,satisfied
2125,satisfied
2126,satisfied
2127,satisfied
2128,neutral or dissatisfied
2129,neutral or dissatisfied
2130,satisfied
2131,satisfied
2132,satisfied
2133,neutral or dissatisfied
2134,satisfied
2135,neutral or dissatisfied
2136,satisfied
2137,neutral or dissatisfied
2138,satisfied
2139,satisfied
2140,neutral or dissatisfied
2141,satisfied
2142,neutral or dissatisfied
2143,neutral or dissatisfied
2144,neutral or dissatisfied
2145,satisfied
2146,satisfied
2147,neutral or dissatisfied
2148,satisfied
2149,satisfied
2150,neutral or dissatisfied
2152,neutral or dissatisfied
2153,neutral or dissatisfied
2154,neutral or dissatisfied
2155,neutral or dissatisfied
2156,neutral or dissatisfied
2157,neutral or dissatisfied
2158,neutral or dissatisfied
2162,satisfied
2164,neutral or dissatisfied
2165,neutral or dissatisfied
2166,satisfied
2167,satisfied
2168,satisfied
2170,neutral or dissatisfied
2171,neutral or dissatisfied
2173,satisfied
2174,neutral or dissatisfied
2175,satisfied
2177,neutral or dissatisfied
2178,satisfied
2180,satisfied
2181,neutral or dissatisfied
2183,neutral or dissatisfied
2184,satisfied
2185,satisfied
2186,satisfied
2187,neutral or dissatisfied
2188,satisfied
2189,neutral or dissatisfied
2191,satisfied
2192,satisfied
2193,satisfied
2194,neutral or dissatisfied
2195,neutral or dissatisfied
2196,neutral or dissatisfied
2197,neutral or dissatisfied
2198,neutral or dissatisfied
2199,neutral or dissatisfied
2200,neutral or dissatisfied
2201,neutral or dissatisfied
2203,satisfied
2204,neutral or dissatisfied
2206,neutral or dissatisfied
2207,neutral or dissatisfied
2208,satisfied
2209,satisfied
2210,satisfied
2211,neutral or dissatisfied
2213,neutral or dissatisfied
2215,satisfied
2216,satisfied
2217,neutral or dissatisfied
2218,satisfied
2221,neutral or dissatisfied
2223,neutral or dissatisfied
2225,satisfied
2226,satisfied
2227,satisfied
2229,neutral or dissatisfied
2230,neutral or dissatisfied
2231,satisfied
2232,satisfied
2233,satisfied
2235,satisfied
2236,satisfied
2239,neutral or dissatisfied
2240,neutral or dissatisfied
2241,neutral or dissatisfied
2242,satisfied
2243,neutral or dissatisfied
2245,neutral or dissatisfied
2248,neutral or dissatisfied
2249,satisfied
2252,neutral or dissatisfied
2253,satisfied
2254,satisfied
2255,neutral or dissatisfied
2257,neutral or dissatisfied
2258,neutral or dissatisfied
2259,neutral or dissatisfied
2260,satisfied
2263,neutral or dissatisfied
2264,neutral or dissatisfied
2265,satisfied
2266,neutral or dissatisfied
2267,neutral or dissatisfied
2268,neutral or dissatisfied
2269,satisfied
2271,neutral or dissatisfied
2274,neutral or dissatisfied
2275,satisfied
2276,neutral or dissatisfied
2277,satisfied
2278,neutral or dissatisfied
2280,satisfied
2282,neutral or dissatisfied
2283,neutral or dissatisfied
2284,neutral or dissatisfied
2285,neutral or dissatisfied
2286,neutral or dissatisfied
2287,neutral or dissatisfied
2288,satisfied
2289,neutral or dissatisfied
2290,satisfied
2291,satisfied
2292,satisfied
2293,neutral or dissatisfied
2294,satisfied
2295,satisfied
2296,satisfied
2297,neutral or dissatisfied
2298,satisfied
2299,neutral or dissatisfied
2300,neutral or dissatisfied
2301,satisfied
2302,neutral or dissatisfied
2303,satisfied
2304,neutral or dissatisfied
2305,neutral or dissatisfied
2306,satisfied
2307,neutral or dissatisfied
2308,neutral or dissatisfied
2309,satisfied
2310,satisfied
2311,neutral or dissatisfied
2312,neutral or dissatisfied
2313,satisfied
2314,neutral or dissatisfied
2315,satisfied
2318,satisfied
2320,neutral or dissatisfied
2323,neutral or dissatisfied
2324,satisfied
2325,satisfied
2326,neutral or dissatisfied
2327,satisfied
2328,satisfied
2329,neutral or dissatisfied
2330,satisfied
2331,neutral or dissatisfied
2332,satisfied
2333,neutral or dissatisfied
2334,neutral or dissatisfied
2335,neutral or dissatisfied
2336,satisfied
2337,neutral or dissatisfied
2338,neutral or dissatisfied
2339,neutral or dissatisfied
2340,satisfied
2341,satisfied
2342,satisfied
2343,neutral or dissatisfied
2344,neutral or dissatisfied
2345,neutral or dissatisfied
2346,satisfied
2350,satisfied
2351,neutral or dissatisfied
2352,neutral or dissatisfied
2353,neutral or dissatisfied
2354,neutral or dissatisfied
2355,satisfied
2357,satisfied
2358,neutral or dissatisfied
2359,satisfied
2360,satisfied
2361,neutral or dissatisfied
2362,satisfied
2364,neutral or dissatisfied
2365,neutral or dissatisfied
2366,neutral or dissatisfied
2367,satisfied
2368,satisfied
2369,neutral or dissatisfied
2370,neutral or dissatisfied
2371,neutral or dissatisfied
2372,neutral or dissatisfied
2374,satisfied
2375,satisfied
2376,neutral or dissatisfied
2377,neutral or dissatisfied
2378,neutral or dissatisfied
2379,satisfied
2380,satisfied
2381,satisfied
2382,neutral or dissatisfied
2383,satisfied
2384,neutral or dissatisfied
2385,neutral or dissatisfied
2386,satisfied
2387,neutral or dissatisfied
2388,neutral or dissatisfied
2390,neutral or dissatisfied
2394,neutral or dissatisfied
2396,neutral or dissatisfied
2398,satisfied
2399,neutral or dissatisfied
2400,neutral or dissatisfied
2401,neutral or dissatisfied
2402,satisfied
2403,neutral or dissatisfied
2404,satisfied
2407,neutral or dissatisfied
2408,neutral or dissatisfied
2410,satisfied
2411,neutral or dissatisfied
2412,satisfied
2413,neutral or dissatisfied
2414,satisfied
2415,satisfied
2416,satisfied
2418,neutral or dissatisfied
2419,satisfied
2420,satisfied
2422,neutral or dissatisfied
2423,satisfied
2424,satisfied
2425,satisfied
2426,satisfied
2427,satisfied
2428,satisfied
2429,satisfied
2430,neutral or dissatisfied
2431,satisfied
2432,neutral or dissatisfied
2433,neutral or dissatisfied
2434,satisfied
2435,neutral or dissatisfied
2436,neutral or dissatisfied
2437,satisfied
2438,neutral or dissatisfied
2439,neutral or dissatisfied
2441,neutral or dissatisfied
2442,neutral or dissatisfied
2444,neutral or dissatisfied
2445,neutral or dissatisfied
2446,neutral or dissatisfied
2447,neutral or dissatisfied
2448,neutral or dissatisfied
2452,neutral or dissatisfied
2453,satisfied
2454,neutral or dissatisfied
2455,neutral or dissatisfied
2456,satisfied
2458,satisfied
2459,neutral or dissatisfied
2460,satisfied
2462,satisfied
2464,satisfied
2465,neutral or dissatisfied
2466,satisfied
2467,satisfied
2468,satisfied
2469,neutral or dissatisfied
2470,neutral or dissatisfied
2471,satisfied
2473,satisfied
2474,satisfied
2475,neutral or dissatisfied
2476,neutral or dissatisfied
2477,satisfied
2478,neutral or dissatisfied
2479,satisfied
2481,neutral or dissatisfied
2483,neutral or dissatisfied
2484,satisfied
2487,neutral or dissatisfied
2488,satisfied
2489,satisfied
2490,satisfied
2492,neutral or dissatisfied
2493,satisfied
2494,neutral or dissatisfied
2496,neutral or dissatisfied
2497,satisfied
2498,neutral or dissatisfied
2499,neutral or dissatisfied
2500,neutral or dissatisfied
2501,neutral or dissatisfied
2503,neutral or dissatisfied
2504,satisfied
2505,satisfied
2506,satisfied
2507,neutral or dissatisfied
2508,neutral or dissatisfied
2509,satisfied
2510,neutral or dissatisfied
2511,satisfied
2512,satisfied
2514,satisfied
2515,neutral or dissatisfied
2516,satisfied
2517,neutral or dissatisfied
2518,satisfied
2520,satisfied
2522,neutral or dissatisfied
2524,satisfied
2525,neutral or dissatisfied
2526,satisfied
2527,satisfied
2528,satisfied
2529,satisfied
2530,neutral or dissatisfied
2531,satisfied
2532,satisfied
2533,neutral or dissatisfied
