ID,Class
8224,SEKER
8227,DERMASON
8228,CALI
8231,SIRA
8233,HOROZ
8234,DERMASON
8235,CALI
8236,BOMBAY
8237,DERMASON
8238,SEKER
8239,SIRA
8240,BOMBAY
8241,CALI
8242,CALI
8243,DERMASON
8245,DERMASON
8246,DERMASON
8247,BOMBAY
8248,DERMASON
8249,DERMASON
8251,DERMASON
8252,SEKER
8254,SIRA
8255,HOROZ
8257,DERMASON
8259,DERMASON
8261,DERMASON
8263,DERMASON
8264,CALI
8265,DERMASON
8266,DERMASON
8267,HOROZ
8268,HOROZ
8269,SEKER
8270,BARBUNYA
8271,BOMBAY
8273,HOROZ
8274,BOMBAY
8276,HOROZ
8277,DERMASON
8278,CALI
8279,SIRA
8282,SEKER
8283,SEKER
8285,DERMASON
8286,SIRA
8287,HOROZ
8288,BOMBAY
8290,HOROZ
8291,SIRA
8293,DERMASON
8294,HOROZ
8295,DERMASON
8296,CALI
8297,CALI
8298,SEKER
8299,BARBUNYA
8300,SEKER
8301,SEKER
8302,SIRA
8303,HOROZ
8304,SEKER
8305,SEKER
8306,SIRA
8307,CALI
8308,DERMASON
8309,SIRA
8310,BOMBAY
8312,HOROZ
8313,DERMASON
8314,SEKER
8315,BARBUNYA
8316,SIRA
8318,DERMASON
8319,DERMASON
8320,SEKER
8321,CALI
8323,HOROZ
8324,SIRA
8325,CALI
8326,HOROZ
8327,SIRA
8328,SIRA
8329,BARBUNYA
8330,DERMASON
8331,SEKER
8332,HOROZ
8334,BOMBAY
8335,HOROZ
8336,SIRA
8337,BARBUNYA
8338,DERMASON
8340,DERMASON
8342,BARBUNYA
8347,SIRA
8348,BARBUNYA
8349,HOROZ
8351,SIRA
8352,SIRA
8354,DERMASON
8355,DERMASON
8356,SEKER
8357,BOMBAY
8358,CALI
8359,HOROZ
8360,DERMASON
8362,DERMASON
8363,CALI
8364,SIRA
8365,CALI
8366,SIRA
8367,DERMASON
8368,BARBUNYA
8369,BARBUNYA
8370,SIRA
8371,SEKER
8372,SIRA
8373,SIRA
8374,DERMASON
8375,BOMBAY
8376,SEKER
8377,HOROZ
8378,SEKER
8379,CALI
8380,CALI
8381,SEKER
8383,SIRA
8385,DERMASON
8386,HOROZ
8388,HOROZ
8389,SIRA
8390,HOROZ
8392,SIRA
8395,BARBUNYA
8396,SIRA
8397,DERMASON
8398,BARBUNYA
8399,HOROZ
8400,BOMBAY
8402,HOROZ
8403,CALI
8404,HOROZ
8405,SEKER
8406,DERMASON
8408,SEKER
8409,SIRA
8410,HOROZ
8412,SEKER
8413,BOMBAY
8414,BARBUNYA
8417,BARBUNYA
8419,CALI
8420,CALI
8421,SEKER
8422,HOROZ
8423,CALI
8425,SIRA
8427,DERMASON
8428,SIRA
8429,SEKER
8430,CALI
8431,BARBUNYA
8432,HOROZ
8433,BARBUNYA
8434,CALI
8435,DERMASON
8436,SEKER
8437,SIRA
8438,HOROZ
8439,SIRA
8440,CALI
8441,CALI
8442,HOROZ
8444,DERMASON
8445,DERMASON
8446,DERMASON
8447,DERMASON
8448,DERMASON
8452,DERMASON
8453,DERMASON
8454,BOMBAY
8455,CALI
8456,SEKER
8457,BARBUNYA
8459,DERMASON
8460,SEKER
8461,SEKER
8462,SEKER
8463,HOROZ
8464,SEKER
8465,HOROZ
8468,SIRA
8470,HOROZ
8471,BOMBAY
8472,SEKER
8473,BOMBAY
8474,DERMASON
8475,SIRA
8476,HOROZ
8477,SIRA
8478,SEKER
8480,HOROZ
8481,CALI
8482,DERMASON
8484,SIRA
8485,SIRA
8486,DERMASON
8487,HOROZ
8490,CALI
8492,DERMASON
8493,SIRA
8494,HOROZ
8495,DERMASON
8496,HOROZ
8497,CALI
8498,DERMASON
8499,SIRA
8500,SEKER
8501,SEKER
8502,BARBUNYA
8504,SIRA
8505,DERMASON
8506,SEKER
8508,HOROZ
8510,SEKER
8511,BOMBAY
8512,CALI
8513,DERMASON
8514,DERMASON
8515,CALI
8516,HOROZ
8517,BARBUNYA
8519,SEKER
8521,SIRA
8523,DERMASON
8524,SIRA
8525,SEKER
8526,DERMASON
8528,SIRA
8529,CALI
8530,SIRA
8531,DERMASON
8532,CALI
8533,SIRA
8534,SEKER
8538,SEKER
8539,SEKER
8540,CALI
8542,DERMASON
8543,SIRA
8544,HOROZ
8545,SIRA
8546,SIRA
8547,BARBUNYA
8548,DERMASON
8549,HOROZ
8550,DERMASON
8551,SEKER
8552,SIRA
8553,HOROZ
8554,SEKER
8555,DERMASON
8556,HOROZ
8557,HOROZ
8558,SIRA
8559,SIRA
8561,HOROZ
8563,BOMBAY
8564,SEKER
8565,SEKER
8567,SEKER
8569,HOROZ
8570,SEKER
8571,CALI
8572,BARBUNYA
8573,SEKER
8574,CALI
8575,DERMASON
8576,SEKER
8577,CALI
8578,CALI
8579,DERMASON
8581,HOROZ
8582,SIRA
8583,HOROZ
8585,DERMASON
8587,CALI
8588,SIRA
8589,CALI
8590,BARBUNYA
8591,CALI
8592,HOROZ
8593,DERMASON
8595,DERMASON
8596,SEKER
8597,CALI
8598,HOROZ
8601,CALI
8604,BOMBAY
8607,SIRA
8609,SEKER
8610,DERMASON
8611,DERMASON
8612,CALI
8613,HOROZ
8614,SEKER
8615,HOROZ
8616,BARBUNYA
8617,CALI
8618,DERMASON
8619,SIRA
8620,DERMASON
8623,SIRA
8624,DERMASON
8625,CALI
8626,HOROZ
8627,HOROZ
8628,BARBUNYA
8629,BARBUNYA
8630,BARBUNYA
8631,BARBUNYA
8632,DERMASON
8633,SEKER
8634,SEKER
8635,DERMASON
8637,DERMASON
8642,DERMASON
8643,SEKER
8644,SIRA
8645,SIRA
8646,SIRA
8647,HOROZ
8648,DERMASON
8649,SEKER
8650,SEKER
8651,DERMASON
8652,SIRA
8653,SIRA
8654,CALI
8655,SEKER
8656,CALI
8657,BARBUNYA
8658,DERMASON
8659,CALI
8660,SIRA
8662,DERMASON
8663,SIRA
8664,SIRA
8665,DERMASON
8666,SIRA
8667,CALI
8668,BARBUNYA
8669,DERMASON
8670,DERMASON
8673,BARBUNYA
8674,DERMASON
8675,BARBUNYA
8676,CALI
8677,DERMASON
8679,DERMASON
8680,SIRA
8681,BARBUNYA
8682,DERMASON
8683,DERMASON
8684,CALI
8685,DERMASON
8686,CALI
8687,HOROZ
8688,CALI
8689,DERMASON
8690,SIRA
8691,SIRA
8692,DERMASON
8693,BOMBAY
8694,DERMASON
8695,SIRA
8696,HOROZ
8697,DERMASON
8698,DERMASON
8700,SEKER
8701,SEKER
8702,CALI
8704,SIRA
8705,BARBUNYA
8706,BOMBAY
8708,HOROZ
8709,HOROZ
8710,DERMASON
8711,DERMASON
8712,DERMASON
8714,BARBUNYA
8715,BARBUNYA
8717,SEKER
8718,SIRA
8721,HOROZ
8722,HOROZ
8723,CALI
8726,DERMASON
8729,SEKER
8730,DERMASON
8731,SIRA
8732,BARBUNYA
8733,DERMASON
8734,CALI
8735,SEKER
8736,SIRA
8737,HOROZ
8738,SIRA
8739,DERMASON
8740,HOROZ
8741,HOROZ
8742,BOMBAY
8743,DERMASON
8744,HOROZ
8745,HOROZ
8746,SEKER
8747,CALI
8748,DERMASON
8749,SIRA
8750,DERMASON
8752,HOROZ
8753,CALI
8754,SEKER
8755,DERMASON
8756,HOROZ
8758,DERMASON
8759,HOROZ
8760,CALI
8761,BARBUNYA
8762,DERMASON
8763,HOROZ
8764,DERMASON
8765,HOROZ
8766,SIRA
8767,BOMBAY
8768,SEKER
8769,BARBUNYA
8770,HOROZ
8771,CALI
8772,HOROZ
8773,SIRA
8774,DERMASON
8775,DERMASON
8777,CALI
8778,CALI
8779,HOROZ
8780,HOROZ
8781,SIRA
8782,CALI
8783,BARBUNYA
8784,BOMBAY
8785,BARBUNYA
8786,SIRA
8787,BARBUNYA
8788,SIRA
8789,DERMASON
8790,BARBUNYA
8791,DERMASON
8793,SIRA
8796,HOROZ
8797,SEKER
8798,HOROZ
8799,BARBUNYA
8800,HOROZ
8801,HOROZ
8802,SIRA
8803,HOROZ
8804,BARBUNYA
8805,BARBUNYA
8807,CALI
8808,SIRA
8809,SEKER
8810,SIRA
8811,DERMASON
8812,SEKER
8815,CALI
8816,BOMBAY
8817,DERMASON
8819,HOROZ
8820,BOMBAY
8821,SEKER
8825,CALI
8826,SIRA
8828,DERMASON
8830,SIRA
8831,CALI
8832,SIRA
8833,SIRA
8834,DERMASON
8835,SIRA
8836,HOROZ
8837,CALI
8838,DERMASON
8839,DERMASON
8841,DERMASON
8842,DERMASON
8843,SIRA
8845,DERMASON
8846,DERMASON
8847,SIRA
8848,BARBUNYA
8849,HOROZ
8850,SEKER
8851,DERMASON
8852,BARBUNYA
8853,DERMASON
8854,SIRA
8855,BOMBAY
8858,BARBUNYA
8859,DERMASON
8860,CALI
8861,DERMASON
8864,BARBUNYA
8866,SEKER
8868,SEKER
8870,HOROZ
8871,HOROZ
8872,CALI
8873,CALI
8875,BARBUNYA
8876,SIRA
8878,DERMASON
8879,DERMASON
8880,HOROZ
8881,SIRA
8883,HOROZ
8884,DERMASON
8885,BARBUNYA
8886,DERMASON
8887,DERMASON
8888,BARBUNYA
8889,DERMASON
8890,SIRA
8891,DERMASON
8893,BARBUNYA
8895,SIRA
8897,HOROZ
8898,SIRA
8899,CALI
8900,SIRA
8901,SEKER
8903,SEKER
8904,BARBUNYA
8905,CALI
8906,SIRA
8907,CALI
8908,SIRA
8910,CALI
8911,SIRA
8912,DERMASON
8913,CALI
8914,DERMASON
8915,DERMASON
8916,BARBUNYA
8917,DERMASON
8918,DERMASON
8920,DERMASON
8921,SEKER
8923,SEKER
8924,SIRA
8926,SEKER
8927,CALI
8928,DERMASON
8930,SIRA
8931,BARBUNYA
8932,DERMASON
8933,DERMASON
8934,DERMASON
8936,BARBUNYA
8938,HOROZ
8939,HOROZ
8940,CALI
8941,BARBUNYA
8942,SEKER
8944,SEKER
8945,SEKER
8946,DERMASON
8948,HOROZ
8949,DERMASON
8950,CALI
8951,DERMASON
8952,DERMASON
8953,HOROZ
8954,BARBUNYA
8955,HOROZ
8958,DERMASON
8959,HOROZ
8960,BARBUNYA
8961,DERMASON
8962,SIRA
8963,HOROZ
8964,HOROZ
8965,BARBUNYA
8966,DERMASON
8967,HOROZ
8968,SEKER
8969,HOROZ
8970,SIRA
8971,DERMASON
8972,DERMASON
8973,BOMBAY
8974,SIRA
8975,BARBUNYA
8977,HOROZ
8978,CALI
8979,HOROZ
8980,SEKER
8981,SIRA
8982,SEKER
8983,CALI
8984,BOMBAY
8985,SEKER
8986,BARBUNYA
8987,DERMASON
8988,CALI
8989,DERMASON
8990,HOROZ
8991,HOROZ
8992,DERMASON
8995,BOMBAY
8996,DERMASON
8997,DERMASON
8998,HOROZ
9000,HOROZ
9001,SIRA
9003,BOMBAY
9004,CALI
9005,BARBUNYA
9006,DERMASON
9007,BARBUNYA
9010,HOROZ
9011,HOROZ
9013,DERMASON
9014,DERMASON
9015,DERMASON
9016,DERMASON
9017,HOROZ
9018,CALI
9019,SEKER
9020,SIRA
9021,CALI
9022,DERMASON
9024,DERMASON
9025,SEKER
9026,SIRA
9027,DERMASON
9028,HOROZ
9029,HOROZ
9030,SIRA
9031,DERMASON
9032,DERMASON
9033,CALI
9034,SIRA
9035,CALI
9038,BOMBAY
9040,BARBUNYA
9042,HOROZ
9045,SEKER
9046,DERMASON
9047,SIRA
9048,HOROZ
9049,DERMASON
9051,HOROZ
9052,SEKER
9053,HOROZ
9054,DERMASON
9055,SIRA
9057,DERMASON
9058,DERMASON
9060,DERMASON
9061,SEKER
9062,SEKER
9063,DERMASON
9066,SIRA
9067,CALI
9069,SEKER
9071,DERMASON
9072,CALI
9073,HOROZ
9074,DERMASON
9075,CALI
9076,HOROZ
9077,DERMASON
9078,SEKER
9080,SIRA
9081,SEKER
9082,HOROZ
9083,SIRA
9084,DERMASON
9085,HOROZ
9086,HOROZ
9087,CALI
9088,BARBUNYA
9089,CALI
9090,DERMASON
9091,SIRA
9092,DERMASON
9093,DERMASON
9095,DERMASON
9096,SEKER
9097,SIRA
9098,DERMASON
9099,BARBUNYA
9100,DERMASON
9101,SIRA
9103,DERMASON
9104,SIRA
9106,CALI
9107,BARBUNYA
9108,SEKER
9109,HOROZ
9110,CALI
9111,SIRA
9112,HOROZ
9113,SIRA
9114,HOROZ
9116,HOROZ
9117,HOROZ
9118,SEKER
9120,SEKER
9121,DERMASON
9122,DERMASON
9123,SEKER
9125,CALI
9126,DERMASON
9127,DERMASON
9128,SIRA
9129,CALI
9130,SIRA
9131,SIRA
9132,DERMASON
9133,BARBUNYA
9134,CALI
9135,SIRA
9136,BOMBAY
9137,SIRA
9138,CALI
9139,BOMBAY
9140,SEKER
9141,SIRA
9142,BARBUNYA
9145,SEKER
9146,HOROZ
9147,SEKER
9149,DERMASON
9151,CALI
9152,SIRA
9153,DERMASON
9156,SEKER
9157,BARBUNYA
9158,DERMASON
9159,DERMASON
9160,SEKER
9161,SEKER
9163,DERMASON
9166,SIRA
9167,HOROZ
9168,SEKER
9169,BOMBAY
9170,DERMASON
9171,HOROZ
9172,BARBUNYA
9173,HOROZ
9175,SIRA
9176,CALI
9177,DERMASON
9178,DERMASON
9180,DERMASON
9181,HOROZ
9182,DERMASON
9183,DERMASON
9185,SIRA
9186,SIRA
9187,CALI
9189,SIRA
9190,DERMASON
9191,SIRA
9192,DERMASON
9193,BOMBAY
9194,SIRA
9195,SIRA
9196,DERMASON
9197,SEKER
9198,SEKER
9199,SIRA
9200,DERMASON
9202,CALI
9203,SIRA
9204,BARBUNYA
9205,SIRA
9206,BARBUNYA
9207,BARBUNYA
9208,DERMASON
9209,SIRA
9210,SIRA
9211,SIRA
9212,DERMASON
9214,SIRA
9216,SIRA
9217,SEKER
9218,DERMASON
9219,HOROZ
9220,HOROZ
9221,HOROZ
9222,SEKER
9223,HOROZ
9224,SIRA
9225,DERMASON
9226,HOROZ
9228,HOROZ
9229,DERMASON
9230,BOMBAY
9232,SIRA
9233,CALI
9234,CALI
9236,SEKER
9237,CALI
9240,DERMASON
9242,SEKER
9245,DERMASON
9246,HOROZ
9247,HOROZ
9248,SIRA
9249,BARBUNYA
9250,BARBUNYA
9251,SEKER
9252,CALI
9253,SEKER
9257,SEKER
9258,SIRA
9259,SIRA
9260,DERMASON
9261,HOROZ
9262,SEKER
9263,SIRA
9264,BARBUNYA
9268,HOROZ
9269,SIRA
9270,HOROZ
9271,CALI
9272,BOMBAY
9273,SIRA
9274,DERMASON
9275,DERMASON
9276,DERMASON
9277,HOROZ
9278,DERMASON
9279,DERMASON
9280,SIRA
9282,DERMASON
9283,BARBUNYA
9284,DERMASON
9285,HOROZ
9286,SIRA
9288,HOROZ
9289,SEKER
9292,BOMBAY
9293,BARBUNYA
9294,SIRA
9295,DERMASON
9296,BARBUNYA
9297,DERMASON
9298,DERMASON
9299,BOMBAY
9300,DERMASON
9301,SIRA
9303,BARBUNYA
9304,SIRA
9305,DERMASON
9306,DERMASON
9307,HOROZ
9308,SIRA
9311,CALI
9312,CALI
9313,DERMASON
9315,BOMBAY
9316,BOMBAY
9317,DERMASON
9318,DERMASON
9319,CALI
9320,DERMASON
9321,BARBUNYA
9322,SIRA
9324,DERMASON
9325,CALI
9326,SEKER
9327,SIRA
9331,SIRA
9332,CALI
9333,DERMASON
9334,CALI
9335,DERMASON
9336,HOROZ
9337,SEKER
9339,DERMASON
9341,SIRA
9342,SIRA
9344,HOROZ
9345,SEKER
9346,SIRA
9347,HOROZ
9348,SIRA
9349,DERMASON
9352,BARBUNYA
9353,DERMASON
9354,CALI
9356,DERMASON
9357,SIRA
9359,CALI
9360,CALI
9361,DERMASON
9362,CALI
9363,CALI
9364,DERMASON
9365,SIRA
9368,HOROZ
9369,BARBUNYA
9370,DERMASON
9371,DERMASON
9372,DERMASON
9373,SEKER
9376,SEKER
9377,SEKER
9378,HOROZ
9379,DERMASON
9381,SEKER
9382,CALI
9383,SEKER
9384,DERMASON
9385,BARBUNYA
9386,DERMASON
9387,DERMASON
9388,CALI
9391,DERMASON
9392,HOROZ
9395,CALI
9396,BARBUNYA
9397,DERMASON
9398,SEKER
9399,HOROZ
9400,DERMASON
9401,CALI
9403,HOROZ
9404,SEKER
9405,CALI
9406,HOROZ
9407,HOROZ
9408,BARBUNYA
9409,DERMASON
9410,SIRA
9411,DERMASON
9413,SIRA
9414,SIRA
9415,CALI
9416,HOROZ
9417,CALI
9418,SEKER
9419,BOMBAY
9420,BARBUNYA
9421,SEKER
9422,SEKER
9423,CALI
9424,HOROZ
9426,HOROZ
9427,SIRA
9428,DERMASON
9429,BARBUNYA
9430,SIRA
9433,SEKER
9436,HOROZ
9437,SEKER
9438,DERMASON
9439,DERMASON
9442,BARBUNYA
9443,HOROZ
9444,SIRA
9446,SEKER
9447,SEKER
9449,BARBUNYA
9450,SIRA
9451,HOROZ
9452,HOROZ
9453,DERMASON
9454,SEKER
9455,DERMASON
9456,SEKER
9459,SIRA
9460,SIRA
9461,SIRA
9462,DERMASON
9463,DERMASON
9464,SIRA
9465,CALI
9468,BOMBAY
9470,BARBUNYA
9471,SIRA
9472,SIRA
9473,SIRA
9474,SEKER
9476,SIRA
9477,SEKER
9478,HOROZ
9479,HOROZ
9482,SIRA
9486,SEKER
9487,CALI
9488,BARBUNYA
9489,SEKER
9490,SEKER
9492,DERMASON
9493,SIRA
9494,SEKER
9495,HOROZ
9496,BOMBAY
9497,BOMBAY
9498,SIRA
9499,HOROZ
9500,HOROZ
9501,HOROZ
9502,SIRA
9503,BARBUNYA
9504,DERMASON
9505,SEKER
9506,SEKER
9507,CALI
9510,SEKER
9512,SEKER
9513,SEKER
9514,SIRA
9515,SEKER
9517,SIRA
9518,SEKER
9519,SEKER
9520,HOROZ
9524,CALI
9525,CALI
9526,DERMASON
9528,DERMASON
9529,DERMASON
9530,DERMASON
9531,DERMASON
9532,CALI
9533,HOROZ
9535,CALI
9536,SEKER
9537,HOROZ
9538,HOROZ
9539,SIRA
9540,SIRA
9541,DERMASON
9542,DERMASON
9543,SEKER
9544,SEKER
9545,SIRA
9547,CALI
9548,DERMASON
9549,DERMASON
9550,DERMASON
9552,BARBUNYA
9553,BARBUNYA
9554,DERMASON
9555,BARBUNYA
9556,CALI
9557,BARBUNYA
9558,DERMASON
9559,SIRA
9560,BARBUNYA
9561,HOROZ
9562,HOROZ
9564,DERMASON
9565,BARBUNYA
9568,CALI
9569,SIRA
9570,SEKER
9572,SEKER
9573,HOROZ
9574,SEKER
9575,DERMASON
9576,HOROZ
9577,SIRA
9578,CALI
9579,SEKER
9580,DERMASON
9581,DERMASON
9582,HOROZ
9583,DERMASON
9584,DERMASON
9585,SIRA
9586,SIRA
9587,SIRA
9588,DERMASON
9589,CALI
9590,DERMASON
9591,SIRA
9592,SIRA
9593,SIRA
9595,CALI
9596,BARBUNYA
9598,DERMASON
9599,DERMASON
9600,BARBUNYA
9603,DERMASON
9604,CALI
9605,BARBUNYA
9606,HOROZ
9608,DERMASON
9609,HOROZ
9610,CALI
9611,SEKER
9613,SEKER
9614,DERMASON
9615,HOROZ
9616,HOROZ
9617,SIRA
9618,SEKER
9621,SIRA
9622,DERMASON
9623,DERMASON
9624,HOROZ
9625,DERMASON
9627,CALI
9628,SEKER
9629,BARBUNYA
9630,SEKER
9632,HOROZ
9634,BARBUNYA
9635,DERMASON
9636,BARBUNYA
9638,HOROZ
9640,HOROZ
9641,HOROZ
9643,SIRA
9644,DERMASON
9647,DERMASON
9648,DERMASON
9649,SIRA
9650,SIRA
9651,DERMASON
9652,DERMASON
9653,DERMASON
9654,SIRA
9655,DERMASON
9657,HOROZ
9658,CALI
9659,CALI
9660,SIRA
9661,BOMBAY
9662,BOMBAY
9663,HOROZ
9664,DERMASON
9665,HOROZ
9666,CALI
9667,HOROZ
9668,DERMASON
9669,SEKER
9670,SIRA
9671,DERMASON
9672,SIRA
9674,SIRA
9675,DERMASON
9677,SIRA
9678,SIRA
9680,BOMBAY
9681,HOROZ
9682,SIRA
9683,DERMASON
9684,SIRA
9685,BARBUNYA
9686,DERMASON
9687,HOROZ
9688,SIRA
9689,HOROZ
9691,DERMASON
9692,DERMASON
9693,DERMASON
9695,SIRA
9696,BARBUNYA
9697,HOROZ
9700,CALI
9701,HOROZ
9702,SIRA
9703,SIRA
9704,SEKER
9706,BARBUNYA
9707,DERMASON
9708,SIRA
9709,BARBUNYA
9710,BARBUNYA
9711,DERMASON
9712,HOROZ
9713,BARBUNYA
9714,DERMASON
9715,BARBUNYA
9716,SEKER
9717,BARBUNYA
9718,CALI
9719,DERMASON
9720,DERMASON
9721,BARBUNYA
9723,SEKER
9724,HOROZ
9725,BARBUNYA
9726,DERMASON
9729,HOROZ
9730,SIRA
9731,DERMASON
9732,BARBUNYA
9734,BARBUNYA
9735,DERMASON
9736,SEKER
9737,SEKER
9738,SIRA
9739,BARBUNYA
9740,SEKER
9741,SIRA
9742,HOROZ
9745,CALI
9746,HOROZ
9747,SIRA
9748,SEKER
9750,CALI
9751,DERMASON
9752,SIRA
9753,CALI
9754,DERMASON
9755,DERMASON
9756,DERMASON
9757,SIRA
9758,SIRA
9759,HOROZ
9760,SEKER
9761,SIRA
9763,SIRA
9765,HOROZ
9766,DERMASON
9768,DERMASON
9769,HOROZ
9770,DERMASON
9771,BARBUNYA
9773,SEKER
9774,DERMASON
9775,BARBUNYA
9776,HOROZ
9778,CALI
9779,SEKER
9780,SEKER
9781,DERMASON
9782,BARBUNYA
9783,SEKER
9784,HOROZ
9785,SIRA
9786,HOROZ
9787,DERMASON
9788,SIRA
9789,SEKER
9790,CALI
9791,BOMBAY
9792,CALI
9793,CALI
9795,SIRA
9796,SIRA
9797,SEKER
9798,DERMASON
9800,BARBUNYA
9801,DERMASON
9803,SEKER
9804,SIRA
9807,CALI
9808,CALI
9809,CALI
9811,SIRA
9812,CALI
9813,SEKER
9814,SIRA
9816,HOROZ
9817,HOROZ
9818,SEKER
9819,DERMASON
9820,DERMASON
9821,DERMASON
9822,BOMBAY
9823,DERMASON
9824,DERMASON
9826,SEKER
9827,CALI
9828,SEKER
9829,SIRA
9830,HOROZ
9832,SIRA
9833,BARBUNYA
9834,CALI
9835,DERMASON
9836,DERMASON
9837,BARBUNYA
9838,SIRA
9839,SEKER
9841,DERMASON
9842,SEKER
9843,SEKER
9844,DERMASON
9845,CALI
9848,SEKER
9849,CALI
9850,DERMASON
9851,DERMASON
9852,SIRA
9854,DERMASON
9856,BOMBAY
9858,SIRA
9862,SEKER
9865,SIRA
9866,SEKER
9867,BOMBAY
9868,DERMASON
9869,BOMBAY
9870,DERMASON
9871,SEKER
9872,BARBUNYA
9873,HOROZ
9874,SEKER
9875,SIRA
9876,CALI
9877,BOMBAY
9878,CALI
9879,BARBUNYA
9880,HOROZ
9881,CALI
9882,SIRA
9883,SIRA
9884,DERMASON
9885,BARBUNYA
9886,SIRA
9888,BOMBAY
9889,SIRA
9890,SEKER
9891,HOROZ
9892,DERMASON
9893,HOROZ
9894,SIRA
9895,BARBUNYA
9897,CALI
9898,SEKER
9899,CALI
9900,DERMASON
9901,BARBUNYA
9902,CALI
9904,SIRA
9905,BARBUNYA
9906,SEKER
9907,CALI
9909,DERMASON
9911,CALI
9913,BARBUNYA
9914,DERMASON
9915,BARBUNYA
9916,BOMBAY
9917,HOROZ
9918,CALI
9921,DERMASON
9923,CALI
9925,HOROZ
9926,SIRA
9927,SEKER
9928,HOROZ
9929,SEKER
9931,BARBUNYA
9932,HOROZ
9934,SIRA
9935,HOROZ
9936,CALI
9937,CALI
9938,SIRA
9939,CALI
9940,HOROZ
9941,SIRA
9942,SEKER
9943,BOMBAY
9944,SIRA
9945,BARBUNYA
9946,BOMBAY
9947,SEKER
9949,CALI
9950,SIRA
9951,DERMASON
9953,DERMASON
9955,SIRA
9956,CALI
9958,SEKER
9959,SIRA
9960,DERMASON
9961,DERMASON
9962,HOROZ
9963,HOROZ
9964,SEKER
9965,SIRA
9966,HOROZ
9968,SEKER
9970,DERMASON
9971,BOMBAY
9972,HOROZ
9973,DERMASON
9974,DERMASON
9976,BARBUNYA
9977,HOROZ
9978,SIRA
9979,CALI
9980,DERMASON
9981,SEKER
9982,BARBUNYA
9983,DERMASON
9984,BARBUNYA
9985,DERMASON
9986,DERMASON
9987,BARBUNYA
9988,SIRA
9990,DERMASON
9991,SIRA
9992,SEKER
9993,CALI
9994,DERMASON
9995,SEKER
9996,DERMASON
9997,DERMASON
9999,SIRA
10000,CALI
10001,DERMASON
10002,DERMASON
10003,HOROZ
10004,DERMASON
10005,DERMASON
10007,SEKER
10008,SIRA
10009,SEKER
10010,CALI
10011,DERMASON
10012,SEKER
10013,BOMBAY
10014,SEKER
10015,SEKER
10016,CALI
10019,SEKER
10020,BOMBAY
10023,HOROZ
10024,BARBUNYA
10025,DERMASON
10026,DERMASON
10027,HOROZ
10028,DERMASON
10029,CALI
10030,CALI
10031,DERMASON
10033,DERMASON
10034,BARBUNYA
10035,CALI
10036,CALI
10039,BARBUNYA
10040,SEKER
10041,BARBUNYA
10043,BARBUNYA
10045,DERMASON
10046,HOROZ
10048,SEKER
10049,SIRA
10051,DERMASON
10052,BARBUNYA
10053,SIRA
10055,SEKER
10056,HOROZ
10058,BARBUNYA
10059,HOROZ
10060,HOROZ
10061,HOROZ
10063,DERMASON
10064,BARBUNYA
10065,BOMBAY
10066,DERMASON
10067,BARBUNYA
10068,SIRA
10070,SEKER
10073,DERMASON
10074,SIRA
10075,DERMASON
10076,SEKER
10077,DERMASON
10078,CALI
10079,DERMASON
10080,SEKER
10081,SEKER
10082,SIRA
10083,DERMASON
10084,CALI
10085,SEKER
10087,CALI
10088,DERMASON
10089,CALI
10091,SEKER
10092,SIRA
10093,BOMBAY
10094,SEKER
10096,DERMASON
10097,DERMASON
10098,SIRA
10099,DERMASON
10100,HOROZ
10101,HOROZ
10102,SEKER
10103,HOROZ
10104,SIRA
10105,SIRA
10106,HOROZ
10107,SIRA
10108,HOROZ
10109,SIRA
10110,HOROZ
10111,DERMASON
10112,CALI
10114,BOMBAY
10115,DERMASON
10116,SIRA
10117,SIRA
10118,CALI
10119,BARBUNYA
10121,DERMASON
10123,HOROZ
10124,SIRA
10125,DERMASON
10126,HOROZ
10127,SEKER
10128,CALI
10129,HOROZ
10130,SIRA
10131,SIRA
10133,BARBUNYA
10135,DERMASON
10136,BARBUNYA
10137,BARBUNYA
10138,DERMASON
10140,HOROZ
10142,DERMASON
10143,DERMASON
10144,DERMASON
10145,DERMASON
10146,SEKER
10147,SEKER
10152,SIRA
10153,DERMASON
10155,SEKER
10156,SEKER
10158,BARBUNYA
10159,BARBUNYA
10160,SEKER
10161,SEKER
10162,SIRA
10163,HOROZ
10164,DERMASON
10165,BOMBAY
10166,SIRA
10168,SEKER
10169,SEKER
10170,HOROZ
10172,DERMASON
10173,DERMASON
10175,HOROZ
10176,DERMASON
10177,CALI
10178,CALI
10179,SIRA
10180,HOROZ
10182,SIRA
10183,DERMASON
10184,DERMASON
10185,SIRA
10186,DERMASON
10187,HOROZ
10188,HOROZ
10190,SIRA
10191,SIRA
10192,DERMASON
10193,SIRA
10194,BOMBAY
10195,SIRA
10198,CALI
10200,BARBUNYA
10201,SEKER
10203,SIRA
10204,CALI
10205,BARBUNYA
10206,SEKER
10207,SEKER
10209,BARBUNYA
10210,BARBUNYA
10212,CALI
10213,HOROZ
10215,SIRA
10216,SIRA
10217,CALI
10219,SIRA
10220,DERMASON
10221,DERMASON
10222,DERMASON
10223,DERMASON
10224,CALI
10225,DERMASON
10226,SIRA
10227,SEKER
10228,BARBUNYA
10231,HOROZ
10232,SIRA
10233,DERMASON
10234,SEKER
10235,SEKER
10236,SIRA
10237,SIRA
10238,DERMASON
10239,HOROZ
