,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
339,467556,Female,No,40,Yes,Healthcare,2.6852106227106227,Low,1.0,Cat_4,A
340,460999,Male,No,28,Yes,Engineer,0.0,Low,3.0,Cat_3,C
341,465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0,Cat_6,C
342,467120,Male,Yes,37,Yes,Artist,8.0,Low,2.0,Cat_6,B
343,460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
344,463696,Female,No,48,Yes,Marketing,0.0,Low,1.0,Cat_7,A
345,463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,Cat_6,B
346,463690,Female,No,28,No,Healthcare,7.0,Low,4.0,Cat_6,D
347,463427,Female,Yes,29,Yes,Engineer,1.0,Low,2.0,Cat_6,D
348,461963,Female,No,40,Yes,Artist,9.0,Low,1.0,Cat_6,D
349,462424,Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,C
350,462868,Male,Yes,43,No,Entertainment,0.0,Average,4.0,Cat_4,D
351,463848,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_1,C
352,465299,Male,Yes,56,Yes,Executive,2.6852106227106227,High,2.0,Cat_6,B
353,463356,Male,No,30,Yes,Healthcare,6.0,Low,4.0,Cat_2,D
354,459927,Female,No,27,No,Engineer,0.0,Low,2.0,Cat_3,D
355,467659,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
356,467745,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_6,C
357,465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A
358,467662,Male,No,29,Yes,Artist,2.6852106227106227,Low,1.0,Cat_4,D
359,460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0,Cat_6,A
360,462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6,D
361,465977,Male,Yes,71,Yes,Artist,0.0,Average,2.0,Cat_6,C
362,461257,Male,Yes,37,Yes,Engineer,1.0,Average,2.0,Cat_4,D
363,466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
364,466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_6,A
365,463763,Male,Yes,36,Yes,Artist,4.0,Average,2.0,Cat_6,C
366,461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
367,464798,Male,Yes,52,Yes,Entertainment,2.6852106227106227,Average,5.0,Cat_4,B
368,459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_1,A
369,467134,Female,Yes,33,No,Healthcare,0.0,Low,5.0,Cat_5,D
370,460315,Female,No,35,No,Doctor,14.0,Low,6.0,Cat_7,A
371,463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,B
372,461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5,D
373,465182,Female,No,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
374,459278,Male,Yes,65,No,Executive,2.6852106227106227,High,2.0,Cat_6,A
375,459541,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,C
376,463691,Female,No,33,No,Homemaker,0.0,Low,3.0,Cat_6,B
377,459854,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_6,C
378,460704,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_6,B
379,461737,Female,Yes,51,Yes,Doctor,0.0,Average,6.0,Cat_4,C
380,460121,Male,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_6,A
381,466815,Male,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,D
382,467756,Male,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C
383,460948,Male,Yes,53,Yes,Engineer,4.0,Low,3.0,Cat_3,B
384,462211,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4,D
385,464249,Male,Yes,80,No,Lawyer,2.6852106227106227,High,2.0,Cat_6,C
386,467438,Male,No,27,No,Entertainment,5.0,Low,3.0,Cat_6,D
387,465648,Female,No,32,No,Entertainment,0.0,Low,2.0,Cat_2,A
388,464495,Female,No,33,No,Marketing,1.0,Low,9.0,Cat_6,C
389,464646,Male,Yes,61,No,Engineer,7.0,Average,5.0,Cat_4,D
390,467564,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
391,464838,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
392,462438,Male,No,22,No,Doctor,1.0,Low,3.0,Cat_2,D
393,463560,Female,No,18,No,Healthcare,9.0,Low,5.0,Cat_4,D
394,462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,A
395,459793,Male,Yes,37,Yes,Artist,1.0,High,2.8381317978246963,Cat_6,B
396,459213,Female,No,42,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
397,466750,Female,No,18,Yes,Healthcare,0.0,Low,3.0,Cat_3,D
398,463752,Female,No,28,Yes,Healthcare,2.6852106227106227,Low,2.0,Cat_3,D
399,462809,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
400,467629,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,D
401,463201,Female,No,21,No,Healthcare,0.0,Low,2.0,Cat_4,D
402,466274,Male,Yes,69,Yes,Executive,0.0,Low,2.8381317978246963,Cat_6,A
403,465282,Female,No,36,Yes,Artist,0.0,Low,3.0,Cat_6,A
404,462762,Male,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,D
405,464175,Female,No,30,No,Healthcare,0.0,Low,2.8381317978246963,Cat_6,D
406,467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C
407,461892,Female,No,42,Yes,Healthcare,0.0,Low,1.0,Cat_2,A
408,459713,Male,No,19,No,Healthcare,2.6852106227106227,Low,3.0,Cat_6,C
409,467706,Female,Yes,42,Yes,Artist,2.6852106227106227,Average,4.0,Cat_6,A
410,459275,Female,No,18,No,Doctor,2.0,Low,4.0,Cat_6,D
411,460894,Male,Yes,38,No,Executive,5.0,High,3.0,Cat_6,A
412,461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,C
413,460314,Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
414,466350,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,C
415,464279,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A
416,467570,Male,No,18,No,Healthcare,14.0,Low,2.8381317978246963,Cat_6,A
417,466134,Male,Yes,39,Yes,Doctor,0.0,High,3.0,Cat_6,C
418,464904,Female,Yes,28,No,Engineer,9.0,Average,2.0,Cat_4,A
419,465506,Male,Yes,43,Yes,Entertainment,1.0,Average,4.0,Cat_4,B
420,463003,Male,Yes,42,Yes,Artist,3.0,Average,2.0,Cat_6,A
421,460388,Female,No,35,Yes,Artist,13.0,Low,2.0,Cat_6,B
422,462441,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
423,460516,Female,Yes,85,No,Lawyer,0.0,High,1.0,Cat_3,C
424,462010,Female,No,31,Yes,Artist,14.0,Low,3.0,Cat_2,A
425,463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,C
426,464308,Female,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
427,466988,Female,No,72,Yes,Lawyer,0.0,Low,2.8381317978246963,Cat_6,B
428,460522,Female,Yes,29,No,Homemaker,2.6852106227106227,Average,2.0,Cat_4,C
429,459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
430,459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,B
431,465726,Male,No,70,No,Artist,2.6852106227106227,Low,4.0,Cat_4,D
432,467896,Female,No,22,No,Healthcare,4.0,Low,3.0,Cat_6,D
433,459771,Female,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_3,A
434,464190,Male,No,37,Yes,Executive,3.0,Low,1.0,Cat_6,D
435,464763,Female,Yes,49,No,Engineer,2.6852106227106227,Average,4.0,Cat_4,B
436,463411,Male,Yes,43,Yes,Entertainment,2.6852106227106227,Average,2.0,Cat_6,B
437,461974,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,A
438,467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,A
439,460254,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_6,B
440,462166,Male,Yes,26,Yes,Artist,0.0,Low,2.0,Cat_1,C
441,459070,Female,Yes,66,No,Lawyer,2.6852106227106227,Low,1.0,Cat_6,A
442,463080,Male,No,33,No,Artist,0.0,Low,4.0,Cat_5,B
443,463018,Female,No,40,Yes,Homemaker,9.0,Low,1.0,Cat_6,D
444,464605,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
445,462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
446,460483,Female,Yes,38,Yes,Executive,0.0,High,1.0,Cat_3,D
447,464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,A
448,464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,D
449,466577,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
450,462800,Female,Yes,62,Yes,Lawyer,9.0,Average,2.0,Cat_4,B
451,459563,Male,Yes,72,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
452,460676,Female,Yes,51,Yes,Marketing,9.0,Average,1.0,Cat_3,A
453,464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A
454,465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
455,460437,Female,No,26,Yes,Artist,8.0,Low,1.0,Cat_6,D
456,466526,Male,No,33,No,Healthcare,1.0,Low,5.0,Cat_2,B
457,461685,Female,No,30,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
458,464527,Male,No,25,No,Executive,12.0,Low,3.0,Cat_6,A
459,465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0,Cat_6,C
460,462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,B
461,463379,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,D
462,460476,Male,Yes,52,No,Doctor,2.6852106227106227,Average,4.0,Cat_3,B
463,466948,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_7,B
464,460718,Male,Yes,55,No,Executive,3.0,Low,2.8381317978246963,Cat_4,D
465,463089,Male,Yes,48,Yes,Executive,6.0,High,4.0,Cat_6,C
466,460161,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_3,B
467,459708,Female,No,39,Yes,Engineer,1.0,Low,1.0,Cat_6,A
468,465237,Male,Yes,68,Yes,Lawyer,2.6852106227106227,High,2.0,Cat_6,D
469,460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,D
470,466791,Male,Yes,88,No,Lawyer,1.0,Low,1.0,Cat_6,A
471,459074,Female,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_4,B
472,462927,Female,No,33,No,Homemaker,8.0,Low,2.0,Cat_6,D
473,460846,Female,No,22,No,Marketing,0.0,Low,4.0,Cat_6,D
474,459937,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_6,A
475,464545,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,A
476,462430,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
477,465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D
478,467007,Female,Yes,35,No,Engineer,0.0,High,1.0,Cat_6,A
479,460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A
480,459663,Male,No,31,Yes,Artist,2.6852106227106227,Low,6.0,Cat_3,A
481,460638,Female,No,26,Yes,Artist,0.0,Low,4.0,Cat_3,D
482,462870,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6,D
483,463660,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
484,464925,Male,Yes,60,No,Executive,7.0,Average,2.0,Cat_4,A
485,465511,Male,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_6,A
486,462114,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
487,461095,Female,No,21,No,Healthcare,2.6852106227106227,Low,3.0,Cat_3,D
488,465404,Female,Yes,25,Yes,Entertainment,0.0,Average,2.0,Cat_1,A
489,463508,Female,Yes,31,No,Artist,0.0,Low,3.0,Cat_6,A
490,464963,Female,Yes,47,Yes,Entertainment,1.0,Low,2.0,Cat_4,B
491,466784,Male,No,26,No,Doctor,4.0,Low,2.8381317978246963,Cat_6,D
492,465012,Male,Yes,62,No,Executive,0.0,High,4.0,Cat_6,B
493,464320,Male,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,A
494,464533,Male,Yes,38,No,Executive,2.6852106227106227,High,6.0,Cat_6,D
495,464514,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_7,A
496,459403,Male,Yes,46,Yes,Artist,2.6852106227106227,Average,4.0,Cat_7,C
497,464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6,D
498,460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1,D
499,459431,Male,Yes,68,No,Artist,0.0,Low,2.0,Cat_6,A
500,467216,Female,No,26,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
501,464380,Female,Yes,49,Yes,Artist,6.0,Average,6.0,Cat_6,C
502,466335,Female,No,30,No,Healthcare,1.0,Low,3.0,Cat_4,D
503,461779,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,B
504,459617,Male,No,28,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
505,461429,Male,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6,C
506,462609,Female,Yes,52,No,Doctor,4.0,Low,1.0,Cat_4,C
507,461043,Male,Yes,49,No,Healthcare,0.0,Low,7.0,Cat_4,D
508,461592,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
509,463573,Male,No,29,No,Doctor,1.0,Low,2.0,Cat_6,D
510,465808,Male,Yes,41,Yes,Artist,0.0,Average,3.0,Cat_3,D
511,462080,Female,No,43,Yes,Artist,9.0,Low,1.0,Cat_6,A
512,465923,Female,No,30,Yes,Engineer,9.0,Low,5.0,Cat_6,D
513,462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
514,462642,Male,Yes,39,No,Executive,2.6852106227106227,Average,7.0,Cat_4,D
515,465253,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,D
516,463096,Female,No,33,Yes,Doctor,2.6852106227106227,Low,3.0,Cat_6,D
517,462094,Female,No,37,Yes,Healthcare,2.6852106227106227,Low,1.0,Cat_6,D
518,461945,Female,Yes,87,Yes,Artist,0.0,Low,1.0,Cat_6,C
519,465467,Male,Yes,29,No,Healthcare,1.0,Low,3.0,Cat_6,A
520,467006,Female,No,73,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
521,466544,Male,Yes,41,Yes,Executive,1.0,Average,3.0,Cat_6,A
522,462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6,A
523,466574,Male,Yes,59,Yes,Artist,7.0,Low,2.0,Cat_6,C
524,460100,Female,No,29,Yes,Doctor,1.0,Low,1.0,Cat_3,A
525,465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6,D
526,460194,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_2,D
527,461034,Female,No,20,No,Marketing,3.0,Low,6.0,Cat_3,D
528,463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6,B
529,461915,Male,Yes,51,No,Artist,2.6852106227106227,Average,2.0,Cat_2,B
530,463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,A
531,465584,Male,Yes,47,No,Entertainment,3.0,Average,2.0,Cat_6,A
532,467685,Male,Yes,51,No,Marketing,0.0,High,6.0,Cat_4,B
533,460109,Male,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
534,467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,A
535,465196,Female,No,31,Yes,Artist,2.0,Low,2.0,Cat_4,D
536,464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6,C
537,461748,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
538,466246,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,D
539,461504,Female,Yes,49,Yes,Artist,9.0,Low,2.0,Cat_6,B
540,464317,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
541,464075,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,B
542,467502,Female,No,26,No,Healthcare,2.6852106227106227,Low,6.0,Cat_7,D
543,467114,Male,Yes,61,Yes,Marketing,1.0,Average,3.0,Cat_6,C
544,466140,Male,Yes,28,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
545,465858,Female,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,A
546,465573,Male,Yes,41,No,Artist,1.0,Average,6.0,Cat_6,B
547,465611,Male,No,53,Yes,Doctor,0.0,Low,1.0,Cat_6,C
548,463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
549,467707,Male,Yes,82,Yes,Lawyer,5.0,High,2.0,Cat_6,A
550,465493,Female,No,26,No,Artist,0.0,Low,3.0,Cat_4,A
551,461506,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,D
552,467690,Female,Yes,67,No,Lawyer,2.6852106227106227,High,2.0,Cat_6,D
553,460778,Male,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,D
554,463962,Female,Yes,35,Yes,Artist,12.0,Low,2.0,Cat_6,B
555,465861,Female,No,40,Yes,Entertainment,14.0,Low,1.0,Cat_6,A
556,466087,Male,Yes,22,No,Healthcare,8.0,High,6.0,Cat_4,D
557,463803,Female,No,30,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
558,459507,Male,Yes,67,No,Lawyer,2.6852106227106227,High,2.0,Cat_1,B
559,466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D
560,466470,Male,Yes,67,Yes,Homemaker,1.0,Average,2.0,Cat_2,B
561,461917,Male,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
562,462858,Female,No,32,Yes,Engineer,9.0,Low,4.0,Cat_6,A
563,460262,Male,No,28,No,Executive,9.0,Low,4.0,Cat_6,D
564,463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0,Cat_6,B
565,466800,Female,No,18,No,Healthcare,6.0,Low,3.0,Cat_6,D
566,460415,Female,No,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
567,464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6,D
568,466171,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
569,460183,Male,No,35,No,Entertainment,9.0,Low,2.0,Cat_6,D
570,461131,Male,Yes,67,Yes,Artist,1.0,High,2.8381317978246963,Cat_6,B
571,466495,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,B
572,463367,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,C
573,464294,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6,C
574,460209,Female,Yes,26,Yes,Entertainment,5.0,Low,7.0,Cat_6,D
575,460796,Male,Yes,67,No,Lawyer,0.0,Low,3.0,Cat_6,B
576,464292,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
577,459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B
578,460180,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6,A
579,462002,Female,No,37,No,Artist,0.0,Low,2.0,Cat_6,D
580,460572,Female,No,33,Yes,Engineer,1.0,Low,4.0,Cat_3,A
581,466924,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_6,D
582,460033,Female,Yes,45,Yes,Entertainment,5.0,Low,3.0,Cat_6,D
583,466061,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_3,A
584,466970,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,Cat_4,A
585,466964,Male,No,45,Yes,Artist,5.0,Low,1.0,Cat_4,C
586,467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
587,460370,Female,Yes,27,Yes,Executive,9.0,High,2.0,Cat_6,B
588,467421,Male,Yes,50,No,Doctor,1.0,Average,3.0,Cat_6,C
589,462954,Female,Yes,48,Yes,Homemaker,12.0,Low,1.0,Cat_6,A
590,459639,Female,Yes,56,Yes,Artist,2.6852106227106227,Low,1.0,Cat_6,B
591,465645,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6,C
592,461612,Female,No,31,Yes,Healthcare,8.0,Low,5.0,Cat_6,C
593,461530,Male,Yes,38,Yes,Engineer,0.0,Low,2.0,Cat_6,D
594,465186,Female,Yes,43,No,Artist,4.0,Average,4.0,Cat_1,A
595,463336,Female,Yes,62,No,Engineer,4.0,Low,1.0,Cat_4,B
596,459363,Male,No,46,Yes,Artist,2.0,Low,1.0,Cat_6,C
597,465179,Female,Yes,61,Yes,Artist,1.0,High,2.0,Cat_6,C
598,466306,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
599,459306,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
600,460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,D
601,460346,Female,Yes,43,Yes,Artist,12.0,Average,2.8381317978246963,Cat_6,A
602,460093,Female,No,46,Yes,Artist,3.0,Low,1.0,Cat_3,A
603,460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C
604,459128,Female,Yes,78,No,Lawyer,0.0,High,3.0,Cat_6,B
605,463732,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
606,460168,Male,Yes,86,Yes,Executive,0.0,High,2.0,Cat_2,C
607,459949,Female,No,59,Yes,Artist,0.0,Low,1.0,Cat_6,C
608,466711,Male,Yes,72,No,Executive,1.0,High,4.0,Cat_6,B
609,463549,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
610,461457,Female,Yes,32,No,Doctor,0.0,Low,5.0,Cat_6,A
611,460908,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
612,463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
613,464912,Male,Yes,32,Yes,Doctor,2.6852106227106227,Average,2.0,Cat_4,A
614,467126,Female,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_3,B
615,464573,Female,Yes,39,Yes,Artist,7.0,Average,3.0,Cat_6,B
616,461845,Female,Yes,48,Yes,Doctor,1.0,Average,4.0,Cat_6,D
617,467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,C
618,460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
619,462616,Male,No,30,No,Healthcare,0.0,Low,5.0,Cat_4,D
620,462195,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4,D
621,462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B
622,462123,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
623,460416,Male,No,28,Yes,Healthcare,14.0,Low,1.0,Cat_6,D
624,465541,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_7,D
625,466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6,C
626,467312,Female,Yes,55,Yes,Artist,0.0,Low,2.0,Cat_6,B
627,462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6,B
628,459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,C
629,466197,Female,Yes,31,No,Engineer,8.0,Low,2.0,Cat_4,C
630,464263,Female,Yes,88,Yes,Lawyer,1.0,Low,2.8381317978246963,Cat_6,D
631,467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
632,467667,Male,Yes,33,No,Doctor,9.0,Low,2.0,Cat_6,A
633,460141,Male,No,37,Yes,Artist,11.0,Low,1.0,Cat_6,A
634,459456,Female,No,65,No,Lawyer,2.6852106227106227,Low,1.0,Cat_6,D
635,462855,Male,No,20,No,Healthcare,2.6852106227106227,Low,2.8381317978246963,Cat_6,D
636,461031,Male,Yes,59,No,Executive,1.0,High,2.0,Cat_6,C
637,463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,Cat_6,C
638,460668,Female,No,27,Yes,Doctor,2.6852106227106227,Low,2.0,Cat_3,D
639,466416,Male,Yes,88,No,Executive,0.0,High,3.0,Cat_6,D
640,460740,Male,Yes,35,Yes,Artist,2.0,Average,3.0,Cat_6,C
641,464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4,B
642,465023,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_2,B
643,459377,Male,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_6,D
644,465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
645,463062,Female,Yes,37,Yes,Artist,2.6852106227106227,Average,3.0,Cat_6,B
646,461630,Male,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C
647,463620,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,B
648,466687,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,D
649,465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A
650,463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,B
651,462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D
652,467922,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,Cat_6,D
653,466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6,B
654,463445,Male,Yes,48,Yes,Artist,0.0,Average,3.0,Cat_6,A
655,462622,Male,Yes,47,No,Executive,0.0,Low,4.0,Cat_4,D
656,459325,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6,D
657,467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,C
658,466323,Male,No,28,No,Doctor,4.0,Low,1.0,Cat_3,B
659,459220,Female,Yes,80,Yes,Lawyer,1.0,High,2.0,Cat_6,D
660,465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,D
661,467072,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6,C
662,464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,Cat_4,B
663,465144,Male,No,32,Yes,Doctor,9.0,Low,1.0,Cat_6,A
664,466201,Male,Yes,40,Yes,Doctor,1.0,Average,5.0,Cat_4,D
665,461274,Female,Yes,87,Yes,Lawyer,2.6852106227106227,High,2.0,Cat_6,C
666,461085,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_3,D
667,460341,Female,No,32,No,Entertainment,13.0,Low,5.0,Cat_7,B
668,460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,B
669,462637,Female,Yes,58,No,Marketing,2.6852106227106227,Average,6.0,Cat_4,D
670,459627,Male,No,40,Yes,Artist,14.0,Low,2.0,Cat_2,A
671,462893,Female,Yes,52,No,Artist,1.0,Average,3.0,Cat_4,C
672,464488,Female,No,43,Yes,Artist,7.0,Low,9.0,Cat_6,B
673,467883,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
674,461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B
675,465896,Male,No,32,No,Doctor,2.0,Low,2.0,Cat_6,D
676,459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,A
677,465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4,C
678,462838,Female,Yes,32,Yes,Homemaker,0.0,Low,3.0,Cat_5,B
