발전기명,일자,설비용량,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
a,2020-01-29,263.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,20.34,63.1,88.43,94.95,119.26,126.44,88.45,62.56,36.73,10.06,4.22,2.15,1.11,0.17,0.0,0.0
b,2020-01-29,245.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731,21.144,58.581,89.775,89.382,115.446,134.057,96.212,66.836,33.089,10.252,4.6049999999999995,1.9409999999999998,1.211,0.18100000000000002,0.0,0.0
c,2020-01-29,254.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754,18.909,59.143,97.063,96.99000000000001,130.363,122.184,87.929,68.154,36.477999999999994,11.045,4.2509999999999994,2.032,1.0650000000000002,0.157,0.0,0.0
d,2020-01-29,250.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,20.326999999999998,58.712,92.20200000000001,102.096,120.82300000000001,115.93599999999999,80.629,62.779,40.294999999999995,9.123000000000001,4.1419999999999995,2.07,1.1320000000000001,0.159,0.0,0.0
a,2020-01-30,263.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,14.05,36.72,37.66,48.98,83.0,100.97,93.09,60.34,24.56,7.85,3.74,1.67,0.2,0.07,0.01,0.0
b,2020-01-30,245.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689,14.828000000000001,37.861,35.016999999999996,45.589999999999996,82.459,109.578,101.789,55.087,25.224999999999998,7.273,4.056,1.619,0.193,0.069,0.011,0.0
c,2020-01-30,254.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752,13.858,38.474,36.253,47.315999999999995,83.687,100.111,91.58200000000001,58.608000000000004,22.61,8.586,3.5970000000000004,1.5739999999999998,0.189,0.069,0.011,0.0
d,2020-01-30,250.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,13.749,39.641,36.025,45.07299999999999,80.705,110.182,84.998,63.255,23.717,7.151,3.3870000000000005,1.5959999999999999,0.18100000000000002,0.07700000000000001,0.009000000000000001,0.0
a,2020-01-31,263.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,4.25,24.09,46.9,66.68,87.12,98.05,86.75,70.09,37.41,10.51,0.56,0.94,0.08,0.03,0.0,0.0
b,2020-01-31,245.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,4.167,24.129,47.208999999999996,66.06400000000001,80.471,93.235,86.922,68.75,38.299,10.715,0.518,0.855,0.081,0.031,0.0,0.0
c,2020-01-31,254.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,4.29,23.932,45.802,70.47200000000001,81.522,93.435,93.491,73.682,34.437,10.913,0.514,0.854,0.079,0.03,0.0,0.0
d,2020-01-31,250.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,4.224,22.303,49.784,66.849,82.61200000000001,92.949,86.211,70.644,39.517999999999994,9.781,0.5900000000000001,0.9169999999999999,0.08700000000000001,0.033,0.0,0.0
a,2020-02-01,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,33.01,92.99,132.47,154.46,165.24,157.96,149.28,117.74,66.84,16.03,4.66,4.93,1.85,0.44,0.05,0.0
b,2020-02-01,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551,30.958,96.79899999999999,122.791,165.64700000000002,162.494,157.632,155.804,109.497,68.111,16.896,4.445,5.162999999999999,1.742,0.453,0.05,0.0
c,2020-02-01,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476,33.857,93.19099999999999,127.17399999999999,157.612,156.481,159.124,158.748,106.913,73.019,15.992,5.1000000000000005,4.771999999999999,1.9580000000000002,0.46900000000000003,0.047,0.0
d,2020-02-01,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.427,32.338,98.79499999999999,131.14,155.241,181.353,172.155,146.288,123.202,71.048,14.805000000000001,5.0,4.577,2.0220000000000002,0.425,0.05,0.0
a,2020-02-02,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,27.15,83.74,135.13,162.91,157.73,157.89,113.28,80.67,71.33,18.57,4.69,5.1,2.18,0.7,0.05,0.0
b,2020-02-02,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3550000000000002,24.823,87.719,143.81,169.781,161.554,155.815,105.629,74.175,75.476,16.885,4.5920000000000005,5.284999999999999,2.289,0.689,0.045000000000000005,0.0
c,2020-02-02,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,26.924999999999997,87.44699999999999,145.03,168.631,153.45399999999998,142.30399999999997,108.606,79.324,77.054,18.453,4.457000000000001,5.108,2.2680000000000002,0.73,0.054000000000000006,0.0
d,2020-02-02,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5060000000000002,28.735999999999997,79.246,141.933,148.385,172.309,173.671,103.173,80.237,64.604,17.191,4.931,5.260999999999999,2.185,0.6419999999999999,0.048,0.0
a,2020-02-03,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,19.63,52.05,59.45,73.24,117.0,117.09,99.47,80.24,63.46,15.74,4.67,4.76,1.6,0.21,0.0,0.0
b,2020-02-03,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230000000000001,21.378,54.12,55.734,67.794,117.911,114.357,105.993,75.821,63.262,16.312,4.888,5.151,1.534,0.223,0.0,0.0
c,2020-02-03,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220000000000001,19.276999999999997,53.456999999999994,58.406000000000006,70.01299999999999,109.936,121.495,109.255,87.27499999999999,60.656,14.335,4.578,5.168,1.673,0.194,0.0,0.0
d,2020-02-03,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,20.608,53.837999999999994,56.92,68.627,121.875,110.59100000000001,102.30499999999999,84.588,68.183,15.881,4.592,4.672,1.613,0.191,0.0,0.0
a,2020-02-04,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,37.95,112.02,166.38,200.52,200.68,195.53,175.55,154.3,88.92,20.61,4.72,5.15,2.23,0.73,0.05,0.0
b,2020-02-04,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657,37.026,113.73599999999999,171.617,200.19400000000002,198.637,199.545,191.65300000000002,156.375,87.25,20.971,4.427,5.075,2.239,0.777,0.052000000000000005,0.0
c,2020-02-04,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,36.208000000000006,115.82,158.46699999999998,209.907,209.329,206.932,177.501,153.702,81.56700000000001,18.893,4.559,4.836,2.278,0.6809999999999999,0.049,0.0
d,2020-02-04,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7369999999999999,35.195,109.306,165.763,211.05100000000002,193.977,205.439,191.76500000000001,153.014,96.81700000000001,18.692,4.367,4.922000000000001,2.403,0.6759999999999999,0.049,0.0
a,2020-02-05,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,13.45,44.66,79.53,139.94,186.16,186.0,166.08,126.4,76.71,18.81,4.51,4.56,1.87,0.78,0.28,0.2
b,2020-02-05,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,13.645,43.272,80.097,148.742,179.446,185.8,152.89600000000002,133.964,76.14699999999999,17.45,4.686999999999999,4.393999999999999,1.8780000000000001,0.737,0.30600000000000005,0.21500000000000002
c,2020-02-05,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492,14.165999999999999,46.879999999999995,71.594,127.848,175.242,184.511,161.57500000000002,123.35000000000001,77.90799999999999,19.593999999999998,4.906,4.183,1.8270000000000002,0.727,0.28300000000000003,0.21100000000000002
d,2020-02-05,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48300000000000004,13.473999999999998,43.961,85.664,136.544,176.766,179.271,181.592,119.93900000000001,83.625,17.610999999999997,4.491,4.928999999999999,1.971,0.7110000000000001,0.29500000000000004,0.185
a,2020-02-06,266.195,0.18,0.01,0.0,0.0,0.0,0.0,0.0,1.66,31.79,92.82,150.04,191.12,198.05,193.74,160.62,109.07,37.28,10.6,4.63,5.05,2.09,0.7,0.05,0.0
b,2020-02-06,248.895,0.173,0.011,0.0,0.0,0.0,0.0,0.0,1.648,30.284,89.407,148.777,186.919,201.48100000000002,177.306,155.066,98.94099999999999,40.117000000000004,9.615,5.036,4.776,2.1959999999999997,0.7609999999999999,0.051000000000000004,0.0
c,2020-02-06,268.795,0.16799999999999998,0.01,0.0,0.0,0.0,0.0,0.0,1.7229999999999999,31.715,90.588,151.178,174.583,216.71900000000002,178.49,158.629,107.068,34.331,11.339,4.564,5.373,2.109,0.721,0.049,0.0
d,2020-02-06,246.595,0.183,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,1.5559999999999998,34.635,86.91399999999999,148.065,188.847,196.726,186.609,165.08100000000002,108.53399999999999,37.268,11.497,4.287,4.787,2.294,0.709,0.046,0.0
a,2020-02-07,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,13.43,59.97,124.48,164.18,193.67,157.9,139.39,74.99,34.51,13.94,4.73,5.1,2.14,0.7,0.05,0.0
b,2020-02-07,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,12.452,57.528,125.653,172.048,198.047,163.648,131.47099999999998,81.467,33.553999999999995,12.600999999999999,5.12,4.957999999999999,2.293,0.639,0.047,0.0
c,2020-02-07,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,12.3,54.559,123.699,156.865,178.992,168.07500000000002,149.325,76.327,31.764,13.709999999999999,4.731000000000001,5.343,1.9560000000000002,0.719,0.052000000000000005,0.0
d,2020-02-07,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,13.978,59.606,136.17000000000002,166.74800000000002,205.486,151.69,150.29,67.84599999999999,33.506,12.929,4.418,5.552,1.959,0.6739999999999999,0.051000000000000004,0.0
a,2020-02-08,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.34,6.95,25.58,62.4,81.66,66.46,60.17,49.56,31.02,12.86,3.65,1.64,0.69,0.11,0.0,0.0
b,2020-02-08,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,2.2409999999999997,6.774,25.802,59.128,84.22999999999999,67.193,64.84,51.272000000000006,31.070999999999998,13.992999999999999,3.402,1.7839999999999998,0.693,0.099,0.0,0.0
c,2020-02-08,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,2.443,6.807,25.558999999999997,61.019,83.97,61.580999999999996,61.682,52.929,28.77,11.61,3.435,1.504,0.739,0.10200000000000001,0.0,0.0
d,2020-02-08,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07300000000000001,2.27,7.015000000000001,24.317999999999998,67.67,74.226,72.81099999999999,65.468,53.379000000000005,32.582,13.094999999999999,3.856,1.6869999999999998,0.6569999999999999,0.117,0.0,0.0
a,2020-02-09,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,6.5,26.48,53.62,61.88,74.67,79.7,81.48,59.15,48.44,16.41,1.52,1.49,0.96,0.18,0.0,0.0
b,2020-02-09,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,6.7780000000000005,27.261,58.269,56.407000000000004,74.121,84.019,80.411,59.606,44.102,15.244,1.553,1.444,0.942,0.16499999999999998,0.0,0.0
c,2020-02-09,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,6.93,28.224,50.893,58.038000000000004,75.218,75.724,79.23,56.318999999999996,49.908,15.174,1.424,1.3719999999999999,0.938,0.16599999999999998,0.0,0.0
d,2020-02-09,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,6.326,26.283,55.549,60.491,69.843,83.026,79.41900000000001,65.051,44.887,17.776,1.487,1.381,1.049,0.183,0.0,0.0
a,2020-02-10,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,26.59,74.67,119.01,145.52,160.55,159.11,142.88,105.9,57.56,17.29,4.5,4.79,2.08,0.71,0.05,0.0
b,2020-02-10,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2819999999999998,26.713,81.18,118.171,155.654,163.567,147.92100000000002,136.704,96.414,60.704,16.377,4.85,4.888,2.229,0.722,0.051000000000000004,0.0
c,2020-02-10,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.466,24.611,78.12,107.345,158.30100000000002,173.85000000000002,152.02300000000002,134.266,109.801,59.443000000000005,16.54,4.267,5.1370000000000005,2.146,0.708,0.048,0.0
d,2020-02-10,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2899999999999998,28.036,67.489,127.391,158.167,160.22400000000002,150.40200000000002,152.339,101.965,53.641000000000005,15.972999999999999,4.6370000000000005,4.474,2.031,0.6579999999999999,0.047,0.0
a,2020-02-11,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,27.77,77.03,101.22,92.65,78.06,49.13,30.42,26.37,19.32,7.06,2.94,2.14,1.32,0.18,0.02,0.0
b,2020-02-11,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.544,29.016,78.476,102.56,101.83200000000001,74.736,49.671,33.326,27.705000000000002,18.231,7.683999999999999,2.8289999999999997,2.339,1.356,0.192,0.021,0.0
c,2020-02-11,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658,25.166,73.628,97.343,98.837,83.665,44.458000000000006,29.213,26.875,19.475,6.561,3.114,2.037,1.338,0.183,0.021,0.0
d,2020-02-11,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.522,27.867,78.483,106.093,94.616,81.278,53.175000000000004,29.847,26.21,19.466,6.901999999999999,2.992,2.077,1.294,0.197,0.021,0.0
a,2020-02-12,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.76,4.94,17.07,40.3,38.43,23.69,22.99,18.06,25.94,10.78,0.11,0.56,0.02,0.0,0.0,0.0
b,2020-02-12,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.719,4.946000000000001,16.348,36.458999999999996,39.479,23.053,22.883,18.639,26.93,10.395999999999999,0.101,0.5650000000000001,0.019,0.0,0.0,0.0
c,2020-02-12,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.694,4.859,18.256,37.549,38.887,22.268,21.089,18.881,28.114,10.452,0.109,0.5820000000000001,0.019,0.0,0.0,0.0
d,2020-02-12,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.741,5.009,17.774,44.059,37.947,25.137,22.269,18.413,26.232000000000003,10.014,0.10200000000000001,0.5880000000000001,0.018000000000000002,0.0,0.0,0.0
a,2020-02-13,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,27.18,87.65,140.91,178.48,181.36,135.47,111.39,125.36,84.97,24.04,4.77,5.47,2.65,0.75,0.05,0.0
b,2020-02-13,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582,25.483999999999998,95.16300000000001,130.543,182.928,199.104,124.87,102.799,119.977,80.231,25.346999999999998,4.294,5.926,2.4979999999999998,0.758,0.052000000000000005,0.0
c,2020-02-13,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6300000000000001,27.817,93.908,145.765,170.62599999999998,186.02,129.618,112.732,117.111,88.042,23.015,5.191,5.725,2.513,0.741,0.051000000000000004,0.0
d,2020-02-13,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.591,29.858,89.405,129.636,161.521,178.247,122.158,119.31,124.379,86.884,22.896,4.7459999999999996,5.0009999999999994,2.693,0.768,0.048,0.0
a,2020-02-14,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,41.14,112.25,160.93,187.52,196.04,193.93,173.63,144.62,84.02,20.98,4.5,5.37,2.78,0.8,0.0,0.0
b,2020-02-14,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.944,39.469,108.037,159.024,182.31900000000002,206.207,203.851,189.74599999999998,147.153,92.25399999999999,21.988,4.63,5.8950000000000005,2.871,0.8240000000000001,0.0,0.0
c,2020-02-14,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.962,37.104,102.455,166.683,171.18,195.316,174.919,190.441,136.425,92.371,19.971,4.341,5.187,2.7439999999999998,0.877,0.0,0.0
d,2020-02-14,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.752,44.637,107.095,165.472,203.854,189.905,197.288,157.816,146.278,77.04899999999999,22.715,4.338,5.0360000000000005,2.952,0.754,0.0,0.0
a,2020-02-15,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,21.81,49.06,93.69,121.62,140.28,70.27,35.24,22.17,18.96,9.33,4.68,4.67,1.41,0.57,0.01,0.0
b,2020-02-15,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052,23.124,52.89,102.69,123.25200000000001,129.592,72.67,35.763000000000005,22.237000000000002,19.402,9.02,4.51,4.821,1.4789999999999999,0.5419999999999999,0.01,0.0
c,2020-02-15,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,22.784,52.795,93.78399999999999,116.494,129.39,63.65,36.803000000000004,21.398000000000003,19.867,9.223,4.7669999999999995,4.553,1.5,0.619,0.011,0.0
d,2020-02-15,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974,23.357,46.119,99.372,132.661,141.059,69.904,37.787,20.725,19.416,9.575,4.4479999999999995,4.525,1.3219999999999998,0.5459999999999999,0.009000000000000001,0.0
a,2020-02-16,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,6.41,14.91,35.34,54.3,72.43,47.13,52.36,30.31,15.96,6.0,0.12,1.12,0.4,0.01,0.0,0.0
b,2020-02-16,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070000000000001,5.823,13.884,37.086000000000006,53.611999999999995,79.659,46.755,54.005,31.656,17.351,5.481,0.131,1.141,0.368,0.01,0.0,0.0
c,2020-02-16,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,6.171,16.043,35.398,55.769999999999996,67.161,48.047000000000004,52.98,30.145999999999997,16.394000000000002,6.369,0.123,1.1900000000000002,0.38,0.011,0.0,0.0
d,2020-02-16,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,7.007,16.031,34.222,52.256,67.92200000000001,50.681000000000004,51.146,29.505,16.734,5.744,0.109,1.201,0.42100000000000004,0.009000000000000001,0.0,0.0
a,2020-02-17,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,7.46,26.74,38.53,15.41,38.2,61.98,38.32,19.89,7.3,6.35,2.76,0.55,0.1,0.01,0.0,0.0
b,2020-02-17,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,7.396,28.107999999999997,38.697,15.217,35.825,58.568,42.045,18.762,7.673,6.542,2.875,0.517,0.09000000000000001,0.009000000000000001,0.0,0.0
c,2020-02-17,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33499999999999996,6.726,25.189,42.181,14.814,39.163000000000004,59.168,41.874,18.161,7.663,6.348999999999999,2.78,0.546,0.099,0.01,0.0,0.0
d,2020-02-17,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369,7.219,29.069,36.01,16.532,38.349000000000004,62.244,41.94,19.826,7.555,5.731999999999999,2.867,0.6050000000000001,0.099,0.01,0.0,0.0
a,2020-02-18,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,7.63,37.75,51.39,111.69,166.28,194.45,191.83,157.9,97.22,32.55,5.29,5.21,2.35,0.75,0.05,0.0
b,2020-02-18,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,7.841,35.646,50.803,102.047,153.453,208.003,204.643,172.06900000000002,99.723,33.370999999999995,5.074,5.679,2.439,0.775,0.047,0.0
c,2020-02-18,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15500000000000003,7.63,40.658,48.317,101.251,158.037,195.541,193.764,145.377,101.923,35.488,5.176,5.305,2.499,0.778,0.054000000000000006,0.0
d,2020-02-18,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,7.257,41.495,53.274,115.216,160.663,195.468,186.288,142.451,96.968,30.642999999999997,4.964,4.761,2.42,0.77,0.046,0.0
a,2020-02-19,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,51.81,116.98,157.16,178.37,163.4,145.13,122.42,97.66,51.99,17.89,5.07,5.42,2.54,0.68,0.0,0.0
b,2020-02-19,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377999999999999,51.742000000000004,109.277,142.784,160.837,175.882,141.19299999999998,122.23100000000001,94.25,56.582,18.464000000000002,5.534000000000001,5.07,2.441,0.651,0.0,0.0
c,2020-02-19,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776,48.653000000000006,122.804,144.43099999999998,169.93200000000002,161.467,140.63,115.202,94.86699999999999,51.485,18.411,5.0280000000000005,5.587,2.426,0.7140000000000001,0.0,0.0
d,2020-02-19,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.374,55.169000000000004,120.884,152.406,170.193,160.609,154.623,123.354,88.937,49.047000000000004,19.273,4.6160000000000005,5.768,2.309,0.664,0.0,0.0
a,2020-02-20,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,54.56,123.48,170.79,199.67,205.91,204.79,187.06,145.2,86.77,30.11,5.32,5.55,2.73,0.69,0.0,0.0
b,2020-02-20,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882999999999999,53.256,127.961,184.206,213.82799999999997,219.4,215.97199999999998,201.438,140.84699999999998,80.03099999999999,31.511,5.308000000000001,6.0169999999999995,2.461,0.6729999999999999,0.0,0.0
c,2020-02-20,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407,50.190000000000005,111.408,172.759,200.20999999999998,190.793,191.272,197.039,155.885,85.919,28.242,5.316000000000001,5.356,2.587,0.6489999999999999,0.0,0.0
d,2020-02-20,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.143999999999999,59.836,132.584,169.111,190.87599999999998,207.194,223.596,198.556,140.78099999999998,90.834,27.895,4.91,5.4879999999999995,2.532,0.6639999999999999,0.0,0.0
a,2020-02-21,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,59.01,126.39,173.44,203.97,202.0,64.98,43.1,22.19,12.78,10.18,4.78,5.14,2.23,0.69,0.0,0.0
b,2020-02-21,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.202,61.022,132.411,157.332,191.571,193.857,63.61900000000001,46.021,21.215,13.889,10.577,4.352,5.526999999999999,2.402,0.6789999999999999,0.0,0.0
c,2020-02-21,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291,59.309999999999995,124.556,169.581,212.581,203.908,68.896,40.572,22.025000000000002,11.629999999999999,9.174,5.09,5.04,2.451,0.74,0.0,0.0
d,2020-02-21,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.594,53.693999999999996,138.924,159.09,189.073,197.38,61.634,42.178000000000004,23.379,13.62,10.024,4.698,4.715,2.317,0.711,0.0,0.0
a,2020-02-22,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,51.71,120.0,165.03,194.85,208.33,204.86,164.25,77.22,11.54,8.6,4.87,5.35,2.49,0.72,0.0,0.0
b,2020-02-22,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.051,53.487,110.217,149.703,177.98399999999998,218.30200000000002,199.75900000000001,167.036,80.016,10.933,8.152,5.063,5.409999999999999,2.375,0.6859999999999999,0.0,0.0
c,2020-02-22,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.689,48.172000000000004,120.149,150.164,199.349,190.735,191.162,161.153,74.922,11.157,9.366,4.502,5.303,2.2920000000000003,0.6599999999999999,0.0,0.0
d,2020-02-22,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.438000000000001,49.01,128.419,163.813,188.535,225.264,190.625,163.941,75.55799999999999,11.072999999999999,9.184999999999999,4.573,5.0409999999999995,2.386,0.6839999999999999,0.0,0.0
a,2020-02-23,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.48,66.18,136.31,183.87,211.18,222.77,220.94,193.86,152.08,101.16,40.08,5.6,5.64,2.87,0.72,0.01,0.0
b,2020-02-23,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.011,7.997000000000001,65.245,130.246,166.679,194.668,241.342,219.846,203.16500000000002,138.35000000000002,94.244,41.845,5.726999999999999,5.760999999999999,2.615,0.749,0.009000000000000001,0.0
c,2020-02-23,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,7.323,63.80200000000001,138.934,182.93,212.077,240.25900000000001,222.805,194.86,151.11700000000002,98.346,40.349,5.9079999999999995,5.834,2.599,0.741,0.01,0.0
d,2020-02-23,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.425000000000001,72.566,148.62800000000001,188.425,194.591,218.816,211.378,200.525,150.357,106.608,38.479,5.061999999999999,5.087999999999999,3.148,0.6779999999999999,0.009000000000000001,0.0
a,2020-02-24,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.11,59.32,116.62,156.7,174.34,171.17,133.15,150.83,118.38,67.72,15.52,4.76,5.3,2.54,0.72,0.0,0.0
b,2020-02-24,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.194,55.139,114.63000000000001,144.82999999999998,175.629,168.74599999999998,145.715,154.55300000000003,116.773,63.992,16.325,4.689,5.101,2.382,0.6779999999999999,0.0,0.0
c,2020-02-24,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.011,6.615,57.022,122.10300000000001,152.375,165.123,164.04299999999998,138.78300000000002,152.055,113.586,67.57,16.599,4.885,4.914,2.414,0.764,0.0,0.0
d,2020-02-24,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.474,64.155,106.21900000000001,158.58499999999998,182.5,187.22699999999998,123.834,164.07500000000002,128.173,68.473,16.669999999999998,4.559,4.991,2.303,0.6499999999999999,0.0,0.0
a,2020-02-25,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.63,4.54,13.02,31.75,33.62,35.95,36.2,45.68,24.39,10.39,6.03,0.12,0.55,0.12,0.08,0.05,0.0
b,2020-02-25,248.895,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.595,4.533,12.719,33.971000000000004,33.038999999999994,39.045,37.939,47.216,24.191,10.428,6.071000000000001,0.118,0.5,0.121,0.078,0.049,0.0
c,2020-02-25,268.795,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.692,4.604,12.144,28.852,32.824999999999996,35.718,33.568000000000005,46.894,24.565,10.094000000000001,6.099,0.129,0.5920000000000001,0.11,0.08600000000000001,0.048,0.0
d,2020-02-25,246.595,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.569,4.503,13.937999999999999,30.161,33.019,33.481,33.882000000000005,43.636,24.054000000000002,9.781,6.6000000000000005,0.13,0.528,0.119,0.076,0.049,0.0
a,2020-02-26,266.195,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.58,24.48,36.94,52.09,58.96,58.05,68.92,71.28,63.23,40.59,17.7,5.07,4.38,0.93,0.09,0.0,0.0
