ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
57,29.0,3.0,-1.0,0.0,0.0,12.0,-2.0,5.0,15.0,1.0,1.0,1.0,-11.0,-17.0,4.0,10.0,-13.0,-2.0,-3.0,-1.0,23.0,13.0,-3.0,-13.0,-11.0,-4.0,2.0,1.0,-25.0,-27.0,1.0,11.0,-32.0,-5.0,-8.0,-9.0,43.0,63.0,-1.0,-21.0,20.0,9.0,5.0,8.0,-64.0,-66.0,-5.0,17.0,-2.0,-2.0,2.0,3.0,-3.0,-12.0,1.0,-7.0,-1.0,-2.0,0.0,0.0,-18.0,-23.0,-3.0,4.0
58,7.0,-2.0,-2.0,-1.0,-12.0,-2.0,-42.0,-21.0,-2.0,1.0,5.0,11.0,-11.0,-32.0,-17.0,2.0,-12.0,-6.0,-5.0,3.0,-1.0,-7.0,-110.0,-23.0,17.0,4.0,7.0,7.0,5.0,10.0,46.0,-1.0,7.0,0.0,-1.0,-5.0,-3.0,11.0,3.0,5.0,-7.0,-3.0,-5.0,-2.0,-7.0,-5.0,82.0,19.0,-12.0,-1.0,0.0,-4.0,4.0,6.0,-47.0,-19.0,-12.0,-5.0,-4.0,-5.0,-5.0,-6.0,-15.0,-9.0
59,-4.0,-1.0,4.0,0.0,-1.0,4.0,-11.0,-9.0,-31.0,-4.0,-7.0,-9.0,-4.0,-12.0,-6.0,-35.0,0.0,-1.0,5.0,3.0,-6.0,-4.0,-37.0,25.0,40.0,-10.0,-7.0,-15.0,1.0,-15.0,6.0,-3.0,-13.0,6.0,3.0,16.0,18.0,45.0,6.0,32.0,15.0,-6.0,0.0,-15.0,-6.0,-2.0,41.0,16.0,-30.0,-2.0,-2.0,5.0,-1.0,-2.0,6.0,-29.0,22.0,27.0,3.0,7.0,-3.0,-13.0,6.0,11.0
61,44.0,9.0,6.0,3.0,-45.0,-52.0,-1.0,8.0,-13.0,-1.0,-1.0,-3.0,10.0,-11.0,-2.0,-1.0,9.0,-5.0,-11.0,-16.0,-17.0,11.0,-4.0,-2.0,-7.0,-3.0,-1.0,6.0,17.0,31.0,6.0,-4.0,-10.0,-3.0,4.0,7.0,18.0,-14.0,-4.0,1.0,-10.0,2.0,1.0,-1.0,-25.0,-8.0,1.0,-4.0,-18.0,-6.0,-3.0,-5.0,13.0,22.0,-2.0,-5.0,17.0,1.0,-4.0,-9.0,-14.0,8.0,-3.0,-7.0
62,14.0,11.0,5.0,17.0,3.0,-32.0,-37.0,-6.0,-6.0,-2.0,-5.0,-28.0,12.0,-1.0,-16.0,2.0,-12.0,5.0,-5.0,-1.0,-19.0,-6.0,16.0,-2.0,4.0,-30.0,15.0,20.0,-6.0,-5.0,-39.0,3.0,1.0,-12.0,-7.0,-27.0,-3.0,-4.0,8.0,0.0,-34.0,1.0,3.0,15.0,11.0,-7.0,30.0,24.0,44.0,5.0,5.0,0.0,18.0,38.0,-16.0,-3.0,-10.0,10.0,-3.0,-4.0,-4.0,19.0,58.0,5.0
63,-2.0,4.0,-2.0,-2.0,5.0,-10.0,3.0,22.0,2.0,-9.0,1.0,3.0,-10.0,-13.0,-3.0,-6.0,-9.0,-3.0,-2.0,1.0,15.0,8.0,2.0,0.0,-11.0,-2.0,-6.0,-11.0,12.0,9.0,1.0,2.0,15.0,3.0,2.0,-1.0,7.0,19.0,-1.0,-1.0,4.0,4.0,-1.0,-3.0,5.0,-13.0,-2.0,0.0,33.0,5.0,2.0,0.0,-5.0,-3.0,-1.0,1.0,11.0,-8.0,-3.0,-3.0,10.0,8.0,-2.0,6.0
64,-4.0,-4.0,3.0,3.0,-25.0,-46.0,-1.0,3.0,-7.0,-6.0,-4.0,-4.0,11.0,14.0,-3.0,-3.0,-9.0,5.0,-1.0,0.0,-4.0,-17.0,-1.0,-3.0,9.0,-4.0,-5.0,-5.0,22.0,27.0,-4.0,0.0,-3.0,-3.0,-4.0,-3.0,27.0,45.0,-5.0,-5.0,-8.0,9.0,8.0,10.0,-25.0,-66.0,9.0,6.0,-9.0,-10.0,-4.0,-4.0,-8.0,0.0,2.0,15.0,4.0,-4.0,-1.0,-1.0,7.0,26.0,3.0,-7.0
65,-3.0,-2.0,-1.0,1.0,-7.0,-2.0,-1.0,0.0,3.0,0.0,0.0,-2.0,-4.0,22.0,-1.0,-10.0,-29.0,-3.0,-1.0,0.0,1.0,-8.0,-3.0,-4.0,0.0,-3.0,-2.0,-1.0,5.0,-3.0,2.0,5.0,-10.0,-1.0,-3.0,0.0,2.0,5.0,-2.0,-5.0,27.0,3.0,0.0,0.0,-1.0,-10.0,0.0,5.0,-7.0,-1.0,-2.0,-1.0,14.0,9.0,-1.0,-8.0,-8.0,-5.0,-3.0,-6.0,37.0,40.0,-1.0,0.0
68,-8.0,-3.0,-4.0,7.0,0.0,-16.0,-26.0,12.0,18.0,-9.0,1.0,0.0,-12.0,-8.0,-56.0,-24.0,-12.0,14.0,-2.0,2.0,-3.0,-25.0,5.0,-8.0,-10.0,7.0,4.0,-1.0,9.0,27.0,17.0,10.0,23.0,-5.0,1.0,-3.0,5.0,-13.0,-71.0,-10.0,-84.0,-4.0,-1.0,-2.0,-20.0,-19.0,41.0,-10.0,65.0,16.0,0.0,2.0,15.0,17.0,11.0,7.0,-24.0,0.0,-1.0,-15.0,-10.0,-4.0,39.0,0.0
69,4.0,-7.0,1.0,4.0,9.0,0.0,-26.0,9.0,-27.0,-3.0,-1.0,-3.0,7.0,-2.0,-34.0,-19.0,1.0,-1.0,-4.0,0.0,-7.0,0.0,15.0,-20.0,-33.0,12.0,2.0,-2.0,9.0,28.0,67.0,39.0,27.0,1.0,3.0,-7.0,-8.0,-2.0,-33.0,-10.0,0.0,-5.0,-6.0,2.0,0.0,7.0,-3.0,5.0,17.0,4.0,-1.0,-3.0,-2.0,-11.0,25.0,3.0,-29.0,-5.0,1.0,8.0,1.0,-18.0,-12.0,-27.0
70,-16.0,-4.0,0.0,4.0,-23.0,-43.0,-4.0,-2.0,6.0,1.0,-3.0,-7.0,19.0,-7.0,-1.0,14.0,19.0,-4.0,-5.0,-6.0,18.0,41.0,1.0,-2.0,-2.0,-4.0,-5.0,-2.0,23.0,30.0,-1.0,-3.0,19.0,8.0,8.0,10.0,-17.0,-30.0,4.0,13.0,-22.0,-2.0,-2.0,-2.0,-11.0,-10.0,-2.0,-17.0,-26.0,0.0,-3.0,1.0,0.0,0.0,-2.0,-2.0,38.0,1.0,-3.0,-5.0,-6.0,6.0,-2.0,3.0
72,69.0,21.0,5.0,-8.0,-1.0,26.0,-30.0,-7.0,-21.0,-5.0,3.0,4.0,-13.0,0.0,50.0,10.0,5.0,9.0,-9.0,-10.0,11.0,-16.0,-16.0,-31.0,4.0,9.0,-5.0,22.0,-11.0,-7.0,-69.0,55.0,-21.0,-1.0,0.0,-32.0,29.0,-9.0,73.0,-13.0,6.0,11.0,-5.0,3.0,-11.0,49.0,55.0,15.0,-8.0,-2.0,2.0,4.0,-6.0,1.0,8.0,4.0,8.0,-20.0,-4.0,3.0,-6.0,-14.0,-29.0,-17.0
73,-4.0,-3.0,-3.0,-2.0,20.0,-6.0,-1.0,-3.0,-22.0,-6.0,-3.0,0.0,8.0,9.0,1.0,-4.0,8.0,1.0,1.0,1.0,-34.0,-35.0,-1.0,4.0,-4.0,0.0,-2.0,-6.0,-6.0,7.0,-4.0,-9.0,15.0,-1.0,-2.0,2.0,52.0,24.0,8.0,17.0,-18.0,-2.0,0.0,0.0,-18.0,-25.0,-8.0,-13.0,5.0,-1.0,-1.0,1.0,11.0,0.0,-1.0,-5.0,-4.0,0.0,2.0,1.0,-9.0,10.0,0.0,1.0
74,-22.0,11.0,-2.0,6.0,9.0,66.0,74.0,9.0,-35.0,0.0,4.0,-6.0,-11.0,-3.0,3.0,-5.0,72.0,-27.0,-13.0,6.0,-3.0,-17.0,-81.0,-36.0,17.0,7.0,8.0,2.0,1.0,24.0,81.0,39.0,-47.0,25.0,5.0,0.0,7.0,-6.0,-37.0,-14.0,32.0,2.0,2.0,3.0,-7.0,-1.0,6.0,29.0,-10.0,7.0,-4.0,-6.0,-3.0,-23.0,17.0,-6.0,-6.0,13.0,0.0,-4.0,-11.0,-2.0,-51.0,0.0
75,-19.0,-8.0,-4.0,-3.0,24.0,18.0,-7.0,-18.0,24.0,6.0,0.0,2.0,-21.0,-17.0,2.0,6.0,41.0,1.0,0.0,4.0,-25.0,-14.0,0.0,18.0,2.0,0.0,-3.0,-8.0,-11.0,-30.0,1.0,8.0,-12.0,-4.0,-2.0,-6.0,-3.0,10.0,4.0,-17.0,-29.0,1.0,2.0,4.0,58.0,41.0,-2.0,-7.0,-2.0,1.0,-1.0,0.0,-11.0,-2.0,-3.0,0.0,0.0,-3.0,-4.0,-6.0,1.0,-3.0,-6.0,-9.0
76,-42.0,-3.0,-3.0,2.0,-16.0,-15.0,60.0,22.0,36.0,7.0,-4.0,0.0,26.0,30.0,-14.0,9.0,-20.0,-5.0,-1.0,6.0,-27.0,2.0,21.0,-1.0,23.0,-4.0,-3.0,-14.0,8.0,-2.0,-11.0,-12.0,20.0,-1.0,-2.0,-5.0,-7.0,-9.0,-3.0,-23.0,-57.0,5.0,8.0,21.0,-5.0,-14.0,-15.0,3.0,58.0,6.0,-9.0,-11.0,-30.0,-8.0,12.0,-40.0,0.0,-1.0,0.0,2.0,31.0,33.0,91.0,55.0
77,18.0,0.0,4.0,2.0,-7.0,-30.0,-47.0,-25.0,-1.0,9.0,0.0,8.0,12.0,70.0,56.0,37.0,4.0,11.0,-7.0,5.0,-4.0,6.0,8.0,-1.0,11.0,-1.0,12.0,5.0,7.0,-24.0,14.0,-10.0,1.0,13.0,3.0,-4.0,8.0,11.0,-8.0,-1.0,-20.0,-12.0,-10.0,7.0,11.0,-13.0,-27.0,-7.0,17.0,2.0,8.0,-11.0,-8.0,5.0,18.0,3.0,-22.0,1.0,-15.0,-15.0,-1.0,-8.0,15.0,9.0
78,-6.0,3.0,4.0,1.0,-45.0,-67.0,-3.0,-4.0,3.0,-3.0,2.0,1.0,3.0,2.0,-1.0,-6.0,-2.0,-7.0,-5.0,-2.0,16.0,5.0,0.0,7.0,-12.0,2.0,0.0,-1.0,-37.0,-28.0,-5.0,-12.0,2.0,-2.0,-3.0,0.0,29.0,10.0,8.0,22.0,-39.0,-2.0,-4.0,0.0,-5.0,2.0,-1.0,-17.0,-8.0,-2.0,-1.0,-1.0,4.0,1.0,-4.0,-3.0,8.0,3.0,2.0,2.0,21.0,0.0,2.0,2.0
79,-17.0,-5.0,-2.0,2.0,7.0,0.0,-16.0,-3.0,25.0,0.0,-1.0,-2.0,1.0,16.0,27.0,0.0,-4.0,1.0,7.0,11.0,2.0,0.0,-72.0,-28.0,6.0,-2.0,-6.0,-8.0,0.0,-18.0,-6.0,1.0,-16.0,1.0,-2.0,-4.0,-6.0,1.0,-6.0,-1.0,-12.0,-4.0,-4.0,-2.0,-5.0,0.0,-7.0,-1.0,7.0,-1.0,-4.0,1.0,12.0,-15.0,-51.0,-11.0,-12.0,0.0,0.0,-2.0,-4.0,3.0,22.0,3.0
80,-19.0,-4.0,-13.0,3.0,-18.0,-34.0,-12.0,-11.0,10.0,54.0,-1.0,-5.0,-24.0,-15.0,-16.0,-11.0,-10.0,-47.0,9.0,8.0,46.0,25.0,23.0,-10.0,-12.0,-5.0,4.0,6.0,0.0,-15.0,-12.0,31.0,14.0,7.0,-9.0,-38.0,-38.0,8.0,-31.0,-40.0,-50.0,19.0,1.0,8.0,7.0,-19.0,36.0,7.0,62.0,12.0,4.0,0.0,-11.0,19.0,-5.0,5.0,-11.0,-10.0,-6.0,9.0,-2.0,-3.0,-22.0,0.0
81,-1.0,-4.0,-6.0,-8.0,17.0,2.0,14.0,6.0,4.0,-1.0,-1.0,-3.0,4.0,5.0,-8.0,-14.0,-6.0,0.0,2.0,6.0,-16.0,-2.0,4.0,6.0,-7.0,-4.0,1.0,4.0,-14.0,-22.0,-127.0,-17.0,-41.0,-4.0,-3.0,-29.0,17.0,11.0,104.0,24.0,85.0,2.0,-3.0,5.0,-5.0,15.0,42.0,21.0,-11.0,0.0,2.0,5.0,11.0,8.0,9.0,-5.0,-8.0,0.0,-2.0,0.0,6.0,-4.0,-68.0,-5.0
82,26.0,-4.0,0.0,1.0,22.0,30.0,1.0,-9.0,-2.0,-5.0,0.0,-1.0,-19.0,-33.0,-3.0,-2.0,-4.0,1.0,2.0,2.0,-31.0,-41.0,0.0,17.0,-16.0,-7.0,-4.0,-2.0,28.0,26.0,2.0,7.0,2.0,3.0,-1.0,0.0,-24.0,-15.0,-1.0,-3.0,-1.0,-2.0,-4.0,-6.0,21.0,9.0,-3.0,-3.0,-20.0,-3.0,-3.0,0.0,22.0,41.0,0.0,-4.0,21.0,4.0,3.0,3.0,-32.0,-49.0,-2.0,8.0
83,-20.0,-6.0,-1.0,2.0,22.0,26.0,1.0,-6.0,1.0,-2.0,1.0,-4.0,-42.0,-30.0,1.0,5.0,-13.0,1.0,1.0,1.0,17.0,3.0,-1.0,-13.0,11.0,-1.0,-3.0,-3.0,-9.0,4.0,-3.0,0.0,-2.0,-1.0,1.0,2.0,4.0,-7.0,4.0,3.0,0.0,-1.0,-2.0,-2.0,28.0,24.0,-2.0,-4.0,5.0,0.0,1.0,-3.0,-14.0,-5.0,0.0,6.0,7.0,-2.0,0.0,-2.0,-3.0,5.0,0.0,-4.0
84,-14.0,0.0,-3.0,12.0,-11.0,11.0,-96.0,-13.0,7.0,18.0,0.0,-4.0,15.0,21.0,-89.0,5.0,-9.0,-12.0,-5.0,-3.0,-35.0,-43.0,-119.0,-97.0,-38.0,-18.0,-7.0,12.0,-37.0,-45.0,-20.0,15.0,-5.0,-5.0,4.0,-33.0,39.0,8.0,-6.0,45.0,11.0,-6.0,-16.0,-8.0,-28.0,-3.0,-35.0,-6.0,25.0,14.0,5.0,2.0,8.0,20.0,114.0,29.0,1.0,1.0,2.0,6.0,18.0,25.0,12.0,23.0
85,-1.0,-2.0,-3.0,-2.0,-7.0,-10.0,-1.0,5.0,-24.0,-4.0,-3.0,-4.0,3.0,17.0,-1.0,-8.0,27.0,0.0,-3.0,-3.0,-2.0,-23.0,-8.0,-7.0,-5.0,1.0,3.0,1.0,20.0,-2.0,2.0,11.0,-9.0,1.0,1.0,2.0,-5.0,6.0,1.0,0.0,17.0,0.0,0.0,-2.0,-28.0,-17.0,-2.0,2.0,-31.0,-3.0,-3.0,-2.0,54.0,34.0,-1.0,-7.0,7.0,1.0,0.0,3.0,-22.0,-28.0,-3.0,-5.0
86,17.0,4.0,-9.0,-20.0,-7.0,-8.0,-17.0,1.0,-30.0,14.0,7.0,3.0,4.0,18.0,11.0,-23.0,25.0,-21.0,-8.0,1.0,-15.0,-15.0,-14.0,-5.0,-6.0,14.0,3.0,-5.0,28.0,-2.0,-6.0,14.0,-3.0,-15.0,-3.0,5.0,-6.0,10.0,84.0,1.0,9.0,-1.0,3.0,1.0,7.0,10.0,15.0,12.0,-12.0,4.0,-1.0,-3.0,-13.0,15.0,-10.0,-16.0,4.0,6.0,2.0,13.0,-4.0,-10.0,-32.0,5.0
88,-14.0,-2.0,-3.0,-4.0,-28.0,-4.0,-4.0,-3.0,1.0,-3.0,-1.0,-1.0,2.0,-24.0,-4.0,-3.0,-14.0,-3.0,-5.0,-8.0,3.0,7.0,-3.0,-4.0,35.0,4.0,2.0,7.0,22.0,-3.0,3.0,14.0,2.0,0.0,-4.0,-3.0,30.0,32.0,2.0,1.0,-11.0,-2.0,2.0,2.0,-38.0,-25.0,-1.0,0.0,-1.0,0.0,1.0,0.0,5.0,2.0,-4.0,-1.0,0.0,-3.0,0.0,-1.0,-14.0,-12.0,0.0,-2.0
89,-1.0,-1.0,-1.0,-2.0,23.0,22.0,2.0,1.0,1.0,3.0,2.0,1.0,5.0,31.0,3.0,2.0,-1.0,-2.0,-1.0,-4.0,-39.0,-36.0,-5.0,-1.0,3.0,0.0,2.0,6.0,6.0,-20.0,0.0,-3.0,-19.0,-2.0,-1.0,0.0,-3.0,-3.0,1.0,2.0,8.0,-1.0,-3.0,-5.0,-7.0,16.0,-2.0,-5.0,-3.0,1.0,0.0,2.0,44.0,19.0,-1.0,-2.0,-4.0,-3.0,-3.0,-2.0,-17.0,3.0,2.0,5.0
90,-8.0,-2.0,-1.0,-2.0,14.0,9.0,-2.0,-1.0,-9.0,-4.0,-2.0,-2.0,20.0,27.0,-2.0,-2.0,11.0,0.0,0.0,2.0,-5.0,-3.0,-1.0,-6.0,-18.0,-5.0,-4.0,-3.0,-1.0,-4.0,0.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,8.0,0.0,-1.0,2.0,-3.0,-5.0,-5.0,33.0,14.0,2.0,-2.0,-1.0,4.0,7.0,9.0,-38.0,-30.0,-3.0,-5.0,10.0,0.0,-1.0,3.0,-12.0,-24.0,1.0,4.0
92,-5.0,-1.0,-1.0,-3.0,9.0,11.0,1.0,3.0,4.0,0.0,-1.0,0.0,12.0,-2.0,-1.0,1.0,2.0,-2.0,-4.0,-5.0,35.0,19.0,-2.0,-5.0,1.0,1.0,2.0,2.0,-41.0,-28.0,0.0,3.0,-8.0,-4.0,-3.0,-4.0,-17.0,-4.0,2.0,-5.0,2.0,-4.0,-5.0,-7.0,10.0,28.0,-4.0,-4.0,4.0,2.0,1.0,-1.0,-29.0,-40.0,2.0,6.0,12.0,2.0,-4.0,1.0,58.0,42.0,-1.0,-5.0
93,-14.0,1.0,0.0,1.0,-17.0,-7.0,4.0,9.0,5.0,1.0,1.0,1.0,-8.0,-13.0,0.0,9.0,0.0,-1.0,-1.0,-4.0,5.0,-16.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,8.0,15.0,7.0,7.0,-3.0,-1.0,-4.0,-2.0,15.0,29.0,-3.0,-8.0,-13.0,-2.0,-2.0,1.0,-13.0,3.0,1.0,-8.0,14.0,0.0,-4.0,-7.0,-22.0,-3.0,0.0,7.0,2.0,0.0,-1.0,2.0,-9.0,-18.0,0.0,13.0
94,48.0,1.0,0.0,1.0,17.0,11.0,5.0,10.0,-12.0,-2.0,-1.0,-2.0,14.0,4.0,-3.0,-11.0,-9.0,-1.0,1.0,0.0,22.0,2.0,-1.0,2.0,24.0,5.0,3.0,0.0,-20.0,5.0,0.0,4.0,-23.0,2.0,1.0,-4.0,0.0,-17.0,-2.0,-5.0,8.0,1.0,-1.0,1.0,17.0,10.0,0.0,4.0,-14.0,-6.0,-4.0,-3.0,12.0,36.0,-1.0,-3.0,-14.0,0.0,1.0,3.0,43.0,0.0,-1.0,-16.0
95,9.0,1.0,5.0,5.0,-2.0,3.0,-26.0,-1.0,6.0,3.0,-3.0,-6.0,-4.0,11.0,-22.0,2.0,-10.0,3.0,-1.0,-2.0,-2.0,-2.0,9.0,-2.0,2.0,-1.0,-7.0,-8.0,8.0,6.0,38.0,-11.0,-7.0,1.0,6.0,3.0,1.0,-3.0,18.0,12.0,6.0,1.0,5.0,5.0,-4.0,6.0,-8.0,1.0,-27.0,-4.0,-3.0,-5.0,19.0,-8.0,-1.0,-9.0,6.0,-8.0,-3.0,-2.0,-14.0,-2.0,-20.0,7.0
96,46.0,-1.0,4.0,7.0,2.0,-4.0,3.0,1.0,19.0,6.0,5.0,3.0,-45.0,-26.0,-1.0,11.0,-4.0,2.0,-7.0,-8.0,24.0,12.0,4.0,-1.0,9.0,-4.0,5.0,11.0,-13.0,-15.0,-1.0,3.0,-20.0,-2.0,1.0,-1.0,2.0,9.0,-3.0,-12.0,-7.0,-2.0,-2.0,-4.0,13.0,10.0,-4.0,-6.0,3.0,0.0,-1.0,-1.0,9.0,12.0,-4.0,-3.0,-3.0,2.0,-5.0,-7.0,12.0,5.0,2.0,0.0
98,-11.0,-4.0,4.0,0.0,-51.0,-52.0,-4.0,-4.0,11.0,-3.0,-6.0,-4.0,15.0,26.0,4.0,14.0,-3.0,2.0,-1.0,-1.0,21.0,20.0,-1.0,-6.0,-6.0,1.0,-1.0,-6.0,-6.0,-14.0,-3.0,1.0,13.0,1.0,-2.0,-4.0,-28.0,-17.0,0.0,25.0,-19.0,-2.0,-3.0,-1.0,21.0,27.0,0.0,-10.0,2.0,-1.0,1.0,-2.0,-24.0,-36.0,-3.0,2.0,-7.0,-3.0,0.0,1.0,5.0,12.0,-3.0,-4.0
100,6.0,4.0,2.0,3.0,11.0,20.0,29.0,6.0,-3.0,2.0,0.0,1.0,-2.0,7.0,-56.0,0.0,5.0,-4.0,-2.0,-2.0,-9.0,-19.0,-26.0,-3.0,-18.0,-7.0,-3.0,1.0,-5.0,-23.0,-89.0,-66.0,8.0,1.0,4.0,4.0,5.0,17.0,72.0,22.0,-4.0,0.0,-3.0,-6.0,15.0,4.0,-17.0,8.0,8.0,-3.0,-3.0,-4.0,-6.0,5.0,83.0,16.0,0.0,0.0,-1.0,0.0,-12.0,-3.0,-61.0,-3.0
103,8.0,2.0,2.0,6.0,-13.0,-5.0,1.0,-2.0,3.0,-3.0,-3.0,-5.0,-5.0,-10.0,-2.0,2.0,-5.0,0.0,0.0,-2.0,-50.0,-38.0,-4.0,2.0,-6.0,1.0,-1.0,1.0,34.0,23.0,0.0,-5.0,-24.0,-2.0,-2.0,-2.0,-20.0,2.0,1.0,-3.0,27.0,0.0,0.0,1.0,3.0,9.0,1.0,-5.0,-8.0,-3.0,-8.0,-8.0,36.0,39.0,4.0,6.0,41.0,5.0,1.0,1.0,-7.0,-43.0,1.0,3.0
104,4.0,18.0,3.0,-4.0,-2.0,-8.0,-23.0,-10.0,-8.0,-20.0,-2.0,-1.0,-6.0,8.0,-19.0,-3.0,2.0,-5.0,-1.0,-2.0,3.0,-8.0,18.0,20.0,5.0,10.0,6.0,2.0,5.0,4.0,-25.0,-2.0,-1.0,23.0,-5.0,6.0,2.0,0.0,50.0,5.0,-16.0,2.0,-2.0,-13.0,-2.0,-2.0,-21.0,-16.0,40.0,-1.0,-3.0,-3.0,-22.0,-3.0,-12.0,-6.0,-28.0,-6.0,-1.0,5.0,18.0,0.0,-24.0,8.0
105,-5.0,4.0,3.0,-7.0,-9.0,-9.0,-32.0,-19.0,6.0,0.0,-8.0,2.0,-1.0,3.0,36.0,70.0,-4.0,18.0,15.0,1.0,9.0,0.0,-37.0,-22.0,0.0,-4.0,-3.0,-4.0,-4.0,5.0,20.0,-1.0,1.0,-3.0,1.0,5.0,1.0,-1.0,-7.0,-6.0,4.0,-12.0,-2.0,0.0,-3.0,-9.0,-17.0,-12.0,-26.0,-18.0,-2.0,7.0,9.0,11.0,24.0,15.0,45.0,-2.0,-8.0,-11.0,1.0,-6.0,-40.0,-19.0
106,1.0,-4.0,-3.0,-2.0,-7.0,-12.0,-64.0,-9.0,-11.0,-2.0,0.0,8.0,2.0,-7.0,-2.0,0.0,-10.0,-3.0,1.0,6.0,14.0,-16.0,-6.0,-5.0,0.0,-4.0,-7.0,-8.0,-8.0,4.0,4.0,-13.0,-8.0,1.0,0.0,2.0,4.0,6.0,-17.0,-3.0,8.0,-3.0,-4.0,-2.0,1.0,13.0,29.0,8.0,-3.0,-2.0,0.0,-1.0,-8.0,-17.0,-16.0,-8.0,-3.0,-3.0,2.0,0.0,-4.0,2.0,-28.0,-12.0
109,3.0,3.0,5.0,15.0,-20.0,-6.0,-2.0,-2.0,-18.0,-2.0,-1.0,-2.0,6.0,5.0,-2.0,-21.0,47.0,9.0,3.0,0.0,-31.0,-10.0,2.0,10.0,-9.0,-1.0,-1.0,0.0,8.0,0.0,2.0,6.0,2.0,-3.0,-1.0,-5.0,3.0,9.0,0.0,-1.0,6.0,-3.0,-2.0,-6.0,10.0,-2.0,0.0,2.0,-33.0,-7.0,-2.0,-1.0,5.0,6.0,-4.0,-13.0,1.0,1.0,-3.0,1.0,3.0,2.0,-1.0,-3.0
111,-6.0,-4.0,-2.0,-1.0,-2.0,-7.0,1.0,1.0,-7.0,-4.0,-7.0,-7.0,24.0,37.0,1.0,-4.0,11.0,4.0,4.0,1.0,-40.0,-44.0,-6.0,-2.0,3.0,1.0,3.0,4.0,-4.0,-15.0,-1.0,3.0,3.0,1.0,3.0,4.0,5.0,-12.0,-4.0,-9.0,-7.0,-5.0,-1.0,-4.0,7.0,12.0,4.0,8.0,-3.0,-2.0,-3.0,-1.0,7.0,13.0,-3.0,-7.0,-10.0,-3.0,-1.0,-6.0,18.0,5.0,-4.0,-6.0
112,8.0,14.0,2.0,3.0,-24.0,-27.0,0.0,1.0,-7.0,-13.0,-3.0,1.0,23.0,2.0,5.0,-2.0,-9.0,-1.0,-2.0,-2.0,-17.0,15.0,-4.0,-6.0,-15.0,-4.0,-4.0,-5.0,33.0,31.0,-1.0,-9.0,15.0,1.0,-3.0,-5.0,7.0,6.0,-3.0,7.0,-20.0,-1.0,5.0,4.0,-26.0,-15.0,1.0,1.0,40.0,6.0,-1.0,-1.0,37.0,38.0,-2.0,-15.0,1.0,2.0,2.0,2.0,-16.0,-31.0,-1.0,6.0
113,49.0,-4.0,-4.0,-6.0,10.0,-6.0,-41.0,11.0,-16.0,-2.0,6.0,3.0,-1.0,8.0,19.0,2.0,-13.0,-9.0,-7.0,-6.0,-10.0,-15.0,10.0,5.0,5.0,-1.0,-4.0,2.0,14.0,5.0,-1.0,-15.0,-18.0,-5.0,6.0,-7.0,-5.0,3.0,-27.0,-5.0,-23.0,2.0,4.0,8.0,1.0,2.0,-22.0,0.0,14.0,5.0,-6.0,-27.0,-17.0,-6.0,33.0,16.0,6.0,-4.0,0.0,5.0,19.0,16.0,38.0,1.0
114,11.0,2.0,-4.0,-8.0,52.0,29.0,1.0,7.0,0.0,-3.0,2.0,6.0,-39.0,-23.0,0.0,-1.0,-12.0,0.0,-2.0,-2.0,11.0,21.0,2.0,-1.0,-1.0,-1.0,-1.0,5.0,26.0,15.0,-3.0,-8.0,-1.0,-3.0,0.0,0.0,-1.0,11.0,6.0,3.0,2.0,-3.0,-3.0,-3.0,19.0,15.0,-4.0,-4.0,3.0,-3.0,1.0,2.0,-28.0,-19.0,-3.0,1.0,-19.0,-5.0,-4.0,-3.0,34.0,24.0,1.0,-6.0
115,-6.0,-1.0,4.0,6.0,1.0,2.0,9.0,1.0,-1.0,-1.0,2.0,13.0,-1.0,-15.0,2.0,7.0,5.0,-3.0,-1.0,-14.0,28.0,-11.0,-36.0,-11.0,5.0,-4.0,-9.0,-15.0,-28.0,18.0,19.0,2.0,-34.0,2.0,2.0,3.0,-3.0,-13.0,-23.0,3.0,56.0,0.0,-4.0,-1.0,-6.0,22.0,-78.0,-16.0,-2.0,7.0,12.0,19.0,13.0,5.0,63.0,56.0,26.0,3.0,5.0,10.0,24.0,36.0,115.0,1.0
