ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
56,-6.0,-3.0,-3.0,-2.0,-1.0,-4.0,-1.0,-5.0,0.0,0.0,-3.0,-5.0,-7.0,0.0,2.0,0.0,-4.0,-1.0,-1.0,3.0,5.0,13.0,3.0,9.0,-1.0,-1.0,1.0,3.0,4.0,-1.0,1.0,-1.0,-7.0,-3.0,-6.0,-6.0,51.0,42.0,2.0,-7.0,-16.0,2.0,11.0,16.0,-45.0,-81.0,-7.0,-15.0,3.0,1.0,-1.0,-1.0,-3.0,-8.0,7.0,41.0,42.0,4.0,0.0,-3.0,-31.0,-27.0,0.0,5.0
57,69.0,21.0,5.0,-8.0,-1.0,26.0,-30.0,-7.0,-21.0,-5.0,3.0,4.0,-13.0,0.0,50.0,10.0,5.0,9.0,-9.0,-10.0,11.0,-16.0,-16.0,-31.0,4.0,9.0,-5.0,22.0,-11.0,-7.0,-69.0,55.0,-21.0,-1.0,0.0,-32.0,29.0,-9.0,73.0,-13.0,6.0,11.0,-5.0,3.0,-11.0,49.0,55.0,15.0,-8.0,-2.0,2.0,4.0,-6.0,1.0,8.0,4.0,8.0,-20.0,-4.0,3.0,-6.0,-14.0,-29.0,-17.0
58,-23.0,-8.0,-8.0,2.0,-1.0,-19.0,-20.0,-11.0,2.0,1.0,3.0,-4.0,-7.0,8.0,-15.0,-1.0,-11.0,4.0,1.0,14.0,11.0,-8.0,-65.0,-17.0,1.0,3.0,-2.0,-9.0,-7.0,-21.0,9.0,-25.0,0.0,10.0,1.0,-6.0,-1.0,8.0,48.0,15.0,12.0,6.0,1.0,5.0,-7.0,2.0,-3.0,8.0,-14.0,-27.0,-7.0,28.0,34.0,-3.0,28.0,7.0,8.0,-1.0,-3.0,-32.0,-30.0,-19.0,-55.0,2.0
59,-8.0,-3.0,0.0,-1.0,-1.0,-8.0,-64.0,-48.0,10.0,-4.0,-6.0,-7.0,12.0,29.0,105.0,40.0,-7.0,1.0,2.0,4.0,-3.0,-6.0,-36.0,-9.0,0.0,1.0,1.0,-2.0,-4.0,16.0,50.0,0.0,3.0,1.0,3.0,1.0,-3.0,1.0,-11.0,-9.0,0.0,3.0,4.0,8.0,-11.0,-6.0,-34.0,-9.0,-3.0,-4.0,-6.0,-9.0,10.0,-12.0,-38.0,0.0,1.0,-1.0,-2.0,3.0,0.0,-1.0,39.0,-3.0
60,35.0,-8.0,-11.0,-10.0,-7.0,-20.0,84.0,-10.0,17.0,8.0,4.0,4.0,12.0,37.0,81.0,38.0,-2.0,-3.0,1.0,10.0,8.0,-15.0,-86.0,-22.0,2.0,-1.0,-3.0,-2.0,-3.0,-19.0,94.0,-13.0,-16.0,1.0,7.0,4.0,-5.0,-10.0,-115.0,-42.0,-11.0,-4.0,-8.0,-14.0,9.0,9.0,-41.0,17.0,14.0,0.0,1.0,5.0,-19.0,-1.0,-4.0,38.0,-2.0,-3.0,-1.0,-3.0,6.0,-2.0,60.0,-6.0
61,-2.0,-1.0,-1.0,1.0,26.0,13.0,1.0,-1.0,-6.0,-4.0,-4.0,3.0,3.0,14.0,-3.0,-5.0,29.0,-3.0,-2.0,0.0,2.0,6.0,0.0,1.0,-25.0,0.0,0.0,-4.0,-34.0,-2.0,-4.0,-11.0,36.0,2.0,1.0,0.0,27.0,-17.0,4.0,28.0,6.0,4.0,5.0,5.0,-13.0,-25.0,0.0,2.0,-6.0,0.0,-2.0,-3.0,31.0,13.0,0.0,3.0,-10.0,-5.0,-4.0,-3.0,-2.0,18.0,0.0,-13.0
62,6.0,-1.0,-1.0,3.0,23.0,20.0,-1.0,2.0,-1.0,-2.0,0.0,-3.0,-30.0,-23.0,0.0,0.0,3.0,7.0,4.0,3.0,8.0,-1.0,-1.0,10.0,-7.0,-2.0,0.0,1.0,14.0,0.0,1.0,1.0,-3.0,0.0,-1.0,3.0,14.0,7.0,-1.0,0.0,4.0,-1.0,-3.0,-5.0,0.0,7.0,-1.0,8.0,1.0,-2.0,-1.0,0.0,-5.0,16.0,1.0,-5.0,0.0,-1.0,1.0,-2.0,-13.0,-46.0,-8.0,-4.0
64,6.0,0.0,3.0,9.0,-6.0,-12.0,-12.0,28.0,-24.0,-4.0,-10.0,-39.0,-2.0,5.0,36.0,-28.0,12.0,-6.0,-4.0,6.0,-1.0,-21.0,-107.0,14.0,-5.0,3.0,2.0,-6.0,-14.0,-3.0,34.0,1.0,14.0,-1.0,1.0,5.0,18.0,10.0,124.0,19.0,-2.0,-5.0,-5.0,2.0,2.0,-12.0,-96.0,-9.0,2.0,-6.0,-3.0,0.0,-14.0,-13.0,34.0,-23.0,-3.0,-1.0,-3.0,-6.0,1.0,4.0,3.0,4.0
65,43.0,-12.0,4.0,4.0,-2.0,3.0,48.0,-24.0,61.0,31.0,3.0,-5.0,23.0,4.0,95.0,30.0,4.0,-20.0,-5.0,16.0,-1.0,29.0,-39.0,-22.0,-3.0,2.0,4.0,2.0,20.0,-6.0,35.0,11.0,-19.0,-1.0,-5.0,-6.0,-13.0,3.0,-37.0,10.0,-12.0,-4.0,-1.0,-3.0,-2.0,-11.0,-25.0,-17.0,10.0,17.0,6.0,-1.0,3.0,20.0,21.0,3.0,10.0,-21.0,-4.0,8.0,2.0,-23.0,2.0,-8.0
66,-19.0,-2.0,-3.0,-12.0,-1.0,-1.0,-34.0,5.0,-24.0,-1.0,-4.0,-4.0,-6.0,-8.0,-17.0,10.0,18.0,1.0,3.0,2.0,-1.0,-4.0,30.0,3.0,-1.0,0.0,-3.0,0.0,3.0,1.0,5.0,-8.0,-7.0,-3.0,3.0,8.0,-1.0,-9.0,-29.0,-12.0,-1.0,1.0,1.0,1.0,7.0,-11.0,4.0,3.0,-7.0,-3.0,-6.0,-14.0,-18.0,5.0,-20.0,-12.0,-62.0,-4.0,-1.0,-2.0,-21.0,-10.0,-111.0,-44.0
67,9.0,0.0,-1.0,-1.0,10.0,6.0,-2.0,0.0,-17.0,-4.0,0.0,-3.0,-7.0,8.0,-1.0,-4.0,-13.0,9.0,-1.0,-3.0,6.0,10.0,-1.0,2.0,-26.0,-13.0,-1.0,2.0,5.0,9.0,-5.0,-10.0,-2.0,1.0,0.0,1.0,-17.0,-27.0,-4.0,-10.0,9.0,-1.0,-2.0,3.0,16.0,-7.0,1.0,7.0,-6.0,-1.0,-3.0,-2.0,-12.0,-6.0,-1.0,-2.0,14.0,2.0,-2.0,-2.0,18.0,16.0,1.0,-1.0
68,-15.0,-2.0,1.0,-3.0,4.0,9.0,16.0,-19.0,2.0,-2.0,-2.0,2.0,0.0,-10.0,-23.0,-2.0,2.0,1.0,0.0,2.0,4.0,9.0,6.0,2.0,-2.0,-3.0,0.0,-3.0,-30.0,-15.0,-101.0,-19.0,0.0,-1.0,-3.0,-5.0,21.0,-3.0,24.0,27.0,-39.0,1.0,-2.0,-6.0,-1.0,20.0,65.0,-7.0,40.0,-4.0,-2.0,0.0,10.0,-14.0,35.0,10.0,12.0,3.0,2.0,-2.0,5.0,9.0,16.0,17.0
69,3.0,0.0,-3.0,-1.0,12.0,-2.0,0.0,-6.0,-6.0,-2.0,-5.0,-4.0,37.0,25.0,-3.0,-1.0,3.0,2.0,4.0,5.0,-54.0,-55.0,-4.0,7.0,-11.0,-1.0,0.0,-1.0,0.0,-6.0,-1.0,-7.0,-3.0,-3.0,0.0,-2.0,-17.0,-11.0,1.0,3.0,-9.0,1.0,-1.0,-2.0,30.0,14.0,3.0,3.0,10.0,2.0,-1.0,-2.0,35.0,28.0,2.0,1.0,8.0,1.0,-1.0,-5.0,-45.0,-43.0,-11.0,-13.0
70,44.0,4.0,1.0,9.0,29.0,5.0,85.0,14.0,11.0,0.0,-3.0,-14.0,-14.0,5.0,5.0,68.0,2.0,-3.0,0.0,0.0,10.0,5.0,-27.0,-12.0,-15.0,-3.0,-1.0,-3.0,-7.0,6.0,11.0,24.0,-6.0,0.0,-1.0,0.0,1.0,-2.0,12.0,-10.0,4.0,2.0,6.0,19.0,-19.0,-10.0,-45.0,-26.0,-17.0,-8.0,-7.0,-24.0,33.0,-17.0,-33.0,23.0,-25.0,-4.0,-5.0,-12.0,-25.0,11.0,-79.0,-73.0
71,-1.0,1.0,-2.0,-4.0,-18.0,1.0,-1.0,-5.0,-4.0,-4.0,-3.0,-10.0,23.0,4.0,-8.0,-7.0,-1.0,-4.0,0.0,5.0,-15.0,-3.0,-2.0,4.0,0.0,0.0,-2.0,3.0,2.0,-2.0,-9.0,-2.0,-1.0,1.0,2.0,-2.0,-2.0,1.0,7.0,3.0,2.0,5.0,-2.0,-5.0,-2.0,1.0,-5.0,-5.0,-1.0,-10.0,-2.0,11.0,5.0,1.0,25.0,10.0,0.0,0.0,-4.0,-9.0,6.0,2.0,13.0,1.0
72,12.0,1.0,2.0,0.0,6.0,-18.0,-13.0,14.0,-46.0,-3.0,2.0,6.0,-6.0,25.0,-40.0,-52.0,39.0,1.0,-2.0,2.0,1.0,-18.0,-32.0,36.0,11.0,2.0,2.0,0.0,-1.0,10.0,58.0,13.0,-9.0,-7.0,-5.0,-7.0,2.0,11.0,23.0,6.0,-2.0,0.0,-2.0,-1.0,-4.0,-2.0,-14.0,-29.0,-12.0,-2.0,-1.0,0.0,4.0,-5.0,-48.0,-10.0,-4.0,-4.0,-2.0,2.0,-10.0,2.0,2.0,-21.0
73,19.0,27.0,11.0,3.0,1.0,12.0,63.0,19.0,-11.0,-35.0,-1.0,4.0,15.0,2.0,-6.0,-10.0,8.0,-8.0,0.0,-6.0,4.0,3.0,-18.0,9.0,-15.0,5.0,2.0,1.0,-13.0,-5.0,73.0,1.0,8.0,3.0,-8.0,-4.0,2.0,5.0,-68.0,-15.0,-6.0,10.0,-4.0,-4.0,-7.0,-17.0,-47.0,-15.0,-2.0,2.0,5.0,6.0,3.0,11.0,70.0,-16.0,39.0,-5.0,-3.0,-11.0,7.0,10.0,56.0,81.0
74,1.0,0.0,-1.0,2.0,-34.0,-23.0,1.0,6.0,-10.0,-1.0,-2.0,-2.0,7.0,8.0,0.0,-5.0,3.0,-1.0,-1.0,0.0,10.0,9.0,-3.0,2.0,-12.0,-3.0,-3.0,-4.0,0.0,8.0,2.0,2.0,-11.0,-1.0,-5.0,-5.0,-2.0,-4.0,-1.0,-7.0,12.0,4.0,3.0,0.0,-8.0,-11.0,2.0,5.0,-10.0,-2.0,1.0,1.0,10.0,12.0,1.0,-12.0,0.0,-7.0,-6.0,-8.0,19.0,15.0,-3.0,9.0
75,4.0,12.0,-9.0,-26.0,3.0,-11.0,73.0,53.0,-44.0,-9.0,-4.0,-5.0,-17.0,16.0,-17.0,-31.0,64.0,-4.0,-3.0,-15.0,-1.0,-3.0,-36.0,37.0,1.0,4.0,-3.0,19.0,-3.0,-10.0,-17.0,-4.0,-5.0,9.0,10.0,15.0,-19.0,8.0,69.0,-1.0,-4.0,-17.0,-1.0,9.0,10.0,0.0,-88.0,-46.0,-4.0,2.0,-8.0,-32.0,10.0,-9.0,42.0,27.0,-10.0,-31.0,-11.0,-4.0,-14.0,17.0,46.0,9.0
76,54.0,0.0,-2.0,3.0,-12.0,2.0,37.0,8.0,-10.0,-2.0,1.0,0.0,9.0,0.0,-20.0,-6.0,-19.0,0.0,0.0,5.0,0.0,4.0,-6.0,12.0,24.0,2.0,2.0,7.0,9.0,-14.0,-98.0,-24.0,-55.0,-3.0,-7.0,-13.0,1.0,14.0,127.0,26.0,65.0,2.0,0.0,11.0,-4.0,4.0,-66.0,-6.0,2.0,1.0,3.0,-2.0,-2.0,-1.0,-19.0,-8.0,8.0,4.0,3.0,7.0,18.0,17.0,109.0,13.0
77,-3.0,2.0,-3.0,-4.0,0.0,-10.0,12.0,14.0,-19.0,-4.0,-4.0,-16.0,2.0,-5.0,-116.0,-64.0,1.0,1.0,1.0,1.0,-14.0,2.0,64.0,10.0,-19.0,2.0,6.0,1.0,12.0,14.0,30.0,23.0,36.0,-3.0,-3.0,-6.0,-5.0,9.0,2.0,-18.0,3.0,3.0,5.0,13.0,-3.0,-7.0,-42.0,0.0,5.0,-5.0,-3.0,-2.0,18.0,1.0,16.0,-4.0,6.0,1.0,-3.0,-4.0,-17.0,-14.0,-15.0,1.0
78,4.0,-2.0,-2.0,-3.0,-12.0,-14.0,-1.0,-7.0,-18.0,-3.0,-4.0,-2.0,10.0,30.0,0.0,-14.0,2.0,-1.0,-1.0,1.0,-3.0,-19.0,-5.0,-4.0,-9.0,-6.0,-9.0,-6.0,74.0,63.0,-2.0,-1.0,15.0,7.0,4.0,6.0,-30.0,-26.0,3.0,9.0,-5.0,-7.0,1.0,-2.0,-3.0,-3.0,1.0,5.0,-17.0,-4.0,-5.0,-4.0,13.0,34.0,-2.0,-18.0,13.0,2.0,2.0,1.0,0.0,1.0,-4.0,-1.0
79,12.0,11.0,-2.0,-18.0,14.0,15.0,51.0,7.0,-45.0,6.0,3.0,2.0,-17.0,-7.0,53.0,5.0,39.0,2.0,-4.0,-1.0,2.0,-13.0,7.0,26.0,-5.0,-12.0,-4.0,-1.0,14.0,24.0,-15.0,-32.0,8.0,14.0,3.0,8.0,1.0,-1.0,-27.0,-4.0,-39.0,0.0,0.0,-6.0,-8.0,-15.0,-10.0,2.0,12.0,4.0,2.0,-1.0,-2.0,-8.0,-12.0,0.0,11.0,3.0,0.0,-7.0,-4.0,2.0,-41.0,-14.0
80,10.0,1.0,3.0,7.0,12.0,-20.0,-1.0,2.0,-14.0,-2.0,-1.0,0.0,-10.0,5.0,-2.0,-10.0,-5.0,-4.0,-3.0,-1.0,22.0,12.0,1.0,5.0,-31.0,-3.0,-1.0,1.0,12.0,2.0,-4.0,-5.0,39.0,4.0,-2.0,-5.0,-14.0,-21.0,-1.0,4.0,17.0,0.0,-2.0,1.0,14.0,28.0,0.0,-2.0,9.0,4.0,7.0,3.0,-50.0,-41.0,-1.0,7.0,-13.0,-3.0,-1.0,-3.0,0.0,-4.0,-1.0,-8.0
83,2.0,-1.0,0.0,-2.0,9.0,13.0,3.0,3.0,-5.0,4.0,0.0,0.0,-13.0,-1.0,0.0,1.0,2.0,-5.0,-5.0,-3.0,25.0,11.0,3.0,-1.0,-6.0,-1.0,-2.0,-1.0,-20.0,19.0,3.0,-1.0,0.0,-2.0,3.0,2.0,14.0,-9.0,0.0,1.0,-5.0,-1.0,0.0,-1.0,-9.0,-14.0,-6.0,-6.0,4.0,1.0,1.0,-1.0,-20.0,-14.0,-1.0,3.0,-2.0,-4.0,-9.0,-8.0,57.0,38.0,1.0,0.0
84,5.0,4.0,5.0,0.0,3.0,4.0,53.0,-39.0,-7.0,-9.0,-7.0,7.0,-2.0,-11.0,41.0,25.0,5.0,11.0,6.0,2.0,5.0,-9.0,-33.0,-2.0,-36.0,-11.0,-10.0,-3.0,-4.0,-3.0,12.0,10.0,3.0,12.0,-5.0,2.0,11.0,4.0,-5.0,-10.0,7.0,-5.0,2.0,1.0,0.0,1.0,-5.0,-8.0,-12.0,-6.0,-4.0,-7.0,-1.0,0.0,19.0,0.0,54.0,11.0,-2.0,-13.0,-19.0,-34.0,-42.0,-26.0
85,-17.0,19.0,11.0,4.0,2.0,-3.0,-49.0,-6.0,-1.0,-13.0,-3.0,4.0,-11.0,-21.0,11.0,-4.0,12.0,-2.0,-9.0,-20.0,27.0,-12.0,-29.0,2.0,-7.0,-11.0,0.0,-2.0,-6.0,51.0,20.0,6.0,16.0,26.0,8.0,0.0,-6.0,-6.0,-20.0,-5.0,-19.0,-23.0,-7.0,6.0,-1.0,-34.0,6.0,-26.0,-4.0,1.0,3.0,4.0,-1.0,6.0,-9.0,6.0,2.0,-7.0,1.0,-1.0,7.0,8.0,12.0,2.0
87,-26.0,7.0,1.0,-1.0,-2.0,-25.0,25.0,7.0,52.0,3.0,3.0,10.0,13.0,32.0,-22.0,-6.0,0.0,0.0,-1.0,-10.0,0.0,-9.0,-121.0,-15.0,-14.0,-2.0,-1.0,0.0,-6.0,8.0,97.0,22.0,17.0,0.0,-2.0,-1.0,8.0,22.0,26.0,-18.0,5.0,3.0,7.0,10.0,-8.0,-12.0,1.0,26.0,-11.0,0.0,-2.0,-8.0,9.0,14.0,-10.0,3.0,-6.0,-4.0,-6.0,-6.0,-10.0,-19.0,-75.0,-45.0
88,45.0,5.0,-1.0,1.0,-13.0,-6.0,3.0,9.0,-3.0,1.0,-2.0,-1.0,8.0,14.0,2.0,-1.0,7.0,0.0,-1.0,-2.0,4.0,16.0,-1.0,0.0,-14.0,-1.0,0.0,-1.0,17.0,9.0,-3.0,-6.0,-9.0,-2.0,2.0,2.0,-22.0,-31.0,-2.0,-3.0,-6.0,-3.0,-2.0,-6.0,17.0,24.0,4.0,-2.0,10.0,-1.0,-2.0,1.0,1.0,9.0,-1.0,4.0,-7.0,0.0,0.0,-4.0,-10.0,-10.0,-2.0,5.0
89,-6.0,-6.0,-4.0,-7.0,-11.0,-1.0,-22.0,-11.0,21.0,3.0,-8.0,-2.0,10.0,12.0,43.0,-4.0,-32.0,-6.0,-1.0,3.0,-7.0,-12.0,37.0,-8.0,4.0,7.0,1.0,7.0,0.0,21.0,-18.0,0.0,24.0,2.0,1.0,2.0,-1.0,-12.0,-25.0,5.0,-53.0,33.0,5.0,-1.0,-5.0,-4.0,-24.0,10.0,32.0,-36.0,-10.0,-10.0,8.0,-27.0,-92.0,-73.0,-3.0,-1.0,6.0,12.0,14.0,9.0,59.0,36.0
90,-10.0,-7.0,-5.0,-4.0,15.0,24.0,-3.0,-18.0,-15.0,-2.0,1.0,4.0,-17.0,1.0,-2.0,-5.0,-15.0,-8.0,-8.0,-6.0,5.0,19.0,-3.0,8.0,37.0,6.0,4.0,4.0,7.0,-4.0,3.0,-6.0,10.0,1.0,-1.0,-2.0,-16.0,-32.0,-12.0,8.0,-6.0,0.0,0.0,-1.0,-21.0,-14.0,-1.0,-13.0,-2.0,-7.0,-5.0,-5.0,14.0,37.0,-4.0,-10.0,-17.0,4.0,2.0,6.0,33.0,-26.0,3.0,2.0
96,-4.0,-4.0,-4.0,-5.0,30.0,45.0,2.0,-14.0,22.0,0.0,1.0,0.0,-21.0,-8.0,-4.0,-2.0,-37.0,-4.0,1.0,1.0,-11.0,-25.0,1.0,-8.0,24.0,-1.0,-3.0,-6.0,8.0,10.0,-4.0,-2.0,8.0,2.0,0.0,-1.0,-24.0,-28.0,-4.0,13.0,7.0,2.0,0.0,-2.0,13.0,19.0,4.0,28.0,-5.0,-2.0,-3.0,-4.0,23.0,32.0,-3.0,-23.0,-7.0,-1.0,1.0,0.0,-26.0,-30.0,4.0,20.0
97,18.0,0.0,3.0,-1.0,-2.0,-3.0,67.0,35.0,6.0,-3.0,-1.0,-3.0,-1.0,11.0,-2.0,0.0,-11.0,-1.0,1.0,16.0,2.0,-10.0,-24.0,-5.0,7.0,1.0,2.0,5.0,14.0,-2.0,67.0,8.0,-15.0,1.0,-5.0,-12.0,-3.0,8.0,-52.0,-7.0,2.0,-3.0,0.0,3.0,-7.0,0.0,46.0,-10.0,-28.0,3.0,1.0,5.0,-3.0,-7.0,15.0,-3.0,42.0,-1.0,-2.0,-1.0,3.0,5.0,-28.0,-3.0
98,1.0,4.0,3.0,7.0,0.0,-1.0,16.0,27.0,-23.0,-3.0,-2.0,-3.0,4.0,9.0,-8.0,-16.0,5.0,-1.0,0.0,11.0,2.0,-1.0,-8.0,1.0,10.0,0.0,-1.0,-1.0,-7.0,-12.0,-45.0,11.0,1.0,-1.0,-1.0,-3.0,3.0,-1.0,15.0,-14.0,-37.0,1.0,1.0,-4.0,1.0,2.0,13.0,8.0,59.0,-3.0,-3.0,-1.0,-5.0,0.0,-36.0,6.0,-8.0,0.0,-2.0,-7.0,9.0,-3.0,4.0,-14.0
99,-17.0,-4.0,-4.0,-2.0,7.0,-12.0,-1.0,-15.0,14.0,2.0,0.0,1.0,-11.0,0.0,-2.0,4.0,-8.0,-1.0,-1.0,3.0,23.0,27.0,-2.0,-4.0,5.0,-2.0,-2.0,-4.0,-34.0,-5.0,3.0,4.0,6.0,1.0,4.0,7.0,28.0,-6.0,0.0,2.0,-11.0,-6.0,0.0,-4.0,-33.0,-51.0,-4.0,1.0,-6.0,3.0,-2.0,1.0,2.0,6.0,-1.0,-5.0,31.0,6.0,0.0,1.0,-10.0,7.0,-2.0,0.0
100,-11.0,-5.0,3.0,2.0,-3.0,-16.0,-3.0,2.0,-34.0,3.0,-1.0,2.0,17.0,-9.0,-3.0,-10.0,86.0,5.0,-3.0,-6.0,-22.0,-3.0,5.0,21.0,1.0,10.0,4.0,7.0,-7.0,-5.0,-4.0,-18.0,12.0,-6.0,-4.0,-6.0,5.0,10.0,2.0,26.0,-22.0,-3.0,0.0,1.0,2.0,2.0,-2.0,-5.0,-22.0,-4.0,-1.0,-7.0,25.0,5.0,0.0,6.0,7.0,1.0,-1.0,0.0,-2.0,9.0,-3.0,-6.0
101,-22.0,-3.0,0.0,1.0,-10.0,-35.0,4.0,32.0,-9.0,0.0,1.0,0.0,-16.0,-29.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-4.0,16.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,4.0,3.0,3.0,0.0,-6.0,-3.0,-1.0,2.0,-3.0,6.0,-4.0,-11.0,-6.0,1.0,3.0,4.0,1.0,20.0,3.0,3.0,5.0,-2.0,-6.0,-4.0,-4.0,-28.0,-3.0,3.0,-6.0,-1.0,-2.0,-3.0,12.0,32.0,4.0,-9.0
103,-13.0,-3.0,-2.0,2.0,49.0,24.0,2.0,-4.0,-6.0,0.0,2.0,-5.0,-52.0,-42.0,-2.0,0.0,28.0,-3.0,-3.0,-2.0,-9.0,26.0,-1.0,8.0,-8.0,2.0,3.0,0.0,-21.0,-35.0,-2.0,3.0,-10.0,0.0,-4.0,-10.0,-10.0,11.0,-3.0,-2.0,8.0,-3.0,-3.0,-1.0,54.0,20.0,2.0,-2.0,0.0,-1.0,-1.0,3.0,9.0,23.0,1.0,0.0,-8.0,-2.0,2.0,1.0,-14.0,-28.0,-4.0,3.0
104,-13.0,-10.0,-4.0,-1.0,2.0,-5.0,2.0,3.0,31.0,-5.0,-2.0,2.0,-9.0,2.0,-6.0,-5.0,-13.0,-15.0,2.0,-3.0,-1.0,3.0,-8.0,7.0,-15.0,-7.0,-1.0,8.0,10.0,2.0,13.0,-9.0,13.0,14.0,9.0,3.0,-19.0,-2.0,-48.0,-8.0,-17.0,-4.0,-9.0,3.0,14.0,-10.0,39.0,15.0,-3.0,-15.0,-10.0,-28.0,-3.0,-1.0,-34.0,-10.0,11.0,2.0,-4.0,-18.0,4.0,0.0,68.0,6.0
105,-6.0,-31.0,-21.0,-9.0,6.0,-18.0,3.0,-13.0,-2.0,-1.0,2.0,2.0,5.0,-2.0,7.0,0.0,-6.0,8.0,-3.0,2.0,-11.0,10.0,6.0,9.0,12.0,-9.0,4.0,-16.0,5.0,-3.0,-11.0,8.0,-7.0,9.0,-4.0,11.0,-14.0,-10.0,-18.0,-15.0,-8.0,2.0,4.0,5.0,25.0,-1.0,5.0,-1.0,0.0,-11.0,-7.0,0.0,5.0,9.0,-6.0,-11.0,10.0,3.0,-5.0,-18.0,-4.0,-9.0,-6.0,2.0
106,-1.0,-14.0,-21.0,-1.0,10.0,10.0,67.0,5.0,-13.0,4.0,42.0,37.0,-2.0,-19.0,14.0,4.0,-43.0,-40.0,-12.0,0.0,-3.0,-6.0,-65.0,0.0,51.0,-13.0,-14.0,-27.0,-16.0,3.0,13.0,-1.0,36.0,-1.0,9.0,-22.0,25.0,10.0,-16.0,-15.0,28.0,64.0,-16.0,-5.0,-25.0,30.0,-9.0,30.0,6.0,-22.0,-4.0,8.0,2.0,-12.0,26.0,-3.0,-12.0,-52.0,4.0,22.0,3.0,17.0,-16.0,-5.0
107,12.0,2.0,0.0,1.0,-6.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,13.0,6.0,1.0,-5.0,-1.0,-2.0,-2.0,-3.0,-2.0,7.0,2.0,-3.0,-1.0,-4.0,-5.0,-2.0,-6.0,1.0,-1.0,-8.0,-4.0,6.0,4.0,5.0,10.0,10.0,1.0,3.0,-11.0,-2.0,-3.0,-5.0,-10.0,-16.0,-2.0,-14.0,9.0,2.0,-3.0,-1.0,49.0,38.0,1.0,7.0,-27.0,-5.0,1.0,3.0,-33.0,-36.0,-1.0,-10.0
109,37.0,4.0,3.0,1.0,0.0,-20.0,-5.0,5.0,2.0,0.0,0.0,-2.0,-10.0,-1.0,-5.0,2.0,-15.0,-5.0,-6.0,-6.0,21.0,26.0,0.0,-7.0,-17.0,-6.0,-4.0,-9.0,-19.0,-25.0,-5.0,-14.0,-9.0,3.0,3.0,3.0,-1.0,5.0,2.0,12.0,-9.0,-2.0,3.0,1.0,5.0,2.0,-3.0,-2.0,-6.0,-1.0,-2.0,-4.0,-9.0,-10.0,-4.0,-10.0,9.0,-1.0,1.0,2.0,-35.0,-28.0,-3.0,1.0
110,9.0,-1.0,-4.0,-5.0,-3.0,-15.0,2.0,3.0,-4.0,-2.0,-4.0,-3.0,-6.0,7.0,-1.0,-4.0,-3.0,-3.0,-3.0,2.0,11.0,18.0,1.0,-1.0,6.0,-1.0,1.0,2.0,33.0,-2.0,0.0,-3.0,-2.0,0.0,0.0,-3.0,-32.0,-30.0,-2.0,3.0,-27.0,-4.0,2.0,-2.0,-20.0,-3.0,-1.0,-10.0,20.0,3.0,2.0,1.0,14.0,8.0,-1.0,4.0,1.0,1.0,-3.0,2.0,-2.0,15.0,2.0,0.0
111,-6.0,-4.0,-2.0,-5.0,5.0,11.0,8.0,1.0,-1.0,2.0,4.0,2.0,-28.0,-17.0,4.0,2.0,-27.0,-7.0,-4.0,-5.0,-2.0,9.0,-12.0,-9.0,3.0,-1.0,-4.0,-5.0,-12.0,-7.0,-2.0,4.0,19.0,2.0,-3.0,6.0,45.0,45.0,1.0,0.0,-4.0,5.0,1.0,0.0,22.0,-2.0,-2.0,4.0,-7.0,-3.0,7.0,3.0,-47.0,-46.0,5.0,-2.0,-12.0,-3.0,0.0,5.0,-5.0,-29.0,0.0,2.0
112,13.0,-2.0,-1.0,-4.0,10.0,37.0,1.0,5.0,-12.0,-6.0,-8.0,-4.0,60.0,28.0,-2.0,-11.0,-18.0,3.0,7.0,3.0,-49.0,-47.0,-1.0,3.0,12.0,3.0,3.0,1.0,-10.0,-30.0,4.0,3.0,23.0,0.0,-5.0,-2.0,35.0,35.0,-1.0,16.0,-8.0,1.0,3.0,5.0,5.0,-17.0,0.0,-10.0,-1.0,0.0,-3.0,-3.0,-31.0,-3.0,-2.0,0.0,1.0,-3.0,1.0,2.0,-4.0,3.0,-3.0,-1.0
