ID,model,year,transmission,mileage,fuelType,tax(£),mpg,engineSize
536, Ioniq,2017,Automatic,17666,Hybrid,135,78.5,1.6
538, Kona,2019,Semi-Auto,50,Petrol,145,37.7,1.6
540, Santa Fe,2017,Manual,26306,Diesel,205,47.1,2.2
541, Tucson,2017,Manual,21119,Diesel,30,61.7,1.7
542, Kona,2019,Manual,1001,Petrol,145,44.1,1.0
544, Tucson,2019,Manual,11751,Petrol,145,34.9,1.6
545, IX20,2017,Automatic,22691,Petrol,160,43.5,1.6
546, I30,2018,Manual,33811,Diesel,145,74.3,1.6
547, Ioniq,2017,Automatic,22293,Hybrid,0,78.5,1.6
548, I30,2015,Manual,51605,Diesel,0,76.3,1.6
549, Tucson,2017,Semi-Auto,27299,Diesel,145,57.6,1.7
550, Santa Fe,2015,Semi-Auto,11673,Diesel,265,41.5,2.2
551, IX20,2016,Automatic,13302,Petrol,160,43.5,1.6
552, Ioniq,2019,Automatic,9230,Hybrid,135,78.5,1.6
553, Tucson,2017,Semi-Auto,38763,Diesel,145,57.7,1.7
554, Amica,2007,Automatic,53000,Petrol,160,46.3,1.1
556, Tucson,2018,Manual,30342,Diesel,145,58.9,2.0
559, Tucson,2017,Manual,9654,Diesel,145,61.7,1.7
561, Tucson,2018,Manual,7719,Petrol,145,44.8,1.6
562, I10,2017,Manual,40261,Petrol,145,57.7,1.2
563, Tucson,2016,Automatic,18252,Diesel,125,57.6,1.7
564, Tucson,2017,Manual,21875,Petrol,145,38.7,1.6
565, I10,2017,Manual,27000,Petrol,150,60.1,1.0
566, IX20,2015,Manual,57819,Petrol,125,50.4,1.4
567, I40,2019,Manual,30,Diesel,145,54.3,1.6
569, I30,2018,Semi-Auto,5908,Diesel,145,68.9,1.6
570, Ioniq,2019,Automatic,10000,Hybrid,140,78.5,1.6
572, I30,2018,Manual,8676,Petrol,145,45.6,1.0
575, I10,2018,Manual,5006,Petrol,145,60.1,1.0
577, Ioniq,2019,Automatic,3346,Hybrid,135,78.5,1.6
578, I20,2015,Manual,27823,Petrol,125,51.4,1.4
581, I20,2014,Manual,36818,Petrol,30,57.6,1.2
583, Tucson,2016,Manual,27923,Diesel,205,47.9,2.0
585, I10,2017,Manual,26222,Petrol,145,60.1,1.0
586, I10,2020,Manual,771,Petrol,145,53.3,1.0
587, Santa Fe,2019,Semi-Auto,2000,Diesel,145,39.8,2.2
588, I30,2017,Manual,16853,Diesel,0,74.3,1.6
590, I10,2017,Manual,26921,Petrol,145,60.1,1.0
593, IX35,2010,Manual,16500,Diesel,190,48.7,2.0
595, Kona,2019,Manual,5630,Petrol,145,44.1,1.0
596, I30,2013,Manual,42786,Petrol,145,47.1,1.4
597, I10,2018,Manual,10819,Petrol,150,60.1,1.0
599, Tucson,2018,Manual,15844,Petrol,145,44.8,1.6
600, Tucson,2016,Manual,29293,Diesel,30,61.7,1.7
602, Tucson,2020,Automatic,978,Petrol,145,35.8,1.6
603, I20,2016,Manual,51552,Petrol,30,56.5,1.2
607, I30,2017,Manual,2924,Petrol,145,56.5,1.0
608, I20,2017,Manual,20888,Petrol,150,58.9,1.0
609, I10,2020,Manual,1136,Petrol,150,56.5,1.0
610, I10,2018,Manual,15927,Petrol,145,60.1,1.0
611, I20,2017,Manual,6299,Petrol,145,58.9,1.2
612, Tucson,2017,Manual,33110,Diesel,30,61.7,1.7
613, I30,2019,Manual,1,Petrol,145,34.0,2.0
614, Santa Fe,2018,Semi-Auto,33911,Diesel,145,42.8,2.2
615, I10,2017,Manual,21129,Petrol,20,60.1,1.0
616, I30,2018,Manual,25501,Petrol,150,56.5,1.0
617, Kona,2019,Manual,17868,Petrol,145,44.1,1.0
618, I10,2016,Manual,23176,Petrol,30,57.6,1.2
619, I10,2018,Manual,18382,Petrol,145,57.7,1.2
621, Tucson,2016,Manual,9952,Diesel,145,54.3,2.0
624, I40,2015,Semi-Auto,36831,Diesel,125,56.5,1.7
625, Tucson,2017,Manual,35003,Diesel,30,61.7,1.7
626, Tucson,2019,Manual,17241,Petrol,145,35.3,1.6
627, Tucson,2019,Manual,8,Petrol,145,34.9,1.6
628, Tucson,2017,Manual,285,Diesel,145,61.7,1.7
629, I30,2015,Manual,25399,Petrol,145,47.1,1.4
630, Tucson,2016,Manual,63104,Diesel,30,61.7,1.7
631, Tucson,2018,Automatic,14495,Diesel,145,57.6,1.7
632, Tucson,2017,Manual,36571,Diesel,30,61.7,1.7
633, I20,2019,Manual,4491,Petrol,145,47.9,1.0
635, I10,2017,Manual,29290,Petrol,145,57.7,1.2
636, Tucson,2017,Manual,23310,Diesel,30,61.7,0.0
637, I800,2019,Automatic,19266,Diesel,145,28.0,2.5
638, Tucson,2019,Manual,17970,Petrol,145,34.9,1.6
640, I20,2017,Automatic,19595,Petrol,145,45.6,1.4
643, Tucson,2019,Manual,110,Petrol,145,34.9,1.6
644, Kona,2019,Manual,50,Petrol,145,44.1,1.0
645, I10,2017,Manual,19581,Petrol,145,60.1,1.0
646, Santa Fe,2015,Semi-Auto,54000,Diesel,265,42.2,2.2
648, I30,2016,Automatic,31000,Petrol,200,41.5,1.6
649, IX20,2015,Manual,29731,Petrol,125,50.4,1.4
650, I30,2015,Manual,50047,Diesel,0,78.4,1.6
651, IX20,2018,Manual,9328,Petrol,150,50.4,1.4
652, I10,2018,Manual,26219,Petrol,145,57.7,1.2
653, I20,2010,Manual,64000,Petrol,115,54.3,1.2
654, I20,2020,Manual,2637,Petrol,145,46.3,1.2
655, I10,2016,Semi-Auto,6566,Petrol,145,47.9,1.2
656, I30,2015,Manual,46761,Diesel,20,72.4,1.6
658, I10,2014,Manual,40248,Petrol,20,60.1,1.0
660, Tucson,2017,Manual,26111,Diesel,145,54.3,2.0
661, I30,2016,Manual,51344,Diesel,20,72.4,1.6
662, I20,2017,Manual,35832,Petrol,145,55.4,1.2
663, I10,2018,Manual,9120,Petrol,145,60.1,1.0
665, IX20,2017,Manual,15687,Petrol,125,50.4,1.4
666, I10,2015,Manual,27056,Petrol,20,60.1,1.0
667, I10,2017,Manual,6650,Petrol,150,60.1,1.0
668, IX20,2017,Automatic,11211,Petrol,150,43.5,1.6
669, Tucson,2017,Manual,36895,Diesel,150,58.9,2.0
670, I30,2017,Manual,35155,Diesel,145,74.3,1.6
671, Santa Fe,2019,Semi-Auto,2251,Diesel,145,40.9,2.2
673, I30,2017,Manual,37069,Diesel,145,74.3,1.6
674, I800,2018,Automatic,33999,Diesel,145,33.6,2.5
675, Kona,2018,Manual,14682,Petrol,145,44.1,1.0
677, I20,2017,Manual,18047,Petrol,30,55.4,1.2
678, I10,2015,Manual,18394,Petrol,30,57.6,1.2
679, Tucson,2018,Semi-Auto,13133,Petrol,145,36.2,1.6
680, I20,2016,Manual,19230,Petrol,30,55.4,1.2
681, Ioniq,2018,Automatic,3138,Hybrid,135,78.5,1.6
683, I10,2018,Manual,14162,Petrol,145,60.1,1.0
684, I800,2018,Automatic,30459,Diesel,145,31.7,2.5
685, Tucson,2017,Manual,18777,Diesel,145,61.7,1.7
686, Tucson,2019,Manual,5004,Petrol,145,34.9,1.6
687, Tucson,2017,Semi-Auto,15935,Diesel,125,57.6,1.7
688, Tucson,2018,Manual,23513,Petrol,145,34.9,1.6
689, I20,2016,Manual,10618,Petrol,30,55.4,1.2
690, I30,2017,Semi-Auto,23505,Petrol,150,51.4,1.4
691, Tucson,2019,Manual,16553,Petrol,145,34.9,1.6
692, I10,2016,Manual,31000,Petrol,20,60.1,1.0
694, Tucson,2017,Semi-Auto,36168,Diesel,125,57.6,1.7
695, Ioniq,2019,Automatic,7074,Hybrid,135,78.5,1.6
697, I10,2017,Manual,13625,Petrol,20,60.1,1.0
698, Tucson,2019,Manual,14577,Petrol,145,34.9,1.6
699, I10,2013,Manual,37489,Petrol,20,61.4,1.2
700, I30,2019,Manual,10065,Diesel,145,60.1,1.6
701, Tucson,2017,Manual,45579,Diesel,30,61.7,1.7
702, I20,2019,Manual,1023,Petrol,145,46.3,1.2
703, Santa Fe,2019,Semi-Auto,1785,Diesel,145,39.2,2.2
705, Ioniq,2019,Automatic,5500,Hybrid,135,78.5,1.6
706, Ioniq,2019,Automatic,4868,Hybrid,135,62.8,1.6
707, I20,2016,Manual,16750,Petrol,30,55.4,1.2
708, Tucson,2017,Manual,16030,Diesel,30,61.7,1.7
709, IX20,2017,Automatic,27185,Petrol,160,43.5,1.6
710, IX20,2016,Manual,39289,Petrol,125,50.4,1.4
711, Santa Fe,2019,Semi-Auto,4133,Diesel,145,39.2,2.2
712, Tucson,2017,Manual,24230,Petrol,160,44.8,1.6
714, Tucson,2017,Manual,23167,Diesel,150,61.7,1.7
715, Tucson,2018,Semi-Auto,9667,Diesel,145,57.6,1.7
716, I30,2017,Manual,49035,Diesel,145,74.3,1.6
717, IX20,2018,Manual,10612,Petrol,150,50.4,1.4
718, Kona,2019,Manual,5386,Petrol,145,44.1,1.0
719, Kona,2018,Manual,14000,Petrol,150,44.1,1.0
720, I10,2018,Manual,12666,Petrol,145,60.1,1.0
722, I20,2018,Manual,11629,Petrol,145,55.4,1.2
723, I20,2010,Manual,49000,Petrol,145,50.4,1.4
724, IX20,2017,Automatic,7941,Petrol,165,43.5,1.6
725, Ioniq,2019,Automatic,15439,Hybrid,135,62.8,1.6
726, I40,2019,Manual,10,Diesel,145,54.3,1.6
727, Santa Fe,2019,Semi-Auto,3580,Diesel,145,39.8,2.2
729, IX35,2013,Manual,51400,Diesel,145,53.3,1.7
730, Ioniq,2019,Automatic,11816,Hybrid,135,78.5,1.6
731, Ioniq,2018,Automatic,32228,Hybrid,135,78.5,1.6
732, Ioniq,2017,Automatic,12790,Hybrid,0,78.5,1.6
733, I10,2019,Manual,100,Petrol,145,60.1,1.0
735, Kona,2019,Manual,14398,Petrol,145,44.1,1.0
736, I10,2017,Manual,27884,Petrol,30,57.6,1.2
737, Tucson,2019,Manual,10502,Petrol,145,34.9,1.6
738, Ioniq,2019,Automatic,9468,Hybrid,135,78.5,1.6
739, I10,2020,Manual,3600,Petrol,150,53.3,1.0
740, I10,2020,Manual,1500,Petrol,145,53.3,1.0
741, Veloster,2012,Manual,60200,Petrol,165,43.5,1.6
742, Tucson,2016,Manual,30164,Diesel,30,61.7,1.7
743, I20,2016,Manual,14000,Petrol,20,62.8,1.0
745, I30,2019,Manual,4000,Petrol,145,45.6,1.0
746, I20,2017,Manual,27409,Petrol,30,58.9,1.2
747, I20,2010,Manual,57476,Diesel,30,64.2,1.4
748, Ioniq,2019,Automatic,5500,Hybrid,135,78.5,1.6
749, IX35,2015,Manual,54783,Diesel,150,53.3,1.7
751, Tucson,2019,Semi-Auto,20430,Petrol,150,35.8,1.6
752, Kona,2019,Manual,4396,Petrol,145,44.1,1.0
753, Tucson,2017,Manual,38319,Diesel,150,61.7,1.7
754, Tucson,2016,Manual,37993,Diesel,30,61.7,0.0
755, I10,2015,Manual,25559,Petrol,30,57.6,1.2
757, Santa Fe,2014,Manual,55000,Diesel,200,46.3,2.2
758, I10,2018,Manual,10553,Petrol,145,57.7,1.2
759, I10,2017,Manual,18732,Petrol,145,60.1,1.0
760, I20,2019,Manual,12603,Petrol,145,46.3,1.2
761, I10,2015,Manual,8776,Petrol,20,61.4,1.0
762, I10,2018,Manual,20000,Petrol,145,60.1,1.0
763, Tucson,2019,Semi-Auto,15630,Petrol,145,36.2,1.6
764, Kona,2018,Manual,16410,Petrol,145,52.3,1.0
765, I10,2017,Manual,6500,Petrol,145,57.7,1.2
766, Tucson,2019,Manual,1694,Petrol,145,34.9,1.6
767, I10,2014,Manual,30553,Petrol,20,60.1,1.0
768, Ioniq,2020,Automatic,8000,Hybrid,140,62.8,1.6
769, Tucson,2017,Semi-Auto,23985,Diesel,145,57.6,1.7
771, I30,2017,Manual,300,Petrol,145,52.3,1.4
772, Tucson,2016,Manual,21262,Diesel,30,61.7,1.7
773, Tucson,2018,Manual,20000,Diesel,150,61.7,1.7
774, I30,2018,Manual,20596,Petrol,145,57.7,1.0
775, Tucson,2018,Automatic,12193,Diesel,145,47.1,2.0
776, I20,2015,Manual,26061,Petrol,30,55.4,1.2
779, I20,2019,Manual,16530,Petrol,145,46.3,1.2
780, Tucson,2016,Automatic,20199,Diesel,200,47.1,2.0
781, Kona,2018,Manual,11282,Petrol,150,52.3,1.0
782, I30,2017,Manual,35073,Diesel,150,78.4,1.6
783, Santa Fe,2016,Automatic,42812,Diesel,235,42.2,2.2
787, I10,2016,Manual,13500,Petrol,30,57.6,1.2
789, Tucson,2017,Manual,17417,Diesel,30,61.7,1.7
791, IX35,2012,Manual,82833,Petrol,200,41.5,1.6
792, Kona,2019,Manual,3702,Petrol,145,44.1,1.0
793, I20,2018,Manual,18575,Petrol,150,58.9,1.2
794, Tucson,2020,Manual,1334,Petrol,145,34.9,1.6
795, Tucson,2018,Semi-Auto,7723,Diesel,145,57.6,1.7
797, Ioniq,2019,Automatic,6000,Hybrid,135,62.8,1.6
798, I20,2017,Automatic,14675,Petrol,160,44.1,1.4
801, Tucson,2016,Automatic,28723,Diesel,200,47.1,2.0
802, Kona,2018,Manual,10569,Petrol,145,52.3,1.0
803, I10,2017,Semi-Auto,8970,Petrol,145,47.9,1.2
804, Tucson,2018,Manual,9046,Petrol,145,44.8,1.6
805, I10,2017,Manual,33000,Petrol,145,57.7,1.2
807, I10,2017,Manual,34508,Petrol,145,60.1,1.0
808, IX20,2017,Manual,13510,Petrol,145,50.4,1.4
809, Kona,2019,Manual,11478,Petrol,145,44.1,1.0
811, Ioniq,2019,Semi-Auto,1750,Hybrid,135,62.8,1.6
812, Santa Fe,2017,Manual,28845,Diesel,200,47.1,2.2
813, I20,2018,Manual,9070,Petrol,145,46.3,1.2
814, I30,2015,Manual,39233,Diesel,0,78.4,1.6
815, Ioniq,2018,Automatic,11591,Hybrid,135,78.5,1.6
816, I10,2015,Manual,20979,Petrol,20,60.1,1.0
817, Tucson,2016,Manual,29708,Diesel,30,61.7,1.7
818, I10,2019,Manual,16108,Petrol,145,57.6,1.2
819, I10,2017,Manual,24705,Petrol,145,60.1,1.0
820, Tucson,2016,Semi-Auto,30551,Diesel,125,57.6,1.7
821, I10,2015,Manual,12731,Petrol,30,57.6,1.2
823, I20,2014,Manual,49854,Petrol,30,57.6,1.2
824, I10,2018,Manual,24021,Petrol,145,57.7,1.2
826, I40,2016,Manual,18340,Diesel,125,60.1,1.7
827, Santa Fe,2019,Semi-Auto,1567,Diesel,145,39.8,2.2
828, I20,2017,Manual,39628,Petrol,145,58.9,1.2
829, I30,2015,Manual,23968,Diesel,0,78.4,1.6
831, Kona,2018,Manual,12215,Petrol,145,44.1,1.0
832, I30,2017,Semi-Auto,20703,Petrol,145,51.4,1.4
833, Tucson,2016,Automatic,13396,Diesel,240,43.5,2.0
834, Ioniq,2018,Automatic,56118,Hybrid,135,78.5,1.6
838, I20,2017,Manual,23434,Petrol,145,55.4,1.2
839, Ioniq,2019,Automatic,9337,Hybrid,135,78.5,1.6
841, I10,2016,Manual,25857,Petrol,20,60.1,1.0
842, I30,2015,Manual,29900,Diesel,20,72.4,1.6
843, Kona,2018,Semi-Auto,18080,Petrol,150,42.2,1.6
844, Kona,2018,Manual,15892,Petrol,145,52.3,1.0
846, I30,2019,Manual,3706,Petrol,145,34.0,2.0
848, I30,2019,Manual,3000,Petrol,150,44.8,1.4
849, Tucson,2018,Manual,10124,Petrol,145,34.9,1.6
850, I20,2019,Manual,2928,Petrol,145,47.9,1.0
851, I10,2017,Manual,9511,Petrol,150,57.7,1.2
852, Santa Fe,2019,Semi-Auto,3200,Diesel,145,39.8,2.2
853, Tucson,2016,Manual,21384,Petrol,160,44.8,1.6
854, I20,2019,Manual,1594,Petrol,145,46.3,1.2
855, Tucson,2020,Semi-Auto,985,Petrol,145,35.8,1.6
857, IX20,2017,Manual,8449,Petrol,145,50.4,1.4
858, I10,2018,Manual,9934,Petrol,145,57.7,1.2
860, I10,2018,Manual,8337,Petrol,145,57.6,1.2
861, Kona,2018,Manual,7910,Petrol,145,52.3,1.0
862, Tucson,2018,Semi-Auto,32082,Diesel,145,57.7,1.7
863, I10,2015,Manual,56000,Petrol,20,60.1,1.0
864, I40,2015,Manual,56577,Diesel,30,65.7,1.7
865, Tucson,2018,Semi-Auto,16522,Diesel,145,47.1,1.6
866, Tucson,2019,Semi-Auto,2837,Petrol,145,36.2,1.6
868, I10,2019,Manual,2898,Petrol,145,49.6,1.0
869, Santa Fe,2017,Semi-Auto,37123,Diesel,150,42.8,2.2
870, Tucson,2017,Manual,19937,Diesel,150,61.7,1.7
871, I10,2015,Manual,32806,Petrol,20,60.1,1.0
872, Tucson,2019,Automatic,50,Petrol,145,36.2,1.6
873, I10,2014,Manual,41063,Petrol,20,60.1,1.0
876, I10,2017,Semi-Auto,8154,Petrol,145,47.9,1.2
878, I20,2019,Manual,12884,Petrol,150,46.3,1.2
879, I30,2017,Manual,13359,Petrol,145,52.3,1.4
881, I20,2018,Automatic,6394,Petrol,145,49.6,1.0
882, I10,2017,Manual,31000,Petrol,145,60.1,1.0
884, I10,2015,Manual,62013,Petrol,20,60.1,1.0
885, I30,2015,Manual,45640,Petrol,145,47.1,1.4
888, I40,2015,Manual,20660,Diesel,30,65.7,1.7
889, Tucson,2020,Manual,146,Diesel,150,48.7,1.6
890, I20,2017,Manual,12814,Petrol,145,58.9,1.2
891, I30,2019,Manual,1790,Petrol,150,34.0,2.0
892, Tucson,2017,Manual,25661,Diesel,30,61.7,1.7
893, I10,2017,Semi-Auto,31457,Petrol,145,47.9,1.2
894, Tucson,2019,Manual,2860,Petrol,145,34.9,1.6
895, I20,2016,Manual,34599,Petrol,30,55.4,1.2
896, Tucson,2018,Manual,10454,Petrol,145,34.9,1.6
897, Tucson,2017,Manual,13751,Diesel,145,61.7,1.7
898, I40,2015,Manual,53441,Diesel,30,62.8,1.7
899, I10,2019,Manual,450,Petrol,145,49.6,1.0
900, Ioniq,2017,Automatic,18747,Hybrid,135,78.5,1.6
902, I30,2019,Manual,9000,Petrol,145,45.6,1.0
903, I800,2019,Manual,1200,Diesel,145,31.7,2.5
904, Tucson,2017,Manual,24968,Diesel,150,61.7,1.7
905, I10,2018,Manual,9521,Petrol,150,60.1,1.0
906, Tucson,2018,Manual,4755,Petrol,145,34.9,1.6
907, Tucson,2016,Manual,18688,Diesel,30,61.7,1.7
908, I30,2016,Manual,17350,Petrol,145,48.7,1.4
909, I20,2017,Manual,18440,Petrol,150,62.8,1.0
910, Ioniq,2018,Automatic,8513,Hybrid,140,78.5,1.6
911, Ioniq,2018,Automatic,27742,Hybrid,135,78.5,1.6
912, Tucson,2017,Manual,25665,Petrol,150,44.8,1.6
913, Tucson,2019,Manual,6549,Petrol,145,34.9,1.6
914, I20,2013,Manual,30460,Petrol,30,57.6,1.2
915, Tucson,2017,Semi-Auto,6436,Diesel,150,57.6,1.7
917, Tucson,2016,Manual,29019,Petrol,160,44.8,1.6
918, Kona,2018,Manual,14839,Petrol,150,44.1,1.0
919, I20,2016,Manual,41496,Petrol,30,56.5,0.0
920, Kona,2018,Manual,12884,Petrol,145,44.1,1.0
921, I40,2016,Manual,15887,Diesel,30,65.7,1.7
923, Tucson,2018,Manual,20917,Petrol,150,44.8,1.6
924, I10,2017,Manual,2375,Petrol,150,60.1,1.0
925, I30,2012,Manual,52548,Petrol,150,47.1,1.4
927, Kona,2018,Manual,23001,Petrol,145,52.3,1.0
928, I10,2017,Manual,36797,Petrol,20,60.1,1.0
931, I20,2018,Manual,13976,Petrol,150,58.9,1.2
932, IX20,2015,Manual,27399,Petrol,125,50.4,1.4
933, I30,2016,Manual,24109,Petrol,145,48.7,1.4
934, Ioniq,2018,Automatic,12045,Hybrid,135,256.8,1.6
935, Tucson,2016,Manual,25865,Diesel,30,61.7,1.7
936, IX20,2017,Manual,9604,Petrol,145,50.4,1.4
937, I30,2010,Manual,82000,Petrol,160,46.3,1.4
938, I40,2016,Manual,14335,Diesel,20,67.3,1.7
939, Tucson,2017,Manual,18145,Diesel,30,61.7,1.7
940, Tucson,2017,Manual,22445,Diesel,30,61.7,1.7
941, Tucson,2016,Manual,23992,Diesel,30,61.7,1.7
942, IX20,2015,Manual,23989,Petrol,125,50.4,1.4
943, Santa Fe,2019,Semi-Auto,6918,Diesel,145,39.2,2.2
945, I20,2017,Manual,16900,Petrol,145,55.4,1.2
946, I20,2016,Manual,27497,Petrol,30,55.4,1.2
947, IX35,2013,Manual,47232,Diesel,200,48.7,2.0
948, I800,2018,Manual,37485,Diesel,145,28.0,2.5
949, Tucson,2019,Semi-Auto,10,Petrol,145,36.2,1.6
952, Tucson,2017,Manual,11333,Diesel,145,61.4,1.7
953, Ioniq,2019,Automatic,6437,Hybrid,135,78.5,1.6
954, I800,2016,Automatic,17110,Diesel,325,33.6,2.5
955, I10,2018,Manual,12653,Petrol,145,57.7,1.2
957, Santa Fe,2016,Manual,20578,Diesel,200,47.1,2.2
959, Tucson,2019,Manual,19450,Diesel,145,48.7,1.6
960, I30,2019,Manual,3154,Petrol,145,44.8,1.0
962, I800,2018,Automatic,35607,Diesel,145,28.0,2.5
963, Kona,2019,Semi-Auto,8086,Petrol,145,37.7,1.6
964, Tucson,2019,Manual,5000,Petrol,145,34.9,1.6
965, Tucson,2017,Manual,24963,Diesel,150,61.4,1.7
967, Tucson,2017,Manual,19372,Diesel,150,61.7,1.7
968, I20,2019,Manual,3826,Petrol,145,47.9,1.0
969, Ioniq,2018,Automatic,6443,Hybrid,135,78.5,1.6
970, I10,2018,Manual,9140,Petrol,150,57.7,1.2
971, I10,2017,Manual,17170,Petrol,30,57.7,1.2
972, I10,2016,Manual,13102,Petrol,20,61.4,1.0
973, I10,2018,Manual,12948,Petrol,145,60.1,0.0
974, I800,2019,Automatic,12450,Diesel,145,28.0,2.5
975, I10,2019,Manual,11938,Petrol,145,57.6,1.2
976, Tucson,2017,Semi-Auto,24367,Diesel,125,57.6,1.7
977, I40,2015,Semi-Auto,61919,Diesel,125,56.5,1.7
978, I30,2015,Manual,33830,Diesel,0,78.4,1.6
979, Ioniq,2018,Automatic,9151,Hybrid,135,78.5,1.6
980, Santa Fe,2016,Manual,11255,Diesel,200,46.3,2.2
981, I10,2014,Manual,21359,Petrol,30,57.6,1.2
983, I10,2017,Manual,19419,Petrol,145,60.1,1.0
984, I20,2018,Semi-Auto,816,Petrol,150,49.6,1.0
985, I10,2013,Manual,64500,Petrol,20,61.4,1.2
986, I10,2017,Manual,26154,Petrol,145,60.1,1.0
988, Kona,2018,Manual,8906,Petrol,145,52.3,1.0
989, I10,2017,Semi-Auto,23000,Petrol,145,47.9,1.2
990, Tucson,2015,Manual,49464,Diesel,30,61.7,1.7
991, I10,2015,Manual,42910,Petrol,20,60.1,1.0
993, I10,2017,Manual,29673,Petrol,145,57.7,1.2
994, I30,2017,Manual,20000,Petrol,150,56.5,1.0
995, Tucson,2016,Manual,40457,Diesel,30,61.7,1.7
996, Tucson,2016,Manual,21225,Diesel,30,61.7,1.7
997, Veloster,2013,Manual,46436,Petrol,160,43.5,1.6
998, Tucson,2017,Manual,24049,Diesel,150,61.7,1.7
999, Tucson,2019,Manual,11036,Petrol,145,35.3,1.6
1000, I10,2017,Manual,19812,Petrol,145,60.1,1.0
1001, Tucson,2017,Automatic,28354,Diesel,150,46.3,2.0
1002, I20,2019,Manual,1027,Petrol,145,46.3,1.2
1004, Ioniq,2018,Automatic,40735,Hybrid,135,78.5,1.6
1005, I30,2013,Manual,65563,Petrol,150,47.1,1.4
1006, I30,2016,Manual,28022,Diesel,0,78.4,1.6
1007, Kona,2018,Manual,10452,Petrol,145,44.1,1.0
1008, I10,2018,Manual,8702,Petrol,150,60.1,1.0
1009, I10,2018,Automatic,10000,Petrol,145,47.9,1.2
1011, Santa Fe,2019,Semi-Auto,7119,Diesel,145,39.2,2.2
1013, Tucson,2018,Manual,18157,Diesel,145,48.7,1.6
1017, I10,2018,Manual,30001,Petrol,145,57.7,1.2
1019, Tucson,2017,Manual,38192,Diesel,145,54.3,2.0
1020, I30,2016,Manual,26834,Diesel,0,78.4,1.6
1021, Tucson,2017,Manual,16961,Diesel,30,61.7,0.0
1022, I10,2017,Manual,30891,Petrol,150,60.1,1.0
1025, Ioniq,2017,Automatic,23700,Hybrid,135,78.5,1.6
1026, I40,2014,Manual,59200,Diesel,30,65.7,1.7
1027, I20,2017,Manual,9207,Petrol,145,55.4,1.2
1028, Tucson,2017,Manual,11428,Diesel,30,61.7,1.7
1029, Tucson,2017,Semi-Auto,14376,Diesel,125,57.6,1.7
1030, Kona,2018,Manual,13439,Petrol,145,52.3,1.0
1031, Tucson,2017,Semi-Auto,34870,Diesel,125,57.6,1.7
1032, Tucson,2018,Manual,4760,Diesel,145,48.7,1.6
1033, I30,2013,Manual,59039,Diesel,0,74.3,1.6
1034, IX20,2017,Manual,20634,Petrol,125,50.4,1.4
1035, Tucson,2019,Semi-Auto,9777,Hybrid,145,50.4,1.6
1036, Ioniq,2018,Automatic,37125,Hybrid,135,78.5,1.6
1037, Ioniq,2018,Automatic,6259,Hybrid,135,78.5,1.6
1038, I800,2018,Manual,36164,Diesel,145,28.0,2.5
1039, IX20,2015,Manual,29000,Petrol,125,50.4,1.4
1040, Kona,2018,Manual,26096,Petrol,145,52.3,1.0
1041, Tucson,2019,Manual,26,Diesel,150,48.7,1.6
1043, I10,2017,Manual,32637,Petrol,145,60.1,1.0
1044, IX20,2016,Manual,9442,Petrol,125,50.4,1.4
1045, I30,2017,Manual,27095,Diesel,150,78.4,1.6
1046, Tucson,2019,Semi-Auto,2875,Hybrid,145,50.4,1.6
1047, IX35,2013,Manual,91001,Diesel,150,48.7,1.7
1048, Tucson,2017,Semi-Auto,7525,Diesel,145,57.6,1.7
1049, Kona,2019,Automatic,1000,Hybrid,135,52.3,1.6
1050, Tucson,2016,Manual,35224,Diesel,30,61.7,1.7
1051, Ioniq,2017,Automatic,23659,Hybrid,135,78.5,1.6
1052, Tucson,2019,Automatic,3469,Hybrid,145,40.4,2.0
1055, Tucson,2017,Manual,21985,Diesel,145,61.7,1.7
1056, I10,2017,Manual,10392,Petrol,145,57.7,1.2
1057, Tucson,2016,Manual,35153,Diesel,30,61.7,1.7
1058, I20,2017,Manual,16700,Petrol,150,58.9,1.0
1059, I40,2014,Automatic,66200,Diesel,205,47.1,1.7
1061, Tucson,2016,Semi-Auto,53603,Diesel,125,57.6,1.7
1062, I10,2015,Manual,8116,Petrol,20,60.1,1.0
1063, IX20,2016,Automatic,39016,Petrol,160,43.5,1.6
1064, I40,2016,Manual,40134,Diesel,30,65.7,1.7
1065, Santa Fe,2020,Semi-Auto,2500,Diesel,145,39.2,2.2
1066, I10,2014,Manual,13840,Petrol,20,60.1,1.0
1067, Tucson,2017,Manual,15131,Diesel,30,61.7,1.7
1068, Tucson,2016,Automatic,21656,Diesel,200,47.1,2.0
1069, Santa Fe,2018,Manual,21588,Diesel,145,47.1,2.2
1070, Tucson,2018,Semi-Auto,4128,Petrol,150,39.8,1.6
1071, I10,2013,Manual,35600,Petrol,20,61.4,1.2
1074, I10,2018,Manual,10821,Petrol,150,60.1,1.0
1076, Tucson,2015,Manual,34177,Diesel,30,61.7,1.7
1077, Santa Fe,2017,Semi-Auto,16686,Diesel,235,42.8,2.2
1079, Tucson,2019,Semi-Auto,9300,Petrol,145,36.2,1.6
1081, Kona,2018,Manual,31885,Petrol,145,52.3,1.0
1082, I10,2018,Manual,11841,Petrol,145,60.1,1.0
1083, I800,2019,Manual,4266,Diesel,145,31.7,2.5
1085, I10,2019,Manual,1222,Petrol,145,49.6,1.0
1087, I10,2014,Automatic,6790,Petrol,160,45.6,1.2
1088, Tucson,2019,Semi-Auto,4500,Hybrid,145,50.4,1.6
